environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p
architecture_sensorized_low_level,mean_return,feedforward_capacity_h064,feedforward_capacity_h096,2,0.09139884249384833,0.09139884249384833,-0.10574827646759011,0.28854596145528677,0.32781986194098317,0.3333333333333333,0.723635743874609,1.0,1.0,1,1,0,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,mean_return,feedforward_capacity_h064,feedforward_capacity_h128,2,0.04009287727783284,0.04009287727783284,-0.30029670860230273,0.3804824631579684,0.08328675898568404,0.3333333333333333,0.9253594760070339,1.0,1.0,1,1,0,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,mean_return,feedforward_capacity_h064,temporal_drqn_seq4,2,-0.11504295634338624,-0.11504295634338624,-0.3479242945838876,0.11783838189711515,-0.3493094602288267,-0.3333333333333333,0.7078968008199692,1.0,1.0,1,1,0,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,mean_return,feedforward_capacity_h096,feedforward_capacity_h128,2,-0.05130596521601549,-0.05130596521601549,-0.19454843213471262,0.09193650170268164,-0.2532684384733274,-0.3333333333333333,0.7810412430637722,1.0,1.0,1,1,0,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,mean_return,feedforward_capacity_h096,temporal_drqn_seq4,2,-0.20644179883723457,-0.20644179883723457,-0.24217601811629752,-0.17070757955817162,-4.085059050490765,-1.0,0.10911504109946753,0.5,0.5,0,2,0,0.0,0.0,0,0,0.0,0.6546902465968052,1.0,1.0
architecture_sensorized_low_level,mean_return,feedforward_capacity_h128,temporal_drqn_seq4,2,-0.15513583362121908,-0.15513583362121908,-0.26264408126085326,-0.0476275859815849,-1.0203645056730577,-1.0,0.3857970938152006,0.5,0.5,0,2,0,0.0,0.0,0,0,0.0,1.0,1.0,1.0
architecture_sensorized_low_level,success_rate,feedforward_capacity_h064,feedforward_capacity_h096,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,2,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,success_rate,feedforward_capacity_h064,feedforward_capacity_h128,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,2,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,success_rate,feedforward_capacity_h064,temporal_drqn_seq4,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,2,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,success_rate,feedforward_capacity_h096,feedforward_capacity_h128,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,2,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,success_rate,feedforward_capacity_h096,temporal_drqn_seq4,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,2,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,success_rate,feedforward_capacity_h128,temporal_drqn_seq4,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,2,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,return_auc,feedforward_capacity_h064,feedforward_capacity_h096,2,-0.0032208557865428533,-0.0032208557865428533,-0.022814711738610605,0.016373000165524898,-0.11623485308148537,-0.3333333333333333,0.8962794412258384,1.0,1.0,1,1,0,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,return_auc,feedforward_capacity_h064,feedforward_capacity_h128,2,-0.0016834274888000156,-0.0016834274888000156,-0.2936906748129209,0.29032381983532085,-0.004076484415624994,-0.3333333333333333,0.9963299152266649,1.0,1.0,1,1,0,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,return_auc,feedforward_capacity_h064,temporal_drqn_seq4,2,-0.16699791176244594,-0.16699791176244594,-0.2694742169031328,-0.0645216066217591,-1.15231863296693,-1.0,0.3503874458327447,0.5,0.5,0,2,0,0.0,0.0,0,0,0.0,1.0,1.0,1.0
architecture_sensorized_low_level,return_auc,feedforward_capacity_h096,feedforward_capacity_h128,2,0.0015374282977428377,0.0015374282977428377,-0.2708759630743103,0.27395081966979595,0.003990721489301863,0.3333333333333333,0.9964071264760078,1.0,1.0,1,1,0,0.0,0.0,0,0,0.5,1.0,1.0,1.0
architecture_sensorized_low_level,return_auc,feedforward_capacity_h096,temporal_drqn_seq4,2,-0.16377705597590309,-0.16377705597590309,-0.24665950516452217,-0.080894606787284,-1.397254400865749,-1.0,0.29825051296681226,0.5,0.5,0,2,0,0.0,0.0,0,0,0.0,1.0,1.0,1.0
architecture_sensorized_low_level,return_auc,feedforward_capacity_h128,temporal_drqn_seq4,2,-0.16531448427364592,-0.16531448427364592,-0.35484542645707995,0.024216457909788103,-0.6167594141178132,-0.3333333333333333,0.5433789126154992,1.0,1.0,1,1,0,0.0,0.0,0,0,0.5,1.0,1.0,1.0
