candidate_id,candidate_family,temporal_memory,environment,n_seeds,seed_set,mean_normalized_return_auc,worst_seed_return_auc,mean_success_rate,failure_probability,collision_rate,localization_error_mean,episode_lower_tail_return_0_10,inference_time_us_per_decision_mean,mean_gradient_updates,source_row_count,source_file,evidence_class
feedforward_capacity_h064,feedforward_capacity_control,False,architecture_sensorized_low_level,2,15004;15005,-1.2677068042838557,-1.3799037703278008,0.0,1.0,0.0,0.031153932948897463,-1.683843114436604,1091.4880555555555,53.0,12,results/reviewer1_remaining/temporal_interface_development/raw.csv,development_diagnostic
feedforward_capacity_h096,feedforward_capacity_control,False,architecture_sensorized_low_level,2,15004;15005,-1.2644859484973128,-1.3570890585891902,0.0,1.0,0.0,0.030615647065355366,-1.8034914312185721,1179.2091666666665,53.0,12,results/reviewer1_remaining/temporal_interface_development/raw.csv,development_diagnostic
feedforward_capacity_h128,feedforward_capacity_control,False,architecture_sensorized_low_level,2,15004;15005,-1.2660233767950557,-1.4458336580752316,0.0,1.0,0.0,0.030065198688437957,-1.8745851606823274,1166.098888888889,53.0,12,results/reviewer1_remaining/temporal_interface_development/raw.csv,development_diagnostic
temporal_drqn_seq4,temporal_candidate,True,architecture_sensorized_low_level,2,15004;15005,-1.1007088925214097,-1.110429553424668,0.0,1.0,0.0,0.030439813914159015,-1.4944367298227736,1545.8330555555553,53.0,12,results/reviewer1_remaining/temporal_interface_development/raw.csv,development_diagnostic
temporal_filtered_alpha035,temporal_candidate,True,architecture_filtered_belief,2,15004;15005,-1.2467390839447035,-1.302824977374403,0.0,1.0,0.0,0.031074873732642186,-1.560492662055185,1004.8713888888889,53.0,12,results/reviewer1_remaining/temporal_interface_development/raw.csv,development_diagnostic
temporal_frame_stack_4,temporal_candidate,True,architecture_frame_stack,2,15004;15005,-1.2013050612745184,-1.3668081184088563,0.0,1.0,0.0,0.03030862215513879,-1.8100101418513803,1139.2016666666666,53.0,12,results/reviewer1_remaining/temporal_interface_development/raw.csv,development_diagnostic
