environment,agent,metric,n_seeds,minimum,maximum,median,mad,skew,excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,heavy_tail_flag
camera_dropout_only,dqn,return_auc,2,-1.1046454797172918,-0.6676323051215151,-0.8861388924194034,0.21850658729788835,0.0,0.0,0,0,False
camera_dropout_only,dqn,mean_return,2,-1.1575920318812132,-0.2519136646622792,-0.7047528482717462,0.45283918360946696,0.0,0.0,0,0,False
camera_dropout_only,fuzzy_relative_reliability,return_auc,2,-1.1046454797172918,-0.6175299793924206,-0.8610877295548562,0.24355775016243558,0.0,0.0,0,0,False
camera_dropout_only,fuzzy_relative_reliability,mean_return,2,-1.1575920318812132,-0.1517090132040903,-0.6546505225426518,0.5029415093385614,0.0,0.0,0,0,False
camera_dropout_only,selected_approximate_support,return_auc,2,-1.077326697667595,-0.6112051125313154,-0.8442659050994552,0.23306079256813983,0.0,0.0,0,0,False
camera_dropout_only,selected_approximate_support,mean_return,2,-1.0826714648539202,-0.15151998400222505,-0.6170957244280726,0.4655757404258476,0.0,0.0,0,0,False
camera_dropout_only,sensorized_controller,return_auc,2,-0.9459992684656754,-0.6008434159378521,-0.7734213422017637,0.17257792626391166,0.0,0.0,0,0,False
camera_dropout_only,sensorized_controller,mean_return,2,-0.9539814897580072,-0.26142029168549924,-0.6077008907217533,0.34628059903625397,0.0,0.0,0,0,False
combined_executed_condition,dqn,return_auc,2,-1.1190745411673562,-0.6571641150684445,-0.8881193281179003,0.23095521304945582,0.0,0.0,0,0,False
combined_executed_condition,dqn,mean_return,2,-1.1274735902063548,-0.2187517146131722,-0.6731126524097635,0.4543609377965913,0.0,0.0,0,0,False
combined_executed_condition,fuzzy_relative_reliability,return_auc,2,-1.1190745411673562,-0.6571641150684445,-0.8881193281179003,0.23095521304945582,0.0,0.0,0,0,False
combined_executed_condition,fuzzy_relative_reliability,mean_return,2,-1.1274735902063548,-0.2187517146131722,-0.6731126524097635,0.4543609377965913,0.0,0.0,0,0,False
combined_executed_condition,selected_approximate_support,return_auc,2,-1.1190745411673562,-0.6571641150684445,-0.8881193281179003,0.23095521304945582,0.0,0.0,0,0,False
combined_executed_condition,selected_approximate_support,mean_return,2,-1.1274735902063548,-0.2187517146131722,-0.6731126524097635,0.4543609377965913,0.0,0.0,0,0,False
combined_executed_condition,sensorized_controller,return_auc,2,-0.9183348368830047,-0.5921460771712008,-0.7552404570271027,0.16309437985590192,0.0,0.0,0,0,False
combined_executed_condition,sensorized_controller,mean_return,2,-0.9176903587346896,-0.27410581388510763,-0.5958980863098986,0.321792272424791,0.0,0.0,0,0,False
latency_only,dqn,return_auc,2,-1.109514220147394,-0.6188076804479351,-0.8641609502976646,0.24535326984972944,0.0,0.0,0,0,False
latency_only,dqn,mean_return,2,-1.1580718738678848,-0.15383468732121403,-0.6559532805945494,0.5021185932733354,0.0,0.0,0,0,False
latency_only,fuzzy_relative_reliability,return_auc,2,-1.109514220147394,-0.6188076804479351,-0.8641609502976646,0.24535326984972944,0.0,0.0,0,0,False
latency_only,fuzzy_relative_reliability,mean_return,2,-1.1580718738678848,-0.15383468732121403,-0.6559532805945494,0.5021185932733354,0.0,0.0,0,0,False
latency_only,selected_approximate_support,return_auc,2,-1.1102395416749644,-0.6127861560572638,-0.8615128488661141,0.2487266928088503,0.0,0.0,0,0,False
latency_only,selected_approximate_support,mean_return,2,-1.1580718738678848,-0.1508818631235044,-0.6544768684956946,0.5035950053721903,0.0,0.0,0,0,False
latency_only,sensorized_controller,return_auc,2,-0.9242647234746253,-0.5807822523103094,-0.7525234878924674,0.17174123558215793,0.0,0.0,0,0,False
latency_only,sensorized_controller,mean_return,2,-0.9327985252626239,-0.24096866929437966,-0.5868835972785018,0.3459149279841221,0.0,0.0,0,0,False
localization_dropout_only,dqn,return_auc,2,-1.1029732849309222,-0.6161754771391861,-0.8595743810350541,0.24339890389586805,0.0,0.0,0,0,False
localization_dropout_only,dqn,mean_return,2,-1.1549364467337728,-0.1527179244486615,-0.6538271855912172,0.5011092611425556,0.0,0.0,0,0,False
localization_dropout_only,fuzzy_relative_reliability,return_auc,2,-1.1029732849309222,-0.6161754771391861,-0.8595743810350541,0.24339890389586805,0.0,0.0,0,0,False
localization_dropout_only,fuzzy_relative_reliability,mean_return,2,-1.1549364467337728,-0.1527179244486615,-0.6538271855912172,0.5011092611425556,0.0,0.0,0,0,False
localization_dropout_only,selected_approximate_support,return_auc,2,-1.111815773700364,-0.6170364855974912,-0.8644261296489276,0.24738964405143637,0.0,0.0,0,0,False
localization_dropout_only,selected_approximate_support,mean_return,2,-1.1549364467337728,-0.15363396267872298,-0.654285204706248,0.5006512420275249,0.0,0.0,0,0,False
localization_dropout_only,sensorized_controller,return_auc,2,-0.9441332240542397,-0.6032543005864136,-0.7736937623203266,0.17043946173391306,0.0,0.0,0,0,False
localization_dropout_only,sensorized_controller,mean_return,2,-0.949730245671235,-0.26142029168549924,-0.6055752686783671,0.3441549769928679,0.0,0.0,0,0,False
