experiment_name,experiment,config_file,environment,environment_id,resolved_environment_id,observation_representation,agent,seed,phase,train_steps,eval_checkpoint,eval_return,checkpoint,episode,return,length,success,environment_steps,gradient_updates,training_loss_mean,training_loss_max,nonfinite_loss_count,completed_checkpoint_count,expected_checkpoint_count,elapsed_seconds,training_elapsed_seconds,evaluation_elapsed_seconds,wall_clock_training_time,wall_clock_evaluation_time,git_commit_hash,package_version,source_snapshot_sha256,execution_inputs_clean,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,gym_pybullet_drones_version,pybullet_version,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,idle_rate,risk_adjusted_score,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,exact_support_coverage,approximate_support_coverage,fuzzy_gate_active_rate,neural_only_fallback_rate,out_of_fuzzy_support_count,out_of_fuzzy_support_ratio,support_status,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,selected_branch,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,estimator_support_score,support_neighbor_count,support_nearest_distance,support_effective_sample_mass,support_density_log_score,support_estimator_type,support_representation_type,support_index_type,support_query_latency,support_memory_bytes,embedding_snapshot_hash,embedding_freeze_step,localization_error_mean,sensor_dropout_rate,camera_visible_rate,motor_saturation_rate,tabular_greedy_action,neural_greedy_action,mixed_selected_action,optimal_action,tabular_action_correct,neural_action_correct,relative_reliability_score,predicted_better_branch,actually_better_branch,actually_better_branch_value,tabular_q_error,neural_q_error,post_shift,shift_region,steps_since_shift
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15002,train,20,,,20,1,-1.0151569248735903,20,0.0,20,0,nan,nan,0,0,2,0.2543378999980632,0.2543378999980632,0.0,0.2543378999980632,0.0,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,nan,nan,0.0,nan,0.0,0.0,nan,0.5,nan,nan,unsupported,93.01499999999999,32.5,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.9,0.0,,,,,,,,,,,,,,,
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15002,eval,40,40,-1.092377481814474,40,1,-1.092377481814474,20,0.0,40,3,0.0060261632315814495,0.0072400677017867565,0,1,2,1.0426474999985658,0.4503695000021253,0.5922779999964405,0.4503695000021253,0.5922779999964405,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,992.0600000000001,997.0,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.95,0.0,nan,nan,6,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15002,eval,40,40,-1.0743244093470277,40,2,-1.0743244093470277,20,0.0,40,3,0.0060261632315814495,0.0072400677017867565,0,1,2,1.0428317000041716,0.4505537000077311,0.5922779999964405,0.4505537000077311,0.5922779999964405,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,956.6200000000001,947.9,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.85,0.0,nan,nan,6,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15002,train,40,,,40,2,-1.0411711939889938,20,0.0,40,3,0.0060261632315814495,0.0072400677017867565,0,1,2,1.049014200019883,0.4567362000234425,0.5922779999964405,0.4567362000234425,0.5922779999964405,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,0.7,0.0,1.0,0.0,nan,nan,0.0,nan,0.3,0.3,nan,1.0,nan,nan,unsupported,628.4799999999999,864.0,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15002,train,60,,,60,3,-0.12733940634876492,20,0.0,60,8,0.0057107978500425816,0.0072400677017867565,0,1,2,1.2795716000255197,0.6872936000290792,0.5922779999964405,0.6872936000290792,0.5922779999964405,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,0.0,0.0,0.0,0.9,0.0,1.0,0.0,nan,nan,0.0,nan,0.1,0.1,nan,1.0,nan,nan,unsupported,618.6049999999999,803.95,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15002,eval,80,80,-0.1717708364967257,80,1,-0.1717708364967257,20,0.0,80,13,0.00473107414570852,0.0072400677017867565,0,2,2,2.161371900001541,0.926033700001426,1.2353382000001147,0.926033700001426,1.2353382000001147,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,1069.32,989.5,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.9,0.0,nan,nan,23,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15002,eval,80,80,-0.3320564928278327,80,2,-0.3320564928278327,20,0.0,80,13,0.00473107414570852,0.0072400677017867565,0,2,2,2.1616218000126537,0.926283600012539,1.2353382000001147,0.926283600012539,1.2353382000001147,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,0.1,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,1153.3100000000002,1123.9,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.95,0.0,nan,nan,23,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15002,train,80,,,80,4,-0.1876264189369977,20,0.0,80,13,0.00473107414570852,0.0072400677017867565,0,2,2,2.1632525000022724,0.9279143000021577,1.2353382000001147,0.9279143000021577,1.2353382000001147,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,0.0,0.05,-0.0025000000000000005,0.7,0.0,1.0,0.0,nan,nan,0.0,nan,0.3,0.3,nan,1.0,nan,nan,unsupported,975.79,925.9,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15003,train,20,,,20,1,-0.9650195746589452,20,0.0,20,0,nan,nan,0,0,2,0.249357200023951,0.249357200023951,0.0,0.249357200023951,0.0,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,nan,nan,0.0,nan,0.0,0.0,nan,0.25,nan,nan,unsupported,166.525,29.9,none,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15003,eval,40,40,-0.9287961330823602,40,1,-0.9287961330823602,20,0.0,40,3,0.010991495413084825,0.013203112408518791,0,1,2,1.0087728000071365,0.4337766999960877,0.5749961000110488,0.4337766999960877,0.5749961000110488,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,1130.23,991.3,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,nan,nan,7,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15003,eval,40,40,-1.1746017220243812,40,2,-1.1746017220243812,20,0.0,40,3,0.010991495413084825,0.013203112408518791,0,1,2,1.0089701000251807,0.4339740000141319,0.5749961000110488,0.4339740000141319,0.5749961000110488,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,898.3149999999999,852.95,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.9,0.0,nan,nan,0,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15003,train,40,,,40,2,-0.9588260003738105,20,0.0,40,3,0.010991495413084825,0.013203112408518791,0,1,2,1.0165457000257447,0.4415496000146959,0.5749961000110488,0.4415496000146959,0.5749961000110488,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.05,-0.0025000000000000005,0.95,0.0,1.0,0.0,nan,nan,0.0,nan,0.05,0.05,nan,1.0,nan,nan,unsupported,426.445,33.95,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15003,train,60,,,60,3,-1.1055717716412619,20,0.0,60,8,0.008477565075736493,0.013203112408518791,0,1,2,1.2564510000229347,0.6814549000118859,0.5749961000110488,0.6814549000118859,0.5749961000110488,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,nan,nan,0.0,nan,0.25,0.25,nan,1.0,nan,nan,unsupported,635.0449999999998,870.3,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.8,0.0,,,,,,,,,,,,,,,
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15003,eval,80,80,-1.2026792104542254,80,1,-1.2026792104542254,20,0.0,80,13,0.0078954914620576,0.013203112408518791,0,2,2,2.1146251000172924,0.8968196000205353,1.2178054999967571,0.8968196000205353,1.2178054999967571,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,1016.115,911.65,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.95,0.0,nan,nan,0,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15003,eval,80,80,-1.112504853308201,80,2,-1.112504853308201,20,0.0,80,13,0.0078954914620576,0.013203112408518791,0,2,2,2.114809500024421,0.897004000027664,1.2178054999967571,0.897004000027664,1.2178054999967571,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,1227.13,1136.75,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.95,0.0,nan,nan,0,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,dqn,15003,train,80,,,80,4,-0.3332687900029123,20,0.0,80,13,0.0078954914620576,0.013203112408518791,0,2,2,2.1167502000171226,0.8989447000203654,1.2178054999967571,0.8989447000203654,1.2178054999967571,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,0.15,0.0,0.0,0.75,0.0,1.0,0.0,nan,nan,0.0,nan,0.25,0.25,nan,1.0,nan,nan,unsupported,828.51,904.1,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.95,0.0,,,,,,,,,,,,,,,
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,fuzzy_relative_reliability,15002,train,20,,,20,1,-1.0151569248735903,20,0.0,20,0,nan,nan,0,0,2,0.26137970000854693,0.26137970000854693,0.0,0.26137970000854693,0.0,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,0.0,0.0,0.3601519,0.37117042578237647,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9937348102843181,0.0,0.5,0.0,0.5,10.0,1.0,support-boundary collapse,110.71000000000001,42.95,neural,17.0,459.0,3468.0,0.0,0,nan,0.0,nan,exact_count,raw_state,none,2.77e-05,1632,,,0.0,0.0,0.9,0.0,,,,,,,,,,,,,,,
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,fuzzy_relative_reliability,15002,eval,40,40,-1.092377481814474,40,1,-1.092377481814474,20,0.0,40,3,0.006021585936347644,0.0072400677017867565,0,1,2,1.1499684000154957,0.48661220000940375,0.663356200006092,0.48661220000940375,0.663356200006092,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,0.10454440749679415,0.0,0.1307409,0.1396374235795833,29.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9633372798730188,0.0,0.0,0.0,1.0,20.0,1.0,support-boundary collapse,1786.6800000000003,1712.35,neural,29.0,783.0,5916.0,0.0,0,nan,0.0,nan,exact_count,raw_state,none,4.18e-05,2784,,,0.0,0.0,0.95,0.0,nan,nan,6,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,fuzzy_relative_reliability,15002,eval,40,40,-1.0743244093470277,40,2,-1.0743244093470277,20,0.0,40,3,0.006021585936347644,0.0072400677017867565,0,1,2,1.1502025999943726,0.4868463999882806,0.663356200006092,0.4868463999882806,0.663356200006092,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,0.10454440749679415,0.0,0.1307409,0.1396374235795833,29.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.936668779279918,0.0,0.0,0.0,1.0,20.0,1.0,support-boundary collapse,1743.2949999999996,1595.75,neural,29.0,783.0,5916.0,0.0,0,nan,0.0,nan,exact_count,raw_state,none,4.18e-05,2784,,,0.0,0.0,0.85,0.0,nan,nan,6,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,fuzzy_relative_reliability,15002,train,40,,,40,2,-1.0374877077061682,20,0.0,40,3,0.006021585936347644,0.0072400677017867565,0,1,2,1.1563202000106685,0.4929640000045765,0.663356200006092,0.4929640000045765,0.663356200006092,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,0.10454440749679415,0.0,0.1307409,0.1396374235795833,29.0,1.0,0.0,1.0,0.0,0.0,0.65,0.10122899421444012,0.8987710057855599,0.0,0.10122899421444012,0.2218341956101595,0.10135494360946637,0.8771436161539453,0.35,0.7,0.35,0.65,13.0,0.65,support-boundary collapse,1077.2649999999999,1352.7,neural,29.0,783.0,5916.0,0.0,0,nan,0.0,nan,exact_count,raw_state,none,4.18e-05,2784,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,fuzzy_relative_reliability,15002,train,60,,,60,3,-0.12733940634876492,20,0.0,60,8,0.00572720100171864,0.0072400677017867565,0,1,2,1.396985700004734,0.7336294999986421,0.663356200006092,0.7336294999986421,0.663356200006092,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,0.09511454798520334,0.0,0.046893153,0.055814379492191986,43.0,1.0,0.0,0.0,0.0,0.0,0.9,0.05569504750784815,0.9443049524921519,0.0,0.05569504750784815,0.0,0.057987700304377145,0.8687882486926982,0.1,0.6,0.1,0.9,18.0,0.9,support-boundary collapse,1144.06,1424.9499999999998,neural,43.0,1161.0,8772.0,0.0,0,nan,0.0,nan,exact_count,raw_state,none,4.66e-05,4128,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,fuzzy_relative_reliability,15002,eval,80,80,-0.1717708364967257,80,1,-0.1717708364967257,20,0.0,80,13,0.00475513781958188,0.0072400677017867565,0,2,2,2.3754332000098657,1.017584799992619,1.3578484000172466,1.017584799992619,1.3578484000172466,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,0.08539294286013505,0.0,0.016862752,0.0220570504131496,58.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5881578085076796,0.0,0.8,0.0,1.0,20.0,1.0,support-boundary collapse,1899.5199999999998,1821.7,neural,58.0,1566.0,11832.0,0.0,0,nan,0.0,nan,exact_count,raw_state,none,3.15e-05,5568,,,0.0,0.0,0.9,0.0,nan,nan,23,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensor_factorial_development,reviewer1_sensor_factorial_development,configs/reviewer1_remaining/sensor_factorial_development/matched_conditions.yaml,camera_dropout_only,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,fuzzy_relative_reliability,15002,eval,80,80,-0.1316471899114549,80,2,-0.1316471899114549,20,0.0,80,13,0.00475513781958188,0.0072400677017867565,0,2,2,2.3757401000184473,1.0178917000012007,1.3578484000172466,1.0178917000012007,1.3578484000172466,a6856e5cafc085e89cbbb2e0fc8a8770c40029c1,1.8.0,dd539897a18ce6d787567c0969bf760cf4c6c2d331693676b7eab3ef6b71fe9b,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,0.08539294286013505,0.0,0.016862752,0.0220570504131496,58.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9590110376533627,0.0,0.0,0.0,1.0,20.0,1.0,support-boundary collapse,1728.575,1684.9,neural,58.0,1566.0,11832.0,0.0,0,nan,0.0,nan,exact_count,raw_state,none,3.15e-05,5568,,,0.0,0.0,0.95,0.0,nan,nan,7,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
