environment,agent,metric,n_seeds,mean,std,median,q25,q75,t_ci_low,t_ci_high,bootstrap_ci_low,bootstrap_ci_high
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,mean_return,30,-4.541755555555555,3.7085967448053845,-3.7271666666666663,-7.20983333333333,-1.958499999999999,-5.926568338826999,-3.1569427722841104,-5.88019,-3.248722777777777
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,success_rate,30,0.5900000000000001,0.12007341304832139,0.5833333333333333,0.5,0.6666666666666666,0.5451638507062667,0.6348361492937334,0.5488888888888889,0.6322222222222221
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,return_auc,30,-3.612261111111111,1.6404752943422773,-3.371483333333334,-4.361291666666666,-2.170475,-4.224824653218568,-2.9996975690036543,-4.200505527777778,-3.0434088888888886
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,success_rate_auc,30,0.3095555555555556,0.08959565762146761,0.29166666666666663,0.26,0.3416666666666667,0.2760999871728219,0.34301112393828925,0.27955555555555556,0.34188888888888885
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,seconds_per_1000_steps,30,1.0305879211110247,0.07716355762735098,1.0216231208335858,0.9724159666655698,1.0725510687499686,1.0017745751588845,1.059401267063165,1.0040433675346796,1.0590468034234446
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,gradient_updates,30,719.0,0.0,719.0,719.0,719.0,719.0,719.0,719.0,719.0
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,mean_gate,30,0.6605231764143363,0.010083675545708305,0.6585169215251425,0.6529134846240802,0.6688371248293458,0.6567578700844913,0.6642884827441814,0.6570099740564245,0.6641019659612133
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,support_abstention_rate,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,global_tabular_error,30,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,global_neural_error,30,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,visited_states,30,198.16666666666666,2.118609389936341,199.0,197.0,200.0,197.37556491907108,198.95776841426223,197.36666666666667,198.86666666666667
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,failure_rate,30,0.4099999999999999,0.1200734130483214,0.41666666666666663,0.3333333333333333,0.5,0.36516385070626656,0.4548361492937333,0.36777777777777776,0.4511111111111112
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,collision_rate,30,0.2329021415451961,0.1253899106201768,0.22576058201058202,0.14868055555555554,0.3191215728715728,0.1860807794320724,0.27972350365831977,0.18870423768531025,0.2774538150998054
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,risk_zone_rate,30,0.020556772894226465,0.017211577281044565,0.01752454936776965,0.00840277777777775,0.023178914263526,0.01412986431419813,0.026983681474254798,0.014927658750709427,0.0269106891703222
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,unsupported_state_ratio,30,0.3922222222222222,0.09695886607921186,0.4,0.30833333333333335,0.4666666666666667,0.3560171866151377,0.4284272578293067,0.35888888888888887,0.4266666666666667
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,memory_branch_usage_ratio,30,0.46649798324507175,0.08229543180096766,0.46301042606664883,0.3989979473841989,0.5362929140724824,0.4357683639834327,0.4972276025067108,0.43757219232879674,0.4955528664836937
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,neural_branch_usage_ratio,30,0.5335020167549283,0.08229543180096768,0.5369895739333511,0.4637070859275176,0.6010020526158011,0.5027723974932892,0.5642316360165673,0.5044471335163063,0.562427807671203
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,abstention_ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,support_score_mean,30,0.5684992624234172,0.09780854727931258,0.5610090809803072,0.4870522444240587,0.6529221943017194,0.5319769506419271,0.6050215742049073,0.5340278351295453,0.6028061870455818
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,inference_time_us_per_decision_mean,30,381.40243361539785,55.45597394129811,370.1383256453423,335.82075126408085,408.3652518187831,360.69483262581986,402.11003460497585,362.89591546339074,401.7195897506759
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,inference_time_us_per_decision_median,30,329.6933333333333,12.013393985775673,332.3875,326.5125,335.98749999999995,325.20745829575185,334.1792083709148,325.23822916666666,333.60020833333334
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,memory_cost_states,30,198.16666666666666,2.118609389936341,199.0,197.0,200.0,197.37556491907108,198.95776841426223,197.36666666666667,198.86666666666667
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,memory_cost_entries,30,990.8333333333334,10.593046949681707,995.0,985.0,1000.0,986.8778245953556,994.7888420713111,986.8333333333334,994.3333333333334
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,memory_cost_bytes_estimated,30,5548.666666666667,59.32106291821756,5572.0,5516.0,5600.0,5526.515817733991,5570.817515599343,5526.266666666666,5568.266666666666
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,mean_return,30,-2.8959555555555556,2.330651512571616,-2.6134999999999997,-3.9265833333333338,-1.3084999999999996,-3.7662351329943453,-2.025675978116766,-3.733052777777777,-2.1210400000000003
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,success_rate,30,0.3222222222222222,0.09839062555933151,0.3333333333333333,0.2333333333333333,0.4,0.28548255883889945,0.35896188560554493,0.28777777777777774,0.35666666666666663
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,return_auc,30,-2.8460544444444436,0.9702655422559042,-2.5545166666666663,-3.5187333333333317,-1.979116666666667,-3.208357552207724,-2.483751336681163,-3.1878634999999993,-2.5170823055555553
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,success_rate_auc,30,0.23577777777777778,0.05619433530670098,0.23166666666666666,0.2,0.26833333333333326,0.21479446812321326,0.25676108743234227,0.21644444444444447,0.2558888888888889
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,seconds_per_1000_steps,30,1.3749142808333314,0.02274876104591479,1.3745121833333465,1.3603881208333157,1.3874301458332734,1.3664197538551432,1.3834088078115196,1.367069039562496,1.3830601449999977
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,gradient_updates,30,719.0,0.0,719.0,719.0,719.0,719.0,719.0,719.0,719.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,mean_gate,30,0.6884993888892671,0.0005374552441069789,0.6886549682129708,0.6881174164436544,0.688864666975216,0.6882986998028847,0.6887000779756495,0.6883074551197795,0.6886845069119001
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,support_abstention_rate,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,global_tabular_error,30,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,global_neural_error,30,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,visited_states,30,194.93333333333334,5.030481798638851,196.0,193.0,198.75,193.05492055887166,196.81174610779502,193.06583333333333,196.63333333333333
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,failure_rate,30,0.6777777777777778,0.09839062555933153,0.6666666666666666,0.6,0.7666666666666667,0.641038114394455,0.7145174411611006,0.6433333333333334,0.7122222222222222
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,collision_rate,30,0.10289711454416024,0.08639444562431234,0.10008195832322289,0.0349632352941176,0.14597222222222217,0.07063689836622802,0.13515733072209246,0.07423645452427778,0.13351879480895437
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,risk_zone_rate,30,0.02204633638609271,0.017983526478967834,0.015626984126984052,0.009660947712418275,0.03676872766190832,0.015331177238294334,0.028761495533891086,0.015963725176946688,0.028716923027712008
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,idle_rate,30,0.45338773768878227,0.17553647834105016,0.4394457318755586,0.35108633604957135,0.5460378787878788,0.3878413394513288,0.5189341359262357,0.39257798350166795,0.5157592062539543
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,risk_adjusted_score,30,0.1739863339091837,0.134955406106788,0.1497750056501963,0.08339923540965205,0.2822425665101721,0.12359315708022747,0.22437951073813991,0.1270868292017694,0.22065675415028219
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,unsupported_state_ratio,30,0.39316931216931217,0.09661146683848724,0.4,0.30833333333333335,0.4688095238095238,0.3570939975706193,0.429244626768005,0.35974074074074075,0.42761375661375656
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,memory_branch_usage_ratio,30,0.4553926785320264,0.058429230158092656,0.44394196773006195,0.40762687647574714,0.5060838797810421,0.4335748454249432,0.47721051163910966,0.43466593739994486,0.47578516824060985
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,neural_branch_usage_ratio,30,0.5446073214679734,0.05842923015809263,0.5560580322699379,0.49391612021895775,0.5923731235242528,0.5227894883608901,0.5664251545750567,0.5242148317593901,0.5653340626000549
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,abstention_ratio,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
