environment,agent,metric,n_seeds,minimum,maximum,median,mad,skew,excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,heavy_tail_flag
CliffWalking-v1,dqn_lr1e3_h128_t1000,return_auc,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,dqn_lr1e3_h128_t1000,mean_return,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,dqn_lr1e3_h64_w512,return_auc,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,dqn_lr1e3_h64_w512,mean_return,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,dqn_lr3e4_h128_t1000,return_auc,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,dqn_lr3e4_h128_t1000,mean_return,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,dqn_lr3e4_h64,return_auc,5,-19062.5,-500.0,-500.0,0.0,-0.8838834764831844,-1.7500000000000022,0,0,False
CliffWalking-v1,dqn_lr3e4_h64,mean_return,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,selected_dqn,return_auc,5,-6687.5,-500.0,-500.0,0.0,-2.23606797749979,4.999999999999995,0,0,True
CliffWalking-v1,selected_dqn,mean_return,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
FourRooms-7-unseen-goals,dqn_lr1e3_h128_t1000,return_auc,5,-1.849166666666668,-1.5647500000000012,-1.724166666666668,0.051583333333333314,0.19554833551125936,0.8094666921181131,0,0,False
FourRooms-7-unseen-goals,dqn_lr1e3_h128_t1000,mean_return,5,-1.8865000000000012,-1.539000000000001,-1.595500000000001,0.056499999999999995,-0.771024804297525,-1.6944493662130484,0,0,False
FourRooms-7-unseen-goals,dqn_lr1e3_h64_w512,return_auc,5,-1.7485000000000013,-1.6063333333333345,-1.6793333333333345,0.055333333333333456,0.16675739797153727,-1.835312818649232,0,0,False
FourRooms-7-unseen-goals,dqn_lr1e3_h64_w512,mean_return,5,-1.8400000000000012,-1.396500000000001,-1.7795000000000012,0.0605,0.6633025203359975,-2.6271825700516516,0,0,False
FourRooms-7-unseen-goals,dqn_lr3e4_h128_t1000,return_auc,5,-1.7520833333333345,-1.4316666666666675,-1.7040833333333345,0.042333333333333334,1.8864624559310201,3.809780140871891,0,0,True
FourRooms-7-unseen-goals,dqn_lr3e4_h128_t1000,mean_return,5,-1.8890000000000011,-1.244000000000001,-1.684000000000001,0.039999999999999813,1.2617500501844958,2.7782524814197034,0,1,True
FourRooms-7-unseen-goals,dqn_lr3e4_h64,return_auc,5,-1.7982500000000012,-1.5233333333333343,-1.6246666666666678,0.08133333333333348,-0.7357846629875118,-0.2831128921758457,0,0,False
FourRooms-7-unseen-goals,dqn_lr3e4_h64,mean_return,5,-1.8415000000000012,-1.343000000000001,-1.5945000000000011,0.2470000000000001,-0.0036097836264577495,-2.5501002363751732,0,0,False
