environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,idle_rate,risk_adjusted_score
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,600,12000,-3.868,0.7333333333333333,37.56666666666667,18.83906109999998,12000,719,11.772231599999486,7.066829500000495,0.8228904711406481,0.0,2.084628,2.4753415234902123,200.0,0.2666666666666666,0.246111111111111,0.0081196581196581,0.2666666666666666,0.6966666666666667,0.3033333333333333,0.0,0.6966666666666667,0.0,0.7094248997042915,0.4582964538074605,401.69409676434674,385.9,200.0,1000.0,8800.0,12000,-3.868,12000,0.9810192999999572,-3.239066666666667,0.31,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0195726495726495,0.4852649572649573
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,601,12000,-2.7789999999999995,0.7666666666666667,35.56666666666667,18.427294000000074,12000,719,11.88623540000026,6.541058599999815,0.8347963800904086,0.0,0.7316703,3.5167091069350493,200.0,0.2333333333333333,0.2295054945054944,0.0033080808080808,0.3,0.6649999999999999,0.335,0.0,0.6649999999999999,0.0,0.690635262289126,0.5077534903331731,380.6181320623821,365.6,200.0,1000.0,8800.0,12000,-2.7789999999999995,12000,0.9905196166666884,-3.098499999999999,0.3866666666666667,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0110858585858585,0.5360525863025863
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,602,12000,-6.7416666666666645,0.6,51.43333333333333,19.21404510000002,12000,719,11.923393099999885,7.290652000000136,0.8358813763959274,0.0,1.1225691,3.8096259389481775,198.0,0.4,0.3158333333333333,0.0088888888888888,0.4666666666666667,0.5066666666666666,0.4933333333333333,0.0,0.5066666666666666,0.0,0.5097956099508408,0.6167797135269625,407.0776388888889,391.92500000000007,198.0,990.0,8712.0,12000,-6.7416666666666645,12000,0.9936160916666572,-1.8488666666666669,0.3166666666666667,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0078703703703703,0.2833796296296296
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,603,12000,-13.028666666666664,0.4333333333333333,71.3,19.28100469999981,12000,719,12.369107999999414,6.911896700000398,0.8282480023674733,0.0,1.3476491,1.0387788924130048,201.0,0.5666666666666667,0.5006196581196581,0.0362393162393162,0.5666666666666667,0.4116666666666665,0.5883333333333333,0.0,0.4116666666666665,0.0,0.4284751824330831,0.3959009750189261,408.5211752136752,382.475,201.0,1005.0,8844.0,12000,-13.028666666666664,12000,1.0307589999999511,-4.114033333333333,0.3533333333333333,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0049999999999999,-0.0677863247863247
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,604,12000,-7.066333333333333,0.6333333333333333,48.7,18.84261179999976,12000,719,12.41152779999993,6.431083999999828,0.8364127128952876,0.0,0.31561562,2.320787365001531,198.0,0.3666666666666666,0.3605920314253648,0.0002777777777777,0.5,0.4749999999999999,0.525,0.0,0.4749999999999999,0.0,0.4933288373711655,0.5109866335308481,418.4374615600449,387.55000000000007,198.0,990.0,8712.0,12000,-7.066333333333333,12000,1.0342939833333276,-4.795099999999999,0.4266666666666666,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0071969696969696,0.2720216049382716
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,605,12000,-6.122333333333333,0.6666666666666666,45.0,18.621286099999907,12000,719,12.113973600000463,6.507312499999443,0.8253841518528781,0.0,0.028190436,4.485462441462286,201.0,0.3333333333333333,0.3102777777777777,0.0055555555555555,0.3333333333333333,0.6333333333333332,0.3666666666666666,0.0,0.6333333333333332,0.0,0.6598969008700285,0.5347125649323464,427.68027777777775,388.30000000000007,201.0,1005.0,8844.0,12000,-6.122333333333333,12000,1.0094978000000383,-6.2279,0.3833333333333333,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0041666666666666,0.3559722222222222
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,606,12000,-9.275,0.5666666666666667,56.13333333333333,18.6275612999998,12000,719,12.065166399999724,6.562394900000072,0.8234505988023068,0.0,1.0656862,3.467510838973092,201.0,0.4333333333333333,0.3980555555555555,0.0072222222222222,0.4333333333333333,0.5383333333333333,0.4616666666666666,0.0,0.5383333333333333,0.0,0.5559101358716355,0.5462095822812728,421.2906616161616,387.00000000000006,201.0,1005.0,8844.0,12000,-9.275,12000,1.0054305333333102,-4.877066666666667,0.3766666666666667,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0142340067340067,0.1671877104377104
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,607,12000,-4.885333333333333,0.7,41.2,18.818963500000336,12000,719,12.005240900000445,6.813722599999892,0.8111160981447382,0.0,0.44090745,2.473150547929084,201.0,0.3,0.2738888888888889,0.0232936507936507,0.3333333333333333,0.6333333333333332,0.3666666666666666,0.0,0.6333333333333332,0.0,0.653633495523792,0.4518769798320236,379.64089213564216,364.3,201.0,1005.0,8844.0,12000,-4.885333333333333,12000,1.0004367416667037,-3.4203666666666663,0.3466666666666667,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0097366522366522,0.4251374458874458
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,608,12000,-5.022,0.7,42.0,19.02490489999991,12000,719,11.891102699998555,7.133802200001355,0.8257011459588982,0.0,0.507861,2.250851647431275,201.0,0.3,0.2777777777777778,0.0444841269841269,0.3,0.6649999999999998,0.335,0.0,0.6649999999999998,0.0,0.6768460990756726,0.4498817899521778,393.30467983405487,378.325,201.0,1005.0,8844.0,12000,-5.022,12000,0.9909252249998796,-5.390366666666666,0.2833333333333333,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.013030303030303,0.4209191919191919
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,609,12000,-4.582999999999999,0.6666666666666666,45.06666666666667,18.925734199999624,12000,719,11.79868419999957,7.127050000000054,0.8259546630152793,0.0,0.78810096,2.31443363743289,198.0,0.3333333333333333,0.2541666666666666,0.0198611111111111,0.3,0.6649999999999999,0.335,0.0,0.6649999999999999,0.0,0.6814971060536742,0.4574971894895957,413.2964321895425,384.0,198.0,990.0,8712.0,12000,-4.582999999999999,12000,0.9832236833332976,-1.9583333333333344,0.2966666666666666,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0837418300653594,0.404125816993464
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,610,12000,-12.273666666666664,0.4666666666666667,67.13333333333334,19.54902489999995,12000,719,12.247034699999858,7.301990200000091,0.8351277786177843,0.0,0.5551458,2.731875538884197,201.0,0.5333333333333333,0.4808333333333333,0.0027777777777777,0.5333333333333333,0.4433333333333333,0.5566666666666666,0.0,0.4433333333333333,0.0,0.4590061994517752,0.5660359947502331,419.63757407407405,391.325,201.0,1005.0,8844.0,12000,-12.273666666666664,12000,1.0205862249999882,-3.290066666666667,0.3466666666666667,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0187037037037036,-0.016037037037037
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,611,12000,-10.128666666666668,0.5333333333333333,59.16666666666666,19.131780000000163,12000,719,12.131555299999036,7.000224700001127,0.8319009632750449,0.0,1.4250971,5.072020134061053,200.0,0.4666666666666667,0.4211111111111111,0.0,0.4666666666666667,0.5066666666666666,0.4933333333333333,0.0,0.5066666666666666,0.0,0.5210161054797575,0.6407861992691148,396.2952222222222,381.0,200.0,1000.0,8800.0,12000,-10.128666666666668,12000,1.0109629416665864,-3.652400000000001,0.35,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0196296296296296,0.1102592592592592
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,612,12000,-8.289,0.6,52.4,18.91818169999988,12000,719,11.664430600000289,7.25375109999959,0.812561247215948,0.0,0.664335,3.1892956274698494,200.0,0.4,0.3741414141414141,0.0027777777777777,0.4333333333333333,0.5383333333333333,0.4616666666666666,0.0,0.5383333333333333,0.0,0.5508615963716229,0.5539513609003895,410.369452020202,384.475,200.0,1000.0,8800.0,12000,-8.289,12000,0.9720358833333574,-3.278466666666667,0.28,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0172222222222222,0.2241363636363636
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,613,12000,-4.699333333333333,0.7,41.46666666666667,19.17873180000015,12000,719,11.975799100000131,7.202932700000019,0.8374736842104354,0.0,1.0376924,3.106597027724888,200.0,0.3,0.2700925925925926,0.0208333333333333,0.3333333333333333,0.6333333333333332,0.3666666666666666,0.0,0.6333333333333332,0.0,0.6458961592808435,0.4982789486674984,437.7791254208754,394.8,200.0,1000.0,8800.0,12000,-4.699333333333333,12000,0.9979832583333442,-3.366266666666667,0.3,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0129377104377104,0.4286136363636363
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,614,12000,-3.81,0.7333333333333333,37.1,19.11739790000001,12000,719,12.204415199999858,6.912982700000157,0.8243381468109823,0.0,0.6809665,3.824124398985784,199.0,0.2666666666666666,0.2444444444444444,0.0083333333333333,0.2666666666666666,0.6966666666666667,0.3033333333333333,0.0,0.6966666666666667,0.0,0.7274453689078845,0.497879393407288,406.9395925925926,382.1,199.0,995.0,8756.0,12000,-3.81,12000,1.017034599999988,-3.189366666666668,0.3266666666666667,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.004537037037037,0.4884351851851852
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,615,12000,-5.527333333333332,0.6333333333333333,47.5,18.475934099999904,12000,719,12.17496740000024,6.300966699999663,0.8321310489929984,0.0,0.33053225,2.939453722672326,201.0,0.3666666666666666,0.2805555555555555,0.0094444444444444,0.3666666666666666,0.6016666666666666,0.3983333333333334,0.0,0.6016666666666666,0.0,0.6202058778959009,0.5393998071013475,402.37322222222224,372.375,201.0,1005.0,8844.0,12000,-5.527333333333332,12000,1.0145806166666866,-2.230533333333332,0.4333333333333334,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0617592592592592,0.3466018518518518
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,616,12000,-12.626666666666669,0.4666666666666667,66.9,18.85676820000026,12000,719,12.083041400000184,6.773726800000077,0.8352264179328112,0.0,0.27591184,3.629185755909147,200.0,0.5333333333333333,0.4938888888888889,0.0,0.5333333333333333,0.4433333333333333,0.5566666666666666,0.0,0.4433333333333333,0.0,0.4644520570461482,0.5946763718386968,383.0440674603175,370.15,200.0,1000.0,8800.0,12000,-12.626666666666669,12000,1.006920116666682,-3.365166666666666,0.3833333333333333,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0113888888888888,-0.0283611111111111
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,617,12000,-5.581999999999998,0.6,51.93333333333333,18.89104619999989,12000,719,11.98213620000024,6.908909999999651,0.8407186982069303,0.0,0.4945695,3.356810466401092,200.0,0.4,0.2727777777777778,0.0269444444444444,0.4,0.57,0.43,0.0,0.57,0.0,0.5879630403419269,0.5538685699586238,402.21656349206353,381.35,200.0,1000.0,8800.0,12000,-5.581999999999998,12000,0.99851135000002,-4.248199999999999,0.34,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0047222222222222,0.32675
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,618,12000,-8.972000000000001,0.5,63.6,19.676398199999767,12000,719,12.04718529999991,7.629212899999857,0.8209962546815606,0.0,1.5523779,2.8436212238173466,198.0,0.5,0.3694444444444444,0.0038888888888888,0.4,0.57,0.43,0.0,0.57,0.0,0.5863285890596723,0.5138408942614979,401.00055555555554,382.825,198.0,990.0,8712.0,12000,-8.972000000000001,12000,1.003932108333326,-5.719366666666667,0.27,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0113888888888888,0.1294166666666666
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,619,12000,-11.656666666666666,0.5,62.8,19.152830699999868,12000,719,12.06702720000112,7.085803499998747,0.8331245283017958,0.0,0.28669086,3.4774753578610182,199.0,0.5,0.4677777777777778,0.0,0.5,0.475,0.525,0.0,0.475,0.0,0.4958038712342025,0.5942603458123543,411.2935555555556,387.75,199.0,995.0,8756.0,12000,-11.656666666666666,12000,1.0055856000000931,-5.569233333333334,0.34,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0038888888888888,0.0318333333333333
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,620,12000,-6.0776666666666666,0.6666666666666666,44.03333333333333,19.111651400000028,12000,719,12.108992500000568,7.00265889999946,0.8245783132529217,0.0,0.22516018,4.906356712999821,199.0,0.3333333333333333,0.3091666666666667,0.0094444444444444,0.3333333333333333,0.6333333333333333,0.3666666666666666,0.0,0.6333333333333333,0.0,0.6520595960157072,0.596601240629439,404.97014141414144,389.9000000000001,199.0,995.0,8756.0,12000,-6.0776666666666666,12000,1.0090827083333809,-5.031566666666666,0.3033333333333333,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0049747474747474,0.3570025252525253
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,621,12000,-2.066333333333332,0.6666666666666666,43.3,18.951551199999813,12000,719,12.285896300000331,6.665654899999481,0.8244144412948528,0.0,0.42100343,3.3378894371725387,201.0,0.3333333333333333,0.1641666666666666,0.0016666666666666,0.3333333333333333,0.6333333333333333,0.3666666666666666,0.0,0.6333333333333333,0.0,0.6596201009720039,0.5363776617555113,424.22689814814817,394.65,201.0,1005.0,8844.0,12000,-2.066333333333332,12000,1.0238246916666942,-1.943,0.3766666666666667,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0056481481481481,0.5019351851851852
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,622,12000,-10.134333333333332,0.5333333333333333,59.93333333333333,19.64339099999961,12000,719,12.186008099998617,7.457382900000994,0.8329680228193078,0.0,1.1633024,3.287084229283402,200.0,0.4666666666666667,0.4202777777777777,0.0094444444444444,0.4666666666666667,0.5066666666666666,0.4933333333333333,0.0,0.5066666666666666,0.0,0.5245309061745881,0.5539552296938193,398.4821111111111,384.35,200.0,1000.0,8800.0,12000,-10.134333333333332,12000,1.0155006749998847,-2.653666666666666,0.3033333333333333,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0121296296296296,0.1118425925925925
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,623,12000,-5.046333333333333,0.7,40.7,18.55549390000033,12000,719,12.076649999999518,6.478843900000811,0.81950594969113,0.0,0.84412545,3.752847808534003,199.0,0.3,0.2802777777777778,0.0124999999999999,0.3,0.6649999999999999,0.335,0.0,0.6649999999999999,0.0,0.693173671210302,0.5107316187060016,425.3424470899471,390.05,199.0,995.0,8756.0,12000,-5.046333333333333,12000,1.0063874999999598,-3.746233333333332,0.39,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0067592592592592,0.4190462962962963
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,624,12000,-7.697666666666666,0.6333333333333333,50.86666666666667,18.75791570000001,12000,719,11.949860199998966,6.808055500001046,0.8361431170405401,0.0,1.6322608,3.285303804389478,200.0,0.3666666666666666,0.3650252525252525,0.0086111111111111,0.4,0.57,0.43,0.0,0.57,0.0,0.5870945861726656,0.5580601324054394,408.7459141414141,388.3,200.0,1000.0,8800.0,12000,-7.697666666666666,12000,0.9958216833332472,-4.811366666666667,0.3699999999999999,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0043686868686868,0.267871212121212
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,625,12000,2.3006666666666664,0.8,30.1,17.921976299999642,12000,719,11.900665200000276,6.021311099999366,0.8282002726858684,0.0,1.0362533,3.394439792611238,199.0,0.2,0.045,0.0292063492063491,0.2333333333333333,0.7283333333333333,0.2716666666666666,0.0,0.7283333333333333,0.0,0.7305364079084098,0.5251328314310266,414.4856299603175,372.025,199.0,995.0,8756.0,12000,2.3006666666666664,12000,0.991722100000023,-1.6305333333333336,0.4366666666666666,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.1865674603174603,0.736343253968254
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,626,12000,-0.5309999999999996,0.8333333333333334,24.23333333333333,18.439638300000297,12000,719,12.010236500001156,6.429401799999141,0.8330362492509578,0.0,0.80023444,2.5716819733766703,199.0,0.1666666666666666,0.1575396825396825,0.0088888888888888,0.2333333333333333,0.7283333333333333,0.2716666666666666,0.0,0.7283333333333333,0.0,0.7578934050958135,0.4727878409378213,433.2703928571429,394.80000000000007,199.0,995.0,8756.0,12000,-0.5309999999999996,12000,1.000853041666763,-4.639599999999999,0.3866666666666667,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0101322751322751,0.6747804232804232
ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,627,12000,-11.326333333333332,0.5,63.266666666666666,18.15518669999983,12000,719,12.142683499999292,6.012503200000538,0.831785714285625,0.0,0.18145953,5.039789063857022,199.0,0.5,0.4552777777777778,0.0058333333333333,0.5,0.4749999999999999,0.525,0.0,0.4749999999999999,0.0,0.4882351298130861,0.6476285899685799,401.19715079365074,356.775,199.0,995.0,8756.0,12000,-11.326333333333332,12000,1.0118902916666077,-3.6607,0.4733333333333333,asoc_fuzzy_ablation_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/fuzzy_ablation/fuzzy_ablation_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,0.0058333333333333,0.0441388888888888
