environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,contrast,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p
ReliabilityShift-boundary-020-confirmatory,return_auc,fuzzy_shift_full,original_fuzzy,30,0.055522222222222244,0.055499999999999994,0.05336666666666668,0.05786666666666669,8.547262548155368,1.0,7.086260920117098e-29,1.7289484360195754e-06,1.862645149230957e-09,30,0,0,0.795163538712685,1.1354115575535353,0,0,1.0,full_vs_original,5.669008736093679e-28,1.3779426261944587e-05,1.4901161193847656e-08
ReliabilityShift-boundary-030-confirmatory,return_auc,fuzzy_shift_full,original_fuzzy,30,0.037711111111111105,0.037666666666666626,0.03564444444444443,0.039899999999999984,6.278017708256614,1.0,4.666493842149831e-25,1.7224282827430733e-06,1.862645149230957e-09,30,0,0,0.8606694884693752,3.4326036272372846,0,0,1.0,full_vs_original,3.266545689504882e-24,1.3779426261944587e-05,1.4901161193847656e-08
ReliabilityShift-boundary-020-confirmatory,return_auc,fuzzy_shift_full,fuzzy_shift_no_support,30,-0.002133333333333339,-0.002333333333333354,-0.002955555555555556,-0.0013555555555555543,-0.9362186245044232,-1.0,1.777757521246757e-05,0.00039931161609927973,3.0517578125e-05,0,16,14,-0.6221949652331783,-0.4143928038038722,0,0,0.0,full_vs_no_support,3.555515042493514e-05,0.0007986232321985595,6.103515625e-05
ReliabilityShift-boundary-030-confirmatory,return_auc,fuzzy_shift_full,fuzzy_shift_no_support,30,-0.0017444444444444447,-0.0016666666666666496,-0.00242250000000001,-0.0010888888888888912,-0.9335354759928282,-1.0,1.851884046191794e-05,0.000430074175533552,3.0517578125e-05,0,16,14,-0.4728288856107392,-1.2958061198020783,0,0,0.0,full_vs_no_support,3.555515042493514e-05,0.0007986232321985595,6.103515625e-05
ReliabilityShift-boundary-020-confirmatory,return_auc,fuzzy_shift_full,fuzzy_shift_no_reliability,30,0.005288888888888895,0.005833333333333357,0.003622222222222234,0.007155833333333347,1.0613241609654813,1.0,2.662827602143019e-06,2.635680692174313e-05,2.384185791015625e-07,23,0,7,1.4345919185143186,3.1625899846075214,0,0,1.0,full_vs_no_reliability,1.0651310408572076e-05,0.00010542722768697253,1.430511474609375e-06
ReliabilityShift-boundary-030-confirmatory,return_auc,fuzzy_shift_full,fuzzy_shift_no_reliability,30,0.002922222222222219,0.002333333333333354,0.001955555555555555,0.003989166666666675,1.003022520752382,1.0,6.4369112937653454e-06,5.7232897221928626e-05,9.5367431640625e-07,21,0,9,1.2039695953735756,1.7385681616774749,0,0,1.0,full_vs_no_reliability,1.9310733881296035e-05,0.00017169869166578587,4.76837158203125e-06
ReliabilityShift-boundary-020-confirmatory,return_auc,fuzzy_shift_full,fuzzy_shift_crisp,30,-0.007988888888888915,-0.0076666666666667105,-0.009955555555555577,-0.006100000000000032,-1.4532878139702137,-0.9655913978494624,8.867198163315747e-09,3.86622550226854e-06,8.430331945419312e-06,3,27,0,-0.30140887546161443,0.37020739668259495,0,0,0.1,full_vs_crisp,5.320318897989448e-08,2.3197353013611237e-05,2.5290995836257935e-05
ReliabilityShift-boundary-030-confirmatory,return_auc,fuzzy_shift_full,fuzzy_shift_crisp,30,-0.006133333333333324,-0.006833333333333302,-0.007599999999999996,-0.004644444444444436,-1.4417788621223686,-0.9605911330049262,1.0406472197449249e-08,8.9002534797562e-06,3.032386302947998e-06,2,26,2,0.39609210953241164,-0.15188676035101567,0,0,0.07142857142857142,full_vs_crisp,5.320318897989448e-08,4.4501267398781e-05,1.2129545211791992e-05
