environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,contrast,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p,analysis_status
ReliabilityShift-boundary-020-confirmatory,return_auc,fuzzy_shift_full,count_gate,30,0.08717777777777777,0.087,0.08495555555555555,0.08940027777777776,13.632430710050572,1.0,1.045365698874877e-34,1.7311263949197286e-06,1.862645149230957e-09,30,0,0,-0.25534341789097476,-0.0729533006519194,0,0,1.0,fuzzy_shift_vs_count,2.090731397749754e-34,3.462252789839457e-06,3.725290298461914e-09,independent_confirmatory_reliability_shift
ReliabilityShift-boundary-030-confirmatory,return_auc,fuzzy_shift_full,count_gate,30,0.0585,0.05833333333333335,0.05623333333333334,0.060777777777777785,8.98686821716208,1.0,1.6840656980220476e-29,1.7311263949197286e-06,1.862645149230957e-09,30,0,0,0.15748819112140358,0.18872380601258198,0,0,1.0,fuzzy_shift_vs_count,1.6840656980220476e-29,3.462252789839457e-06,3.725290298461914e-09,independent_confirmatory_reliability_shift
