environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version
MiniGrid-Empty-5x5,fixed_hybrid,200,20000,0.0,0.0,100.0,43.65073339996161,20000,1235,32.98959919990739,10.66113420005422,0.5,0.0,1.0,1.0,32.0,20000,0.0,20000,1.6494799599953693,0.0,0.0,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,fixed_hybrid,201,20000,0.0,0.0,100.0,42.82000940002035,20000,1235,32.63701550004771,10.182993899972644,0.5,0.0,1.0,1.0,32.0,20000,0.0,20000,1.6318507750023854,0.0,0.0,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,fixed_hybrid,202,20000,0.0,0.0,100.0,42.97911459999159,20000,1235,32.63258059998043,10.34653400001116,0.5,0.0,1.0,1.0,32.0,20000,0.0,20000,1.6316290299990215,0.0,0.0,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,fixed_hybrid,203,20000,0.0,0.0,100.0,43.30363350000698,20000,1235,32.90598000009777,10.397653499909213,0.5,0.0,1.0,1.0,32.0,20000,0.0,20000,1.6452990000048886,0.0,0.0,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,fixed_hybrid,204,20000,0.0,0.0,100.0,43.54130370001076,20000,1235,32.901936499984004,10.639367200026754,0.5,0.0,1.0,1.0,32.0,20000,0.0,20000,1.6450968249992002,0.0,0.0,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,fixed_hybrid,205,20000,0.0,0.0,100.0,43.37024229997769,20000,1235,33.020198999904096,10.350043300073594,0.5,0.0,1.0,1.0,32.0,20000,0.0,20000,1.651009949995205,0.0,0.0,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,fixed_hybrid,206,20000,0.955,1.0,5.0,40.46437609998975,20000,1235,32.90124200005084,7.563134099938907,0.5,0.0,1.0,1.0,32.0,20000,0.955,20000,1.645062100002542,0.15916666666666668,0.16666666666666666,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,fixed_hybrid,207,20000,0.0,0.0,100.0,42.69152599998051,20000,1235,32.722336400009226,9.969189599971289,0.5,0.0,1.0,1.0,32.0,20000,0.0,20000,1.6361168200004612,0.0,0.0,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,fixed_hybrid,208,20000,0.0,0.0,100.0,42.75568209995981,20000,1235,32.82595459994627,9.92972750001354,0.5,0.0,1.0,1.0,32.0,20000,0.0,20000,1.6412977299973135,0.0,0.0,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,fixed_hybrid,209,20000,0.0,0.0,100.0,42.974660800013226,20000,1235,32.89046760002384,10.084193199989386,0.5,0.0,1.0,1.0,32.0,20000,0.0,20000,1.644523380001192,0.0,0.0,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,random,200,20000,0.25726666666666664,0.4666666666666667,76.6,16.254679600009695,20000,0,11.057094699994195,5.197584900015499,,,,,,20000,0.25726666666666664,20000,0.5528547349997097,0.2158111111111111,0.4111111111111111,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,random,201,20000,0.21946666666666664,0.4666666666666667,80.8,15.960762400005478,20000,0,10.837099699943792,5.123662700061686,,,,,,20000,0.21946666666666664,20000,0.5418549849971896,0.23551666666666668,0.4666666666666667,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,random,202,20000,0.11216666666666665,0.26666666666666666,90.5,16.6431410999503,20000,0,10.945285599969791,5.6978554999805056,,,,,,20000,0.11216666666666665,20000,0.5472642799984896,0.15195555555555554,0.35555555555555557,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,random,203,20000,0.1551,0.3,86.1,16.435495100042317,20000,0,11.017973200068807,5.417521899973508,,,,,,20000,0.1551,20000,0.5508986600034403,0.2021833333333333,0.38333333333333336,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,random,204,20000,0.23353333333333332,0.43333333333333335,78.86666666666666,16.385770399996545,20000,0,10.959965500049291,5.425804899947252,,,,,,20000,0.23353333333333332,20000,0.5479982750024646,0.20550555555555552,0.40555555555555556,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,random,205,20000,0.17613333333333334,0.3333333333333333,84.13333333333334,16.248843399982434,20000,0,10.991116099932697,5.257727300049737,,,,,,20000,0.17613333333333334,20000,0.5495558049966348,0.2252,0.4,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,random,206,20000,0.17739999999999997,0.4,84.73333333333333,16.22694279998541,20000,0,10.902421100006904,5.324521699978504,,,,,,20000,0.17739999999999997,20000,0.5451210550003452,0.20827777777777773,0.42777777777777776,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,random,207,20000,0.28099999999999997,0.5,74.33333333333333,16.445348300039768,20000,0,11.121333400136791,5.324014899902977,,,,,,20000,0.28099999999999997,20000,0.5560666700068395,0.19969444444444442,0.3944444444444445,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,random,208,20000,0.17973333333333333,0.3333333333333333,83.73333333333333,17.083390599989798,20000,0,11.45170140004484,5.631689199944958,,,,,,20000,0.17973333333333333,20000,0.572585070002242,0.18504999999999996,0.35,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-Empty-5x5,random,209,20000,0.1810333333333333,0.43333333333333335,84.7,16.895727800030727,20000,0,11.395430000149643,5.500297799881082,,,,,,20000,0.1810333333333333,20000,0.5697715000074821,0.2202777777777778,0.42777777777777776,posthoc_minigrid_supplemental_baselines,configs/minigrid_supplemental.json,MiniGrid-Empty-5x5-v0,MiniGrid-Empty-5x5-v0,fully_observable_image,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
