environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,contrast,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p,analysis_status
ApplicationNavigation-cost-support,inference_time_us_per_decision_mean,fuzzy_support_adaptive,count_gated_tau_20,10,139.79699620851972,172.2745017253923,-39.81178812478376,262.6484609871077,0.5265126952701366,0.6363636363636364,0.1302724665777531,0.083984375,0.021484375,9,1,0,-2.4611819745243024,7.097949646722844,1,0,0.9,fuzzy_vs_count_cost,0.1302724665777531,0.083984375,0.04296875,descriptive_cost_and_support_analysis
FourRooms-9-cost-support,inference_time_us_per_decision_mean,fuzzy_support_adaptive,count_gated_tau_20,10,170.0151491566779,150.85286363904174,131.3790961782982,213.64237695152403,2.4037399947900178,1.0,3.322202031816793e-05,0.001953125,0.001953125,10,0,0,0.7902378171374453,-0.7621326074501082,0,0,1.0,fuzzy_vs_count_cost,9.96660609545038e-05,0.0078125,0.0078125,descriptive_cost_and_support_analysis
ApplicationNavigation-cost-support,inference_time_us_per_decision_mean,fuzzy_support_adaptive,validated_dqn,10,270.60484066191304,211.20247263844013,138.14134872347773,440.9161420318305,1.044604891041937,0.9636363636363636,0.009181011911138905,0.00390625,0.021484375,9,1,0,1.82469980944495,4.322439464002525,0,0,0.9,fuzzy_vs_dqn_cost,0.01836202382227781,0.0078125,0.04296875,descriptive_cost_and_support_analysis
FourRooms-9-cost-support,inference_time_us_per_decision_mean,fuzzy_support_adaptive,validated_dqn,10,238.30300424207348,230.8912055308473,205.6103316501797,272.11016046841223,4.215436206155396,1.0,3.129528884018474e-07,0.001953125,0.001953125,10,0,0,0.32144053881519147,-1.1657410934114272,0,0,1.0,fuzzy_vs_dqn_cost,1.2518115536073897e-06,0.0078125,0.0078125,descriptive_cost_and_support_analysis
