environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p
MiniGrid-DoorKey-5x5,mean_return,count_gated_tau_20,fixed_hybrid,10,0.06120933333333334,0.0,0.009568000000000002,0.12556119999999998,0.6334339033341727,1.0,0.07617187470923208,0.125,0.125,4,0,6,1.3564410380623013,0.4261859300902069,0,0,1.0,1.0,1.0,1.0
MiniGrid-DoorKey-5x5,mean_return,count_gated_tau_20,random,10,0.07667466666666667,-0.017346666666666656,-0.02695206666666666,0.1990564333333333,0.400681704673262,0.06666666666666667,0.23693530163874812,0.91015625,0.5078125,3,6,1,1.3353217449650983,0.4902034367799186,0,2,0.3333333333333333,1.0,1.0,1.0
MiniGrid-DoorKey-5x5,mean_return,count_gated_tau_20,reliability_gated,10,0.06457866666666667,0.0,0.0002520000000000022,0.15157866666666667,0.49695142366313655,1.0,0.1505157610337035,0.125,0.125,4,0,6,1.8902205401196517,2.2853365933729926,0,2,1.0,1.0,1.0,1.0
MiniGrid-DoorKey-5x5,mean_return,count_gated_tau_20,support_abstain_tau_20,10,0.019520000000000003,0.0,-0.04165333333333332,0.09347466666666666,0.17271885389660854,0.4,0.59821532121119,0.625,1.0,2,2,6,1.1152912374158819,1.4226606860765152,0,0,0.5,1.0,1.0,1.0
MiniGrid-DoorKey-5x5,mean_return,count_gated_tau_20,tabular,10,-0.45026399999999994,-0.56538,-0.6988154666666666,-0.19758583333333346,-1.058719400985714,-0.8545454545454545,0.00855116832622962,0.013671875,0.021484375,1,9,0,0.2877006722208301,-1.3051562804820287,0,0,0.1,0.1368186932196739,0.21875,0.38671875
MiniGrid-DoorKey-5x5,mean_return,count_gated_tau_20,validated_dqn,10,0.11300666666666666,0.0,0.009568000000000002,0.22957466666666665,0.6176038142863438,1.0,0.08256329671720576,0.125,0.125,4,0,6,1.3509264689427811,0.34914096496696345,0,0,1.0,1.0,1.0,1.0
MiniGrid-DoorKey-5x5,mean_return,fixed_hybrid,random,10,0.01546533333333334,-0.028913333333333326,-0.04307103333333333,0.09918566666666648,0.12223467365836276,-0.24444444444444444,0.7080768799602508,0.5703125,0.1796875,2,7,1,2.3726769404976884,5.8161429265225415,0,1,0.2222222222222222,1.0,1.0,1.0
MiniGrid-DoorKey-5x5,mean_return,fixed_hybrid,reliability_gated,10,0.0033693333333333327,0.0,-0.038487999999999994,0.04859599999999999,0.04898185144050116,0.3333333333333333,0.8803228114420452,1.0,1.0,1,1,8,0.7288518553906485,4.760748448952002,0,0,0.5,1.0,1.0,1.0
MiniGrid-DoorKey-5x5,mean_return,fixed_hybrid,support_abstain_tau_20,10,-0.041689333333333335,0.0,-0.10303066666666665,0.0,-0.4848576573894557,-1.0,0.1595794816855633,0.25,0.25,0,3,7,-2.2393624128291454,4.6971686587886925,2,0,0.0,1.0,1.0,1.0
MiniGrid-DoorKey-5x5,mean_return,fixed_hybrid,tabular,10,-0.5114733333333333,-0.5857266666666667,-0.7392116,-0.2743432666666668,-1.2895562355688281,-0.8909090909090909,0.002766555930891976,0.009765625,0.021484375,1,9,0,0.40462476004584835,-1.3944919230765906,0,0,0.1,0.049798006756055564,0.17578125,0.38671875
