environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version
MiniGrid-DoorKey-5x5,random,504,30000,0.01734666666666666,0.06666666666666667,247.03333333333333,51.471966399996745,30000,0,26.33682859999317,25.135137800003577,,,,,,30000,0.01734666666666666,30000,0.877894286666439,0.03163733333333333,0.08333333333333334,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,random,505,30000,0.0,0.0,250.0,78.47680340000079,30000,0,33.44385799999509,45.0329454000057,,,,,,30000,0.0,30000,1.1147952666665029,0.02894266666666667,0.07666666666666667,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,random,506,30000,0.040479999999999995,0.1,241.53333333333333,49.24051649999819,30000,0,20.4314166999975,28.80909980000069,,,,,,30000,0.040479999999999995,30000,0.68104722333325,0.030994666666666663,0.07666666666666667,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,random,507,30000,0.05554666666666666,0.16666666666666666,239.2,64.74063190000015,30000,0,26.560185899994394,38.18044600000576,,,,,,30000,0.05554666666666666,30000,0.8853395299998131,0.02467066666666666,0.07666666666666666,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,random,508,30000,0.04722666666666666,0.06666666666666667,238.73333333333332,51.376435900001525,30000,0,21.115858200009825,30.2605776999917,,,,,,30000,0.04722666666666666,30000,0.7038619400003275,0.05075333333333333,0.11333333333333334,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,random,509,30000,0.011613333333333333,0.03333333333333333,247.7,57.15059100000144,30000,0,22.944612100003724,34.20597889999772,,,,,,30000,0.011613333333333333,30000,0.7648204033334575,0.037312,0.1,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,reliability_gated,500,30000,0.0,0.0,250.0,130.96533129999807,30000,1844,70.49083879999671,60.47449250000136,0.7494401510134988,0.0,3.4792608e-10,3.772925813378448e-05,226.0,30000,0.0,30000,2.349694626666557,0.0,0.0,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,reliability_gated,501,30000,0.0,0.0,250.0,126.38958579999962,30000,1844,72.9321774999953,53.45740830000432,0.7649085875720382,0.0,1.3000000000000002e-44,0.0001757420002066,213.0,30000,0.0,30000,2.4310725833331768,0.0,0.0,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,reliability_gated,502,30000,0.0,0.0,250.0,130.79711619999944,30000,1844,67.40858699999808,63.38852920000136,0.7650563382648436,0.0,1.3000000000000002e-44,5.810899134672923e-05,210.0,30000,0.0,30000,2.2469528999999357,0.0,0.0,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,reliability_gated,503,30000,0.0,0.0,250.0,175.32058440000037,30000,1844,89.78035710000404,85.54022729999633,0.7629968618248096,0.0,1.3000000000000002e-44,6.78593352170678e-07,220.0,30000,0.0,30000,2.992678570000135,0.0,0.0,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
