environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,contrast,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p
ApplicationNavigation-deployment-goal-shift,return_auc,double_dqn,validated_dqn,30,0.21351555555555515,0.31433333333333224,-0.2478102500000001,0.6507624166666662,0.16932676121258347,0.2172043010752688,0.36135273749592056,0.308520769700408,0.20048842206597334,19,11,0,-0.23983317418150446,0.0854788042006116,0,0,0.6333333333333333,double_dqn_vs_validated_dqn,0.7227054749918411,0.617041539400816,0.4009768441319467
ApplicationNavigation-deployment-goal-shift,return_auc,dueling_double_dqn,validated_dqn,30,-0.12324222222222218,0.041749999999999954,-0.7125382222222223,0.4185726944444444,-0.07716330389155124,-0.06666666666666667,0.6756747654320792,0.761065473780036,1.0,15,15,0,-0.08806386164037425,-0.41101494060951405,0,0,0.5,dueling_double_dqn_vs_validated_dqn,0.7227054749918411,0.761065473780036,1.0
