environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version
CliffWalking-v1,support_abstain_tau_20,120,10000,-13.0,1.0,13.0,36.52828440000303,10000,610,11.548308499972336,24.97997590003069,0.8712340969279494,0.0,1.0,1.0,37.0,10000,-13.0,10000,1.1548308499972335,-439.125,0.125,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,121,10000,-13.0,1.0,13.0,35.67295599996578,10000,610,11.327861699974164,24.34509429999161,0.8686010368633433,0.000349956255468,1.0,1.0,37.0,10000,-13.0,10000,1.1327861699974164,-439.125,0.125,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,122,10000,-13.0,1.0,13.0,35.556925099983346,10000,610,11.19535429996904,24.361570800014302,0.8709727657382111,0.0001740947075208,1.0,1.0,37.0,10000,-13.0,10000,1.119535429996904,-439.125,0.125,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,123,10000,-13.0,1.0,13.0,36.23674349999055,10000,610,11.603046099946368,24.633697400044184,0.8687187768086946,0.0,1.0,1.0,37.0,10000,-13.0,10000,1.1603046099946368,-439.125,0.125,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,124,10000,-13.0,1.0,13.0,35.43277039995883,10000,610,11.329304599959867,24.10346579999896,0.8725443520044692,0.0001774937877174,1.0,1.0,37.0,10000,-13.0,10000,1.1329304599959866,-439.125,0.125,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,125,10000,-13.0,1.0,13.0,36.10638120002113,10000,610,11.981468100042548,24.124913099978585,0.8706950105826023,0.0003537318712415,1.0,1.0,37.0,10000,-13.0,10000,1.1981468100042547,-439.125,0.125,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,126,10000,-13.0,1.0,13.0,30.10843650001334,10000,610,11.738703699957114,18.369732800056227,0.870815180632217,0.0001758087201125,1.0,1.0,37.0,10000,-13.0,10000,1.1738703699957114,-318.375,0.375,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,127,10000,-13.0,1.0,13.0,29.925603300041985,10000,610,11.836216400086414,18.08938689995557,0.8730765857311714,0.0001747640685075,1.0,1.0,37.0,10000,-13.0,10000,1.1836216400086415,-317.875,0.375,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,128,10000,-13.0,1.0,13.0,35.589332700008526,10000,610,12.442019500012975,23.14731319999555,0.8666274557382547,0.0003558085749866,1.0,1.0,37.0,10000,-13.0,10000,1.2442019500012975,-439.125,0.125,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,129,10000,-13.0,1.0,13.0,29.32873990002554,10000,610,11.956469399970956,17.372270500054583,0.8743006875391823,0.0,1.0,1.0,37.0,10000,-13.0,10000,1.1956469399970957,-317.875,0.375,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
