environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p
ApplicationNavigation-deployment-goal-shift,mean_return,count_gated_tau_20,fixed_hybrid,30,0.4535000000000006,0.03833333333333444,-0.8079777777777769,1.77689,0.12122400737255198,0.13978494623655913,0.5119535103445334,0.5158484429121017,0.8555355519056321,16,14,0,0.05911886120164178,-0.17606572359846417,0,0,0.5333333333333333,1.0,1.0,1.0
ApplicationNavigation-deployment-goal-shift,mean_return,count_gated_tau_20,fuzzy_support_adaptive,30,1.000588888888889,0.7911666666666668,-0.1602219444444443,2.146237222222222,0.3011853121249556,0.41935483870967744,0.10980430310792391,0.044907208532094955,0.09873714670538905,20,10,0,-0.20794337206695596,1.3760485719084565,0,0,0.6666666666666666,0.5490215155396195,0.3143504597246647,0.6911600269377234
ApplicationNavigation-deployment-goal-shift,mean_return,count_gated_tau_20,support_abstain_tau_20,30,-5.775177777777778,-5.092833333333332,-7.10794861111111,-4.47438861111111,-1.5642825942845437,-0.9870967741935484,1.944268329795059e-09,9.313225746154785e-09,5.774199962615967e-08,1,29,0,-0.36692065930910345,-0.5059347751675212,0,0,0.03333333333333333,1.5554146638360473e-08,8.381903171539307e-08,5.19677996635437e-07
ApplicationNavigation-deployment-goal-shift,mean_return,count_gated_tau_20,tabular,30,-5.821255555555561,-5.799833333333337,-6.895571666666671,-4.789826388888894,-1.9634180727725943,-1.0,1.2367295864902823e-11,1.862645149230957e-09,1.862645149230957e-09,0,30,0,-0.36133980077180666,-0.6039597337780838,0,0,0.0,1.3604025451393104e-10,2.7939677238464355e-08,2.7939677238464355e-08
ApplicationNavigation-deployment-goal-shift,mean_return,count_gated_tau_20,validated_dqn,30,-0.937444444444444,-0.2556666666666654,-2.408268888888888,0.560026944444444,-0.22218257636951777,-0.1956989247311828,0.23343677520513673,0.3598779272288084,0.8555355519056321,14,16,0,-0.16225421775325283,0.16224664029005664,0,0,0.4666666666666667,0.9337471008205469,1.0,1.0
ApplicationNavigation-deployment-goal-shift,mean_return,fixed_hybrid,fuzzy_support_adaptive,30,0.5470888888888886,0.370166666666667,-0.42826944444444487,1.4875216666666664,0.19670302681374333,0.23010752688172043,0.2901884336408362,0.28008678182959557,0.5846647117286922,17,13,0,-0.030790255860919616,-0.3447290696591301,0,0,0.5666666666666667,0.9337471008205469,1.0,1.0
ApplicationNavigation-deployment-goal-shift,mean_return,fixed_hybrid,support_abstain_tau_20,30,-6.228677777777777,-6.435833333333333,-7.391575,-5.08163111111111,-1.8903274320422805,-1.0,2.9817398364347996e-11,1.862645149230957e-09,1.862645149230957e-09,0,30,0,-0.18399743420701647,-0.9168217733464608,0,0,0.0,2.9817398364348e-10,2.7939677238464355e-08,2.7939677238464355e-08
ApplicationNavigation-deployment-goal-shift,mean_return,fixed_hybrid,tabular,30,-6.2747555555555605,-6.004000000000005,-7.261044722222227,-5.309331944444451,-2.259343560953109,-1.0,4.2753169647906167e-13,1.862645149230957e-09,1.862645149230957e-09,0,30,0,-0.03286896401656624,-0.3423963671496062,0,0,0.0,5.985443750706863e-12,2.7939677238464355e-08,2.7939677238464355e-08
ApplicationNavigation-deployment-goal-shift,mean_return,fixed_hybrid,validated_dqn,30,-1.3909444444444443,-1.2913333333333343,-2.843934166666666,-0.002211111111111418,-0.3475167923603092,-0.3419354838709677,0.0669525953016399,0.10483990423381329,0.20048842206597334,11,19,0,-0.2013941221631293,-0.5455071431835163,0,0,0.36666666666666664,0.4017155718098394,0.5516977608203888,1.0
ApplicationNavigation-deployment-goal-shift,mean_return,fuzzy_support_adaptive,support_abstain_tau_20,30,-6.775766666666666,-5.996499999999999,-8.095330277777778,-5.426950555555556,-1.7742377887710963,-1.0,1.2581284463447497e-10,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.03956241154528763,-1.2176754713691318,0,0,0.0,1.1323156017102748e-09,2.7939677238464355e-08,2.7939677238464355e-08
ApplicationNavigation-deployment-goal-shift,mean_return,fuzzy_support_adaptive,tabular,30,-6.82184444444445,-6.947000000000003,-7.946148055555561,-5.6411472222222265,-2.0722927366136266,-0.9956989247311828,3.458816287634485e-12,3.725290298461914e-09,5.774199962615967e-08,1,29,0,0.2545727084928192,-0.9726471139229238,0,0,0.03333333333333333,4.150579545161382e-11,3.725290298461914e-08,5.19677996635437e-07
ApplicationNavigation-deployment-goal-shift,mean_return,fuzzy_support_adaptive,validated_dqn,30,-1.938033333333333,-0.28999999999999937,-3.5157374999999997,-0.3292602777777784,-0.4241252991890918,-0.3548387096774194,0.0273954482826828,0.09194962680339813,0.8555355519056321,14,16,0,0.005169386501990909,-0.9039318693082983,0,0,0.4666666666666667,0.1917681379787796,0.5516977608203888,1.0
ApplicationNavigation-deployment-goal-shift,mean_return,support_abstain_tau_20,tabular,30,-0.04607777777778314,0.42466666666666364,-0.5197822222222271,0.389331111111105,-0.0356357451082687,-0.01935483870967742,0.8466092039048396,0.935398668050766,0.8555355519056321,16,14,0,-0.3603354827379827,-0.4658611971986599,0,0,0.5333333333333333,1.0,1.0,1.0
ApplicationNavigation-deployment-goal-shift,mean_return,support_abstain_tau_20,validated_dqn,30,4.8377333333333326,4.502999999999998,4.155857222222222,5.608755277777776,2.323306911521966,1.0,2.149328059261459e-13,1.733306644199106e-06,1.862645149230957e-09,30,0,0,1.5970978903572437,2.972769483236857,0,0,1.0,3.2239920888921885e-12,1.3866453153592848e-05,2.7939677238464355e-08
ApplicationNavigation-deployment-goal-shift,mean_return,tabular,validated_dqn,30,4.883811111111116,4.484500000000004,4.1195155555555605,5.722731388888892,2.149088315739267,1.0,1.4446916790790616e-12,1.862645149230957e-09,1.862645149230957e-09,30,0,0,0.9941844716334165,1.185877848717599,0,0,1.0,1.87809918280278e-11,2.7939677238464355e-08,2.7939677238464355e-08
ApplicationNavigation-deployment-goal-shift,success_rate,count_gated_tau_20,fixed_hybrid,30,0.24888888888888885,0.2666666666666666,0.1922222222222222,0.3055555555555555,1.5203453534134774,0.9741935483870968,3.524854581044704e-09,3.1306242043911004e-06,5.774199962615967e-08,29,1,0,0.1789348179054664,-0.3077933100631447,0,0,0.9666666666666667,2.1149127486268225e-08,2.524009113933716e-05,3.46451997756958e-07
