environment,agent,metric,n_seeds,minimum,maximum,median,mad,skew,excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,heavy_tail_flag
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,return_auc,30,-7.103799999999999,-1.138999999999999,-3.371483333333334,1.2006000000000003,-0.5782396463307495,-0.4904135359995614,0,0,False
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,mean_return,30,-12.773666666666665,1.2199999999999998,-3.7271666666666663,2.5480000000000005,-0.5482725484944817,-0.41707739213500217,0,0,False
ApplicationNavigation-deployment-goal-shift,fixed_hybrid,return_auc,30,-9.106866666666669,-0.7004999999999998,-3.2799000000000005,1.0981833333333328,-0.831543482362987,0.28920587779034834,0,0,False
ApplicationNavigation-deployment-goal-shift,fixed_hybrid,mean_return,30,-12.256,-0.2083333333333331,-4.403333333333334,2.3845,-0.4752915942465205,-0.6996712214833973,0,0,False
ApplicationNavigation-deployment-goal-shift,fuzzy_support_adaptive,return_auc,30,-7.2143,-1.4580666666666668,-3.4648833333333338,0.6178666666666672,-0.766977852632027,1.5599290510861676,0,0,False
ApplicationNavigation-deployment-goal-shift,fuzzy_support_adaptive,mean_return,30,-12.775,0.24300000000000044,-4.641666666666666,3.631833333333333,-0.15999487643824023,-1.4096691351673527,0,0,False
ApplicationNavigation-deployment-goal-shift,support_abstain_tau_20,return_auc,30,-2.2231000000000005,0.6119333333333331,-0.985300000000001,0.35603333333333353,0.45510601987192095,0.5365651402620841,0,0,False
ApplicationNavigation-deployment-goal-shift,support_abstain_tau_20,mean_return,30,-0.7556666666666673,2.9100000000000006,1.2774999999999994,0.8521666666666661,-0.0971559218806476,-0.9766669500385756,0,0,False
ApplicationNavigation-deployment-goal-shift,tabular,return_auc,30,-2.3660999999999945,-0.09793333333332781,-1.0907666666666613,0.5187499999999995,-0.314005708789972,-0.8247857538979511,0,0,False
ApplicationNavigation-deployment-goal-shift,tabular,mean_return,30,-1.0986666666666571,3.002666666666669,1.4018333333333386,1.0423333333333313,-0.36377609000738764,-1.0642599449813506,0,0,False
ApplicationNavigation-deployment-goal-shift,validated_dqn,return_auc,30,-6.501233333333334,-2.681033333333334,-3.6479000000000004,0.6821999999999997,-0.8594378151708085,0.03363733145914294,0,0,False
ApplicationNavigation-deployment-goal-shift,validated_dqn,mean_return,30,-9.893999999999997,-1.7680000000000007,-3.0786666666666673,0.5058333333333322,-2.273366991142805,5.700322221111595,2,0,True
