environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,contrast,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p,analysis_status
ApplicationNavigation-risk-adjusted-fallbacks,risk_adjusted_score,support_no_hold,support_hold_penalized,30,0.07289089999427567,0.07657320537768036,0.041807188039208625,0.10290055633095253,0.8470583786693701,0.7849462365591398,6.901112479973223e-05,5.5925920605659485e-05,5.9476122260093696e-05,26,4,0,-0.8004369763419943,2.623376641942497,0,0,0.8666666666666667,no_hold_vs_hold_penalized,6.901112479973223e-05,5.5925920605659485e-05,5.9476122260093696e-05,main_confirmatory_application_fallback_ablation
ApplicationNavigation-risk-adjusted-fallbacks,risk_adjusted_score,support_shortest_path,support_hold_penalized,30,0.1645329311877371,0.1413414325531976,0.12044487285768592,0.20939037517438008,1.3139542860424418,0.9354838709677419,6.364450585455769e-08,2.551823854446411e-07,8.67992639541626e-07,28,2,0,0.2544808474169387,0.47408161848617425,0,0,0.9333333333333333,shortest_path_vs_hold_penalized,1.2728901170911537e-07,5.103647708892822e-07,1.735985279083252e-06,main_confirmatory_application_fallback_ablation
ApplicationNavigation-risk-adjusted-fallbacks,risk_adjusted_score,support_verified_safe,support_hold_penalized,30,0.2844518046027134,0.2876079033785345,0.245941374383428,0.3259237852544336,2.5309170344650678,1.0,2.522179919734874e-14,1.862645149230957e-09,1.862645149230957e-09,30,0,0,0.619495783849422,-0.09654955162561718,0,0,1.0,verified_safe_vs_hold_penalized,7.566539759204621e-14,5.587935447692871e-09,5.587935447692871e-09,main_confirmatory_application_fallback_ablation
