environment,agent,metric,n_seeds,minimum,maximum,median,mad,skew,excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,heavy_tail_flag
FrozenLake-4x4-slippery,tabular,mean_return,30,0.4666666666666667,0.8333333333333334,0.6499999999999999,0.08333333333333326,0.09667336885946046,-0.82907892566221,0,0,False
FrozenLake-4x4-slippery,validated_dqn,return_auc,30,0.06666666666666667,0.3777777777777777,0.18888888888888888,0.07222222222222222,0.42086123479630444,-1.0662213174060786,0,0,False
FrozenLake-4x4-slippery,validated_dqn,mean_return,30,0.0,0.7666666666666667,0.3,0.10000000000000003,0.3264926085500415,-0.5646726888398068,0,0,False
FrozenLake-8x8-slippery,count_gated_tau_20,return_auc,30,0.0,0.18333333333333335,0.020238095238095236,0.020238095238095236,1.3642008222165758,1.2579519674281219,0,0,False
FrozenLake-8x8-slippery,count_gated_tau_20,mean_return,30,0.0,0.36666666666666664,0.11666666666666667,0.11666666666666667,0.5659652424629346,-0.9716165035517204,0,0,False
FrozenLake-8x8-slippery,fixed_hybrid,return_auc,30,0.0,0.27619047619047615,0.016666666666666663,0.016666666666666663,3.071057835432181,10.593622208635294,0,2,True
FrozenLake-8x8-slippery,fixed_hybrid,mean_return,30,0.0,0.4,0.1,0.1,0.7003674777689419,-0.7043005325919198,0,0,False
FrozenLake-8x8-slippery,random,return_auc,30,0.0,0.009523809523809523,0.0,0.0,1.1582881026306249,0.7207225155468509,0,0,False
FrozenLake-8x8-slippery,random,mean_return,30,0.0,0.03333333333333333,0.0,0.0,3.6599986856567015,12.206632653061241,0,0,True
FrozenLake-8x8-slippery,reliability_gated,return_auc,30,0.0,0.20476190476190478,0.016666666666666663,0.016666666666666663,2.5961064364229585,7.623487712122412,0,1,True
FrozenLake-8x8-slippery,reliability_gated,mean_return,30,0.0,0.4,0.1,0.1,0.6538608255069055,-0.6881933186106175,0,0,False
FrozenLake-8x8-slippery,support_abstain_tau_20,return_auc,30,0.0,0.21428571428571427,0.029761904761904764,0.028571428571428574,1.6878313455994403,2.5795746774712507,0,0,False
FrozenLake-8x8-slippery,support_abstain_tau_20,mean_return,30,0.0,0.4,0.11666666666666667,0.11666666666666667,0.6327069033041062,-0.4512483076809497,0,0,False
FrozenLake-8x8-slippery,tabular,return_auc,30,0.0,0.10238095238095238,0.0023809523809523807,0.0023809523809523807,3.2472078293279503,11.612217422591302,0,5,True
FrozenLake-8x8-slippery,tabular,mean_return,30,0.0,0.36666666666666664,0.0,0.0,3.5818575769478125,14.471763194250972,0,2,True
FrozenLake-8x8-slippery,validated_dqn,return_auc,30,0.0,0.06666666666666667,0.005952380952380952,0.005952380952380952,1.349456437249103,1.2403153902140396,0,2,True
FrozenLake-8x8-slippery,validated_dqn,mean_return,30,0.0,0.3333333333333333,0.0,0.0,1.0940646242519876,-0.5329346111118571,0,0,False
Taxi-v3-compatible,count_gated_tau_20,return_auc,30,-302.72857142857146,-200.0,-208.50714285714287,8.507142857142867,-1.2462494527694934,0.07535220884813931,3,0,True
Taxi-v3-compatible,count_gated_tau_20,mean_return,30,-200.0,-200.0,-200.0,0.0,0.0,0.0,0,0,False
Taxi-v3-compatible,fixed_hybrid,return_auc,30,-302.64285714285717,-200.0,-214.9142857142857,12.846428571428575,-1.3042067596749032,0.6283074579287407,0,0,False
Taxi-v3-compatible,fixed_hybrid,mean_return,30,-200.0,-200.0,-200.0,0.0,0.0,0.0,0,0,False
Taxi-v3-compatible,random,return_auc,30,-786.55,-752.0619047619047,-772.6226190476191,5.583333333333314,0.4619896191117879,-0.5220687149226224,0,0,False
Taxi-v3-compatible,random,mean_return,30,-797.6,-709.1666666666666,-775.5166666666667,11.416666666666629,1.3128916371073864,1.954267790136691,0,0,False
Taxi-v3-compatible,reliability_gated,return_auc,30,-370.8285714285714,-204.13571428571427,-246.97142857142856,34.02857142857144,-0.6758446848395916,-0.2831183728107147,0,0,False
Taxi-v3-compatible,reliability_gated,mean_return,30,-675.8,-200.0,-259.85,59.85000000000002,-1.8179598959546623,3.7858140894536385,0,0,True
Taxi-v3-compatible,support_abstain_tau_20,return_auc,30,-299.51428571428573,-223.29761904761907,-256.8285714285714,18.953571428571422,-0.16793069560285023,-1.1026792900388533,0,0,False
Taxi-v3-compatible,support_abstain_tau_20,mean_return,30,-200.0,-200.0,-200.0,0.0,0.0,0.0,0,0,False
Taxi-v3-compatible,tabular,return_auc,30,-477.6666666666667,-332.32142857142856,-366.0130952380953,25.235714285714266,-0.9547835773162613,0.3728477048458183,0,0,False
Taxi-v3-compatible,tabular,mean_return,30,-379.4,-200.0,-200.0,0.0,-2.677241733624332,7.524815573128894,0,0,True
Taxi-v3-compatible,validated_dqn,return_auc,30,-328.55,-200.0,-200.0,0.0,-2.747474854354744,6.464738273709791,0,0,True
Taxi-v3-compatible,validated_dqn,mean_return,30,-200.0,-200.0,-200.0,0.0,0.0,0.0,0,0,False
