result_family,environment,agent,aggregation_level,source_file,source_column,n_episode_rows,n_finite_returns,nonfinite_returns_dropped,n_seeds,final_checkpoint_min,final_checkpoint_max,mean_return,minimum_return,return_quantile_0_05,worst_decile_mean_return,cvar_0_10_return,cvar_0_10_tail_count,cvar_0_05_return,cvar_0_05_tail_count,cvar_0_05_available,cvar_0_05_reason
dqn_tuning_development,FourRooms-11-slip-unseen-goals,vanilla_dqn_lr3e4_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,16000,16000,-2.992,-4.29,-4.2105,-4.228,-4.228,10,-4.25,5,True,
dqn_tuning_development,FourRooms-11-slip-unseen-goals,vanilla_dqn_target1000,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,16000,16000,-2.975,-4.29,-4.2405,-4.246,-4.246,10,-4.272,5,True,
dqn_tuning_development,FourRooms-11-slip-unseen-goals,vanilla_dqn_target250,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,16000,16000,-2.7632,-4.28,-4.2105,-4.228,-4.228,10,-4.258,5,True,
dqn_tuning_development,FourRooms-7-unseen-goals,double_dqn_lr3e4_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.688,-2,-2,-2,-2,10,-2,5,True,
dqn_tuning_development,FourRooms-7-unseen-goals,vanilla_dqn_buffer100k,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.6363,-2,-2,-2,-2,10,-2,5,True,
dqn_tuning_development,FourRooms-7-unseen-goals,vanilla_dqn_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.5121,-2,-2,-2,-2,10,-2,5,True,
dqn_tuning_development,FourRooms-7-unseen-goals,vanilla_dqn_h64,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.4914,-2,-2,-2,-2,10,-2,5,True,
dqn_tuning_development,FourRooms-7-unseen-goals,vanilla_dqn_lr3e4_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.5407,-2,-2,-2,-2,10,-2,5,True,
dqn_tuning_development,FourRooms-7-unseen-goals,vanilla_dqn_target1000,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.6762,-2,-2,-2,-2,10,-2,5,True,
dqn_tuning_development,FourRooms-7-unseen-goals,vanilla_dqn_target250,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.3834,-2,-2,-2,-2,10,-2,5,True,
dqn_tuning_development,FourRooms-9-slip-unseen-goals,double_dqn_lr3e4_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,12000,12000,-2.0145,-3.17,-3.08,-3.088,-3.088,10,-3.104,5,True,
dqn_tuning_development,FourRooms-9-slip-unseen-goals,vanilla_dqn_buffer100k,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,12000,12000,-1.5214,-3.11,-3.08,-3.08,-3.08,10,-3.096,5,True,
dqn_tuning_development,FourRooms-9-slip-unseen-goals,vanilla_dqn_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,12000,12000,-2.0009,-3.17,-3.09,-3.096,-3.096,10,-3.12,5,True,
dqn_tuning_development,FourRooms-9-slip-unseen-goals,vanilla_dqn_h64,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,12000,12000,-2.1155,-3.17,-3.09,-3.1,-3.1,10,-3.124,5,True,
dqn_tuning_development,FourRooms-9-slip-unseen-goals,vanilla_dqn_lr3e4_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,12000,12000,-1.8221,-3.17,-3.08,-3.094,-3.094,10,-3.112,5,True,
dqn_tuning_development,FourRooms-9-slip-unseen-goals,vanilla_dqn_target1000,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,12000,12000,-1.7737,-3.17,-3.081,-3.104,-3.104,10,-3.14,5,True,
dqn_tuning_development,FourRooms-9-slip-unseen-goals,vanilla_dqn_target250,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,12000,12000,-2.1191,-3.12,-3.09,-3.094,-3.094,10,-3.106,5,True,
dqn_tuning_development,FrozenLake-4x4-slippery,double_dqn_lr3e4_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,0.15,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_buffer100k,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,0.23,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,0.34,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_h64,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,0.43,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_lr3e4_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,0.38,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_target1000,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,0.22,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_target250,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,0.19,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-8x8-slippery,double_dqn_lr3e4_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,0.02,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_buffer100k,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,0.01,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,0,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h64,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,0.07,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_lr3e4_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,0,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target1000,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,0.02,0,0,0,0,10,0,5,True,
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target250,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,0.03,0,0,0,0,10,0,5,True,
dqn_tuning_development,Taxi-v3-compatible,double_dqn_lr3e4_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,-200,-200,-200,-200,-200,10,-200,5,True,
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_buffer100k,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,-200,-200,-200,-200,-200,10,-200,5,True,
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,-200,-200,-200,-200,-200,10,-200,5,True,
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h64,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,-200,-200,-200,-200,-200,10,-200,5,True,
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_lr3e4_h128,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,-200,-200,-200,-200,-200,10,-200,5,True,
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_target1000,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,-200,-200,-200,-200,-200,10,-200,5,True,
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_target250,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,20000,20000,-200,-200,-200,-200,-200,10,-200,5,True,
fuzzy_ablation,ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,episode,results/fuzzy_ablation/raw.csv.gz,return,900,900,0,30,12000,12000,-6.72428888889,-29.54,-28.62,-28.6841111111,-28.6841111111,90,-28.9831111111,45,True,
fuzzy_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_no_confidence,episode,results/fuzzy_ablation/raw.csv.gz,return,900,900,0,30,12000,12000,-5.43805555556,-29.77,-28.62,-28.6211111111,-28.6211111111,90,-28.9064444444,45,True,
fuzzy_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_no_count,episode,results/fuzzy_ablation/raw.csv.gz,return,900,900,0,30,12000,12000,-3.59936666667,-29.77,-27.93,-27.8567777778,-27.8567777778,90,-28.6291111111,45,True,
fuzzy_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_no_td_residual,episode,results/fuzzy_ablation/raw.csv.gz,return,900,900,0,30,12000,12000,-4.632,-29.77,-28.39,-28.4771111111,-28.4771111111,90,-28.8688888889,45,True,
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,count_gate_tau_20,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,-13,-13,-13,-13,-13,90,-13,45,True,
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,crisp_relative_gate,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,-321.833333333,-500,-500,-500,-500,90,-500,45,True,
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,fuzzy_no_reliability,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,-29.2333333333,-500,-13,-175.333333333,-175.333333333,90,-337.666666667,45,True,
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,fuzzy_no_support,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,-78.9333333333,-500,-500,-500,-500,90,-500,45,True,
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,fuzzy_reliability_full,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,-13,-13,-13,-13,-13,90,-13,45,True,
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,original_fuzzy,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,-13,-13,-13,-13,-13,90,-13,45,True,
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,count_gate_tau_20,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,12000,12000,-2.15917777778,-3.15,-3.1,-3.10155555556,-3.10155555556,90,-3.11644444444,45,True,
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,crisp_relative_gate,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,12000,12000,-2.26291111111,-3.16,-3.1,-3.10155555556,-3.10155555556,90,-3.11755555556,45,True,
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_no_reliability,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,12000,12000,-2.02686666667,-3.18,-3.09,-3.09722222222,-3.09722222222,90,-3.11377777778,45,True,
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_no_support,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,12000,12000,-2.10567777778,-3.16,-3.09,-3.09533333333,-3.09533333333,90,-3.11155555556,45,True,
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_reliability_full,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,12000,12000,-2.10611111111,-3.16,-3.09,-3.09633333333,-3.09633333333,90,-3.112,45,True,
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,original_fuzzy,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,12000,12000,-2.21301111111,-3.16,-3.1,-3.10011111111,-3.10011111111,90,-3.11488888889,45,True,
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,count_gate_tau_20,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,0.657777777778,0,0,0,0,90,0,45,True,
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,crisp_relative_gate,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,0.415555555556,0,0,0,0,90,0,45,True,
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_no_reliability,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,0.647777777778,0,0,0,0,90,0,45,True,
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_no_support,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,0.638888888889,0,0,0,0,90,0,45,True,
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_reliability_full,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,0.708888888889,0,0,0,0,90,0,45,True,
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,original_fuzzy,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,0.651111111111,0,0,0,0,90,0,45,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,count_gate,episode,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,6000,6000,0,30,8000,8000,0.582666666667,-1,-1,-1,-1,600,-1,300,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_crisp,episode,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,6000,6000,0,30,8000,8000,0.997333333333,-1,1,0.973333333333,0.973333333333,600,0.946666666667,300,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,episode,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,6000,6000,0,30,8000,8000,1,1,1,1,1,600,1,300,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_no_reliability,episode,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,6000,6000,0,30,8000,8000,0.998,-1,1,0.98,0.98,600,0.96,300,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_no_support,episode,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,6000,6000,0,30,8000,8000,1,1,1,1,1,600,1,300,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,original_fuzzy,episode,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,6000,6000,0,30,8000,8000,0.930333333333,-1,1,0.303333333333,0.303333333333,600,-0.393333333333,300,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,count_gate,episode,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,6000,6000,0,30,8000,8000,0.699,-1,-1,-1,-1,600,-1,300,True,
