result_family,environment,agent,seed_aggregation_level,seed_source_file,seed_source_column,seed_n_seed_rows,seed_n_finite_returns,seed_nonfinite_returns_dropped,seed_mean_return,seed_minimum_return,seed_return_quantile_0_05,seed_worst_decile_mean_return,seed_cvar_0_10_return,seed_cvar_0_10_tail_count,seed_cvar_0_05_return,seed_cvar_0_05_tail_count,seed_cvar_0_05_available,seed_cvar_0_05_reason,seed_failure_probability,seed_failure_probability_n,seed_failure_probability_reason,seed_collision_rate,seed_collision_rate_n,seed_collision_rate_reason,seed_risk_zone_rate,seed_risk_zone_rate_n,seed_risk_zone_rate_reason,seed_motor_saturation_rate,seed_motor_saturation_rate_n,seed_motor_saturation_rate_reason,episode_aggregation_level,episode_source_file,episode_source_column,episode_n_episode_rows,episode_n_finite_returns,episode_nonfinite_returns_dropped,episode_n_seeds,episode_final_checkpoint_min,episode_final_checkpoint_max,episode_mean_return,episode_minimum_return,episode_return_quantile_0_05,episode_worst_decile_mean_return,episode_cvar_0_10_return,episode_cvar_0_10_tail_count,episode_cvar_0_05_return,episode_cvar_0_05_tail_count,episode_cvar_0_05_available,episode_cvar_0_05_reason,checkpoint_source_file,checkpoint_source_column,n_checkpoints,worst_checkpoint,worst_checkpoint_return,maximum_learning_curve_drawdown
cost_support_metrics,ApplicationNavigation-cost-support,support_abstain_tau_20,seed,results/cost_support_metrics/seed_metrics.csv,mean_return,10,10,0,0.5426,-1.96933333333,-1.44103333333,-1.96933333333,-1.96933333333,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,0.54,10,,0.0104854166409,10,,0.0240393552271,10,,,0,source column motor_saturation_rate is absent,episode,results/cost_support_metrics/raw.csv.gz,return,300,300,0,10,12000,12000,0.5426,-8.32,-4.0005,-4.57633333333,-4.57633333333,30,-5.64,15,True,,results/cost_support_metrics/raw.csv.gz,return,6,2000,-2.64076666667,0
cost_support_metrics,ApplicationNavigation-cost-support,tabular,seed,results/cost_support_metrics/seed_metrics.csv,mean_return,10,10,0,0.863866666667,-1.10933333333,-0.624233333333,-1.10933333333,-1.10933333333,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,0.286666666667,10,,0.077618399014,10,,0.0340366352317,10,,,0,source column motor_saturation_rate is absent,episode,results/cost_support_metrics/raw.csv.gz,return,300,300,0,10,12000,12000,0.863866666667,-10.97,-8.8535,-9.09866666667,-9.09866666667,30,-9.53466666667,15,True,,results/cost_support_metrics/raw.csv.gz,return,6,2000,-5.5578,0
cost_support_metrics,ApplicationNavigation-cost-support,validated_dqn,seed,results/cost_support_metrics/seed_metrics.csv,mean_return,10,10,0,-4.8303,-17.6143333333,-12.3310333333,-17.6143333333,-17.6143333333,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,0.93,10,,0.0905921058747,10,,0.0451764905533,10,,,0,source column motor_saturation_rate is absent,episode,results/cost_support_metrics/raw.csv.gz,return,300,300,0,10,12000,12000,-4.8303,-29.54,-27.7875,-25.0796666667,-25.0796666667,30,-28.7426666667,15,True,,results/cost_support_metrics/raw.csv.gz,return,6,4000,-5.2752,0.7109
cost_support_metrics,FourRooms-9-cost-support,count_gated_tau_20,seed,results/cost_support_metrics/seed_metrics.csv,mean_return,10,10,0,-1.9976,-2.427,-2.3178,-2.427,-2.427,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,0.773333333333,10,,0,10,,0,10,,,0,source column motor_saturation_rate is absent,episode,results/cost_support_metrics/raw.csv.gz,return,300,300,0,10,12000,12000,-1.9976,-3.15,-3.1,-3.10433333333,-3.10433333333,30,-3.12066666667,15,True,,results/cost_support_metrics/raw.csv.gz,return,6,2000,-2.44533333333,0.00153333333333
cost_support_metrics,FourRooms-9-cost-support,fuzzy_support_adaptive,seed,results/cost_support_metrics/seed_metrics.csv,mean_return,10,10,0,-2.12243333333,-2.42666666667,-2.41901666667,-2.42666666667,-2.42666666667,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,0.79,10,,0,10,,0,10,,,0,source column motor_saturation_rate is absent,episode,results/cost_support_metrics/raw.csv.gz,return,300,300,0,10,12000,12000,-2.12243333333,-3.14,-3.1,-3.09933333333,-3.09933333333,30,-3.11333333333,15,True,,results/cost_support_metrics/raw.csv.gz,return,6,2000,-2.44513333333,0.0483666666667
cost_support_metrics,FourRooms-9-cost-support,support_abstain_tau_20,seed,results/cost_support_metrics/seed_metrics.csv,mean_return,10,10,0,-1.0653,-1.52466666667,-1.41051666667,-1.52466666667,-1.52466666667,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,0.603333333333,10,,0,10,,0,10,,,0,source column motor_saturation_rate is absent,episode,results/cost_support_metrics/raw.csv.gz,return,300,300,0,10,12000,12000,-1.0653,-2.2,-2.07,-2.077,-2.077,30,-2.104,15,True,,results/cost_support_metrics/raw.csv.gz,return,6,10000,-1.2126,0.209433333333
cost_support_metrics,FourRooms-9-cost-support,tabular,seed,results/cost_support_metrics/seed_metrics.csv,mean_return,10,10,0,-1.05956666667,-1.37266666667,-1.33006666667,-1.37266666667,-1.37266666667,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,0.586666666667,10,,0,10,,0,10,,,0,source column motor_saturation_rate is absent,episode,results/cost_support_metrics/raw.csv.gz,return,300,300,0,10,12000,12000,-1.05956666667,-2.17,-2.06,-2.06833333333,-2.06833333333,30,-2.09666666667,15,True,,results/cost_support_metrics/raw.csv.gz,return,6,4000,-1.12356666667,0.0893666666667
cost_support_metrics,FourRooms-9-cost-support,validated_dqn,seed,results/cost_support_metrics/seed_metrics.csv,mean_return,10,10,0,-2.0198,-2.72066666667,-2.61596666667,-2.72066666667,-2.72066666667,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,0.806666666667,10,,0,10,,0,10,,,0,source column motor_saturation_rate is absent,episode,results/cost_support_metrics/raw.csv.gz,return,300,300,0,10,12000,12000,-2.0198,-3.15,-3.1,-3.10166666667,-3.10166666667,30,-3.11933333333,15,True,,results/cost_support_metrics/raw.csv.gz,return,6,4000,-2.43566666667,0.125866666667
dqn_strong_validation,CliffWalking-v1,original_selected_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,-500,-500,-500,-500,-500,3,-500,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,10000,10000,-500,-500,-500,-500,-500,90,-500,45,True,,results/dqn_strong_validation/raw.csv.gz,return,4,2500,-500,0
dqn_strong_validation,CliffWalking-v1,validated_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,-500,-500,-500,-500,-500,3,-500,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,10000,10000,-500,-500,-500,-500,-500,90,-500,45,True,,results/dqn_strong_validation/raw.csv.gz,return,4,2500,-500,0
dqn_strong_validation,FourRooms-11-slip-unseen-goals,original_selected_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,-3.28382222222,-3.66566666667,-3.63538333333,-3.64533333333,-3.64533333333,3,-3.6515,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,16000,16000,-3.28382222222,-4.32,-4.24,-4.24422222222,-4.24422222222,90,-4.26488888889,45,True,,results/dqn_strong_validation/raw.csv.gz,return,7,2500,-3.44484444444,0.179333333333
dqn_strong_validation,FourRooms-11-slip-unseen-goals,validated_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,-3.02742222222,-3.80266666667,-3.64323333333,-3.68666666667,-3.68666666667,3,-3.7885,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,16000,16000,-3.02742222222,-4.31,-4.24,-4.24688888889,-4.24688888889,90,-4.27,45,True,,results/dqn_strong_validation/raw.csv.gz,return,7,5000,-3.48036666667,0.101022222222
dqn_strong_validation,FourRooms-7-unseen-goals,original_selected_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,-1.63075555556,-1.98333333333,-1.83866666667,-1.886,-1.886,3,-1.917,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,8000,8000,-1.63075555556,-2,-2,-2,-2,90,-2,45,True,,results/dqn_strong_validation/raw.csv.gz,return,4,2500,-1.72386666667,0
dqn_strong_validation,FourRooms-7-unseen-goals,validated_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,-1.64515555556,-1.956,-1.93373333333,-1.94,-1.94,3,-1.95266666667,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,8000,8000,-1.64515555556,-2,-2,-2,-2,90,-2,45,True,,results/dqn_strong_validation/raw.csv.gz,return,4,2500,-1.68767777778,0.0593777777778
dqn_strong_validation,FourRooms-9-slip-unseen-goals,original_selected_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,-2.21803333333,-2.89833333333,-2.64931666667,-2.72955555556,-2.72955555556,3,-2.7925,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,12000,12000,-2.21803333333,-3.15,-3.09,-3.09944444444,-3.09944444444,90,-3.114,45,True,,results/dqn_strong_validation/raw.csv.gz,return,5,2500,-2.41736666667,0.1118
dqn_strong_validation,FourRooms-9-slip-unseen-goals,validated_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,-2.14613333333,-2.77733333333,-2.5154,-2.60244444444,-2.60244444444,3,-2.64816666667,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,12000,12000,-2.14613333333,-3.15,-3.1,-3.10477777778,-3.10477777778,90,-3.118,45,True,,results/dqn_strong_validation/raw.csv.gz,return,5,2500,-2.39984444444,0.0356111111111
dqn_strong_validation,FrozenLake-4x4-slippery,original_selected_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,0.193333333333,0,0,0,0,3,0,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,10000,10000,0.193333333333,0,0,0,0,90,0,45,True,,results/dqn_strong_validation/raw.csv.gz,return,4,2500,0.0877777777778,0
dqn_strong_validation,FrozenLake-4x4-slippery,validated_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,0.358888888889,0,0,0,0,3,0,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,10000,10000,0.358888888889,0,0,0,0,90,0,45,True,,results/dqn_strong_validation/raw.csv.gz,return,4,2500,0.153333333333,0
dqn_strong_validation,FrozenLake-8x8-slippery,original_selected_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,0.00888888888889,0,0,0,0,3,0,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,20000,20000,0.00888888888889,0,0,0,0,90,0,45,True,,results/dqn_strong_validation/raw.csv.gz,return,8,7500,0.00222222222222,0.00888888888889
dqn_strong_validation,FrozenLake-8x8-slippery,validated_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,0.0355555555556,0,0,0,0,3,0,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,20000,20000,0.0355555555556,0,0,0,0,90,0,45,True,,results/dqn_strong_validation/raw.csv.gz,return,8,5000,0,0.0111111111111
dqn_strong_validation,MiniGrid-Empty-5x5-validation,original_selected_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,300,300,0,10,20000,20000,0,0,0,0,0,30,0,15,True,,results/dqn_strong_validation/raw.csv.gz,return,8,2500,0,0
dqn_strong_validation,MiniGrid-Empty-5x5-validation,validated_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,300,300,0,10,20000,20000,0,0,0,0,0,30,0,15,True,,results/dqn_strong_validation/raw.csv.gz,return,8,2500,0,0
dqn_strong_validation,Taxi-v3-compatible,original_selected_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,-200,-200,-200,-200,-200,3,-200,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,20000,20000,-200,-200,-200,-200,-200,90,-200,45,True,,results/dqn_strong_validation/raw.csv.gz,return,8,2500,-260,0
dqn_strong_validation,Taxi-v3-compatible,validated_dqn,seed,results/dqn_strong_validation/seed_metrics.csv,mean_return,30,30,0,-200,-200,-200,-200,-200,3,-200,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_strong_validation/raw.csv.gz,return,900,900,0,30,20000,20000,-200,-200,-200,-200,-200,90,-200,45,True,,results/dqn_strong_validation/raw.csv.gz,return,8,2500,-487.82,0
dqn_tuning_development,CliffWalking-v1,double_dqn_lr3e4_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-500,-500,-500,-500,-500,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,-500,-500,-500,-500,-500,10,-500,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,2500,-500,0
dqn_tuning_development,CliffWalking-v1,vanilla_dqn_buffer100k,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-500,-500,-500,-500,-500,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,-500,-500,-500,-500,-500,10,-500,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,2500,-500,0
dqn_tuning_development,CliffWalking-v1,vanilla_dqn_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-500,-500,-500,-500,-500,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,-500,-500,-500,-500,-500,10,-500,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,2500,-500,0
dqn_tuning_development,CliffWalking-v1,vanilla_dqn_h64,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-500,-500,-500,-500,-500,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,-500,-500,-500,-500,-500,10,-500,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,2500,-500,0
dqn_tuning_development,CliffWalking-v1,vanilla_dqn_lr3e4_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-500,-500,-500,-500,-500,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,-500,-500,-500,-500,-500,10,-500,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,2500,-500,0
dqn_tuning_development,CliffWalking-v1,vanilla_dqn_target1000,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-500,-500,-500,-500,-500,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,-500,-500,-500,-500,-500,10,-500,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,2500,-500,0
dqn_tuning_development,CliffWalking-v1,vanilla_dqn_target250,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-500,-500,-500,-500,-500,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,10000,10000,-500,-500,-500,-500,-500,10,-500,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,2500,-10400,0
dqn_tuning_development,FourRooms-11-slip-unseen-goals,double_dqn_lr3e4_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-2.9056,-3.617,-3.515,-3.617,-3.617,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,16000,16000,-2.9056,-4.3,-4.2305,-4.239,-4.239,10,-4.268,5,True,,results/dqn_tuning_development/raw.csv.gz,return,7,10000,-3.6431,0.4061
dqn_tuning_development,FourRooms-11-slip-unseen-goals,vanilla_dqn_buffer100k,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-3.4595,-3.918,-3.8622,-3.918,-3.918,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,16000,16000,-3.4595,-4.29,-4.2705,-4.269,-4.269,10,-4.282,5,True,,results/dqn_tuning_development/raw.csv.gz,return,7,2500,-3.5968,0.6099
dqn_tuning_development,FourRooms-11-slip-unseen-goals,vanilla_dqn_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-3.3241,-3.85,-3.8256,-3.85,-3.85,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,16000,16000,-3.3241,-4.29,-4.251,-4.26,-4.26,10,-4.282,5,True,,results/dqn_tuning_development/raw.csv.gz,return,7,12500,-3.6353,0.4546
dqn_tuning_development,FourRooms-11-slip-unseen-goals,vanilla_dqn_h64,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-3.1309,-3.5425,-3.5281,-3.5425,-3.5425,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,16000,16000,-3.1309,-4.29,-4.25,-4.256,-4.256,10,-4.274,5,True,,results/dqn_tuning_development/raw.csv.gz,return,7,2500,-3.7475,0.1621
dqn_tuning_development,FourRooms-11-slip-unseen-goals,vanilla_dqn_lr3e4_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-2.992,-3.4915,-3.4343,-3.4915,-3.4915,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,16000,16000,-2.992,-4.29,-4.2105,-4.228,-4.228,10,-4.25,5,True,,results/dqn_tuning_development/raw.csv.gz,return,7,2500,-3.4973,0.2408
dqn_tuning_development,FourRooms-11-slip-unseen-goals,vanilla_dqn_target1000,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-2.975,-3.491,-3.3814,-3.491,-3.491,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,16000,16000,-2.975,-4.29,-4.2405,-4.246,-4.246,10,-4.272,5,True,,results/dqn_tuning_development/raw.csv.gz,return,7,2500,-3.58,0.2842
dqn_tuning_development,FourRooms-11-slip-unseen-goals,vanilla_dqn_target250,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-2.7632,-3.7625,-3.5303,-3.7625,-3.7625,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,16000,16000,-2.7632,-4.28,-4.2105,-4.228,-4.228,10,-4.258,5,True,,results/dqn_tuning_development/raw.csv.gz,return,7,7500,-3.5986,0.5694
dqn_tuning_development,FourRooms-7-unseen-goals,double_dqn_lr3e4_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-1.688,-1.9345,-1.9054,-1.9345,-1.9345,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.688,-2,-2,-2,-2,10,-2,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,7500,-1.808,0.1395
dqn_tuning_development,FourRooms-7-unseen-goals,vanilla_dqn_buffer100k,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-1.6363,-1.836,-1.8053,-1.836,-1.836,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.6363,-2,-2,-2,-2,10,-2,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,7500,-1.709,0.2297
dqn_tuning_development,FourRooms-7-unseen-goals,vanilla_dqn_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-1.5121,-1.695,-1.6739,-1.695,-1.695,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.5121,-2,-2,-2,-2,10,-2,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,2500,-1.6543,0.0105
dqn_tuning_development,FourRooms-7-unseen-goals,vanilla_dqn_h64,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-1.4914,-1.6425,-1.632,-1.6425,-1.6425,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.4914,-2,-2,-2,-2,10,-2,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,5000,-1.708,0.1866
dqn_tuning_development,FourRooms-7-unseen-goals,vanilla_dqn_lr3e4_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-1.5407,-1.742,-1.7124,-1.742,-1.742,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.5407,-2,-2,-2,-2,10,-2,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,5000,-1.6384,0.08
dqn_tuning_development,FourRooms-7-unseen-goals,vanilla_dqn_target1000,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-1.6762,-1.9285,-1.8894,-1.9285,-1.9285,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent,episode,results/dqn_tuning_development/raw.csv.gz,return,100,100,0,5,8000,8000,-1.6762,-2,-2,-2,-2,10,-2,5,True,,results/dqn_tuning_development/raw.csv.gz,return,4,2500,-1.8341,0.0674
