result_family,environment,agent,checkpoint,aggregation_level,source_file,source_column,n_seeds,n_finite_returns,nonfinite_returns_dropped,mean_return,minimum_return,return_quantile_0_05,worst_decile_mean_return,cvar_0_10_return,cvar_0_10_tail_count,cvar_0_05_return,cvar_0_05_tail_count,cvar_0_05_available,cvar_0_05_reason
dqn_tuning_development,FourRooms-9-slip-unseen-goals,vanilla_dqn_target250,12000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-2.1191,-2.7365,-2.6256,-2.7365,-2.7365,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,double_dqn_lr3e4_h128,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.03,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,double_dqn_lr3e4_h128,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.02,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,double_dqn_lr3e4_h128,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.04,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,double_dqn_lr3e4_h128,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.15,0,0.02,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_buffer100k,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.05,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_buffer100k,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.11,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_buffer100k,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.18,0,0.02,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_buffer100k,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.23,0,0.01,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_h128,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.09,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_h128,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.24,0.2,0.2,0.2,0.2,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_h128,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.26,0,0.04,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_h128,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.34,0,0.05,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_h64,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.08,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_h64,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.33,0.25,0.26,0.25,0.25,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_h64,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.2,0,0.04,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_h64,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.43,0,0.09,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_lr3e4_h128,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.15,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_lr3e4_h128,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.2,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_lr3e4_h128,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.22,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_lr3e4_h128,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.38,0.15,0.18,0.15,0.15,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_target1000,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.1,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_target1000,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.15,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_target1000,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.12,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_target1000,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.22,0,0.02,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_target250,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.36,0.05,0.06,0.05,0.05,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_target250,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.13,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_target250,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.3,0,0.04,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-4x4-slippery,vanilla_dqn_target250,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.19,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,double_dqn_lr3e4_h128,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,double_dqn_lr3e4_h128,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,double_dqn_lr3e4_h128,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.02,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,double_dqn_lr3e4_h128,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,double_dqn_lr3e4_h128,12500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,double_dqn_lr3e4_h128,15000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.04,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,double_dqn_lr3e4_h128,17500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,double_dqn_lr3e4_h128,20000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.02,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_buffer100k,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_buffer100k,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_buffer100k,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.05,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_buffer100k,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_buffer100k,12500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.03,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_buffer100k,15000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.1,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_buffer100k,17500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.04,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_buffer100k,20000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.01,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h128,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h128,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.02,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h128,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.01,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h128,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.01,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h128,12500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.12,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h128,15000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h128,17500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h128,20000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h64,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.05,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h64,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.02,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h64,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h64,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h64,12500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h64,15000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.09,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h64,17500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.03,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h64,20000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.07,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_lr3e4_h128,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_lr3e4_h128,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_lr3e4_h128,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_lr3e4_h128,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_lr3e4_h128,12500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_lr3e4_h128,15000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.01,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_lr3e4_h128,17500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.16,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_lr3e4_h128,20000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target1000,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target1000,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target1000,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.02,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target1000,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.04,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target1000,12500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.08,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target1000,15000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target1000,17500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.04,0,0.01,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target1000,20000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.02,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target250,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.01,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target250,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target250,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target250,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target250,12500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.02,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target250,15000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.03,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target250,17500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.01,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target250,20000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,0.03,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,double_dqn_lr3e4_h128,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-649.19,-1999.55,-1728.92,-1999.55,-1999.55,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,double_dqn_lr3e4_h128,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,double_dqn_lr3e4_h128,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,double_dqn_lr3e4_h128,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,double_dqn_lr3e4_h128,12500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,double_dqn_lr3e4_h128,15000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,double_dqn_lr3e4_h128,17500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,double_dqn_lr3e4_h128,20000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_buffer100k,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-649.37,-1999.55,-1729.1,-1999.55,-1999.55,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_buffer100k,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_buffer100k,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_buffer100k,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_buffer100k,12500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_buffer100k,15000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_buffer100k,17500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_buffer100k,20000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h128,2500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h128,5000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h128,7500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h128,10000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h128,12500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h128,15000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h128,17500,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h128,20000,seed_at_checkpoint,results/dqn_tuning_development/raw.csv.gz,return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail
