environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_loss_mean,training_loss_max,nonfinite_loss_count,completed_checkpoint_count,expected_checkpoint_count,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,idle_rate,risk_adjusted_score,localization_error_mean,sensor_dropout_rate,camera_visible_rate,motor_saturation_rate,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,exact_support_coverage,approximate_support_coverage,fuzzy_gate_active_rate,neural_only_fallback_rate,out_of_fuzzy_support_count,out_of_fuzzy_support_ratio,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,gym_pybullet_drones_version,pybullet_version
combined_executed_condition_safety_trace,feed_forward_dqn,16030,240,-1.7670798188747718,0.0,30.0,5.784867600013968,240,53,0.0066752725045794,0.0201300270855426,0,2,2,2.9586534000118263,2.8262142000021413,,,,,,1.0,0.0,1.0,0.725,-0.03624999999999998,0.023914324965153298,0.12499999999999997,0.3583333333333333,0.0,1.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,,1.0,,,1223.5941666666668,1138.3,0.0,0.0,0.0,240,-1.7670798188747718,240,12.327722500049276,-1.6561436007752488,0.0,reviewer1_safety_trace_rerun,configs/reviewer1_remaining/safety_traces/matched_rerun.yaml,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,e16d2a60018da7893f69ff24eb303977a6d19c8a,1.8.0,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7
combined_executed_condition_safety_trace,feed_forward_dqn,16031,240,-1.3973423648322931,0.0,30.0,5.606097600015346,240,53,0.005813690397739,0.020091513171792,0,2,2,2.818050200032303,2.788047399983043,,,,,,1.0,0.0,0.8916666666666666,0.0,0.0,0.024590051654862027,0.14166666666666666,0.4583333333333333,0.0,1.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,,1.0,,,1256.1749999999997,1125.3,0.0,0.0,0.0,240,-1.3973423648322931,240,11.74187583346793,-1.5037611514027232,0.0,reviewer1_safety_trace_rerun,configs/reviewer1_remaining/safety_traces/matched_rerun.yaml,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,e16d2a60018da7893f69ff24eb303977a6d19c8a,1.8.0,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7
combined_executed_condition_safety_trace,feed_forward_dqn,16032,240,-1.4094702222081832,0.0,30.0,5.534679899981711,240,53,0.0045312517860746,0.0171377677470445,0,2,2,2.783993999968516,2.750685900013196,,,,,,1.0,0.0,0.7833333333333333,0.0,0.0,0.026620649942196876,0.20833333333333331,0.7666666666666666,0.0,0.9916666666666667,0.0,1.0,0.0,,,0.0,,0.008333333333333325,0.008333333333333325,,1.0,,,1183.1991666666668,1113.55,0.0,0.0,0.0,240,-1.4094702222081832,240,11.599974999868817,-1.2580773082838277,0.0,reviewer1_safety_trace_rerun,configs/reviewer1_remaining/safety_traces/matched_rerun.yaml,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,e16d2a60018da7893f69ff24eb303977a6d19c8a,1.8.0,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7
combined_executed_condition_safety_trace,feed_forward_dqn,16033,240,-1.3593440033460502,0.0,30.0,5.69895049999468,240,53,0.0063757028250586,0.0161156430840492,0,2,2,2.784167300007539,2.9147831999871414,,,,,,1.0,0.0,0.85,0.04166666666666665,-0.002083333333333325,0.0254460806715845,0.1333333333333333,0.6083333333333333,0.0,1.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,,1.0,,,1259.9633333333334,1178.6,0.0,0.0,0.0,240,-1.3593440033460502,240,11.600697083364745,-1.370919299668749,0.0,reviewer1_safety_trace_rerun,configs/reviewer1_remaining/safety_traces/matched_rerun.yaml,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,e16d2a60018da7893f69ff24eb303977a6d19c8a,1.8.0,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7
combined_executed_condition_safety_trace,feed_forward_dqn,16034,240,-1.1927209558937464,0.0,30.0,4.755584900005488,240,53,0.006547926892175,0.0231480076909065,0,2,2,2.240005800005747,2.5155790999997407,,,,,,1.0,0.0,0.675,0.0,0.0,0.025421734349220026,0.1583333333333333,0.4583333333333333,0.0,0.9916666666666667,0.0,1.0,0.0,,,0.0,,0.008333333333333325,0.008333333333333325,,1.0,,,1216.4766666666667,1085.975,0.0,0.0,0.0,240,-1.1927209558937464,240,9.333357500023945,-1.4672859749311464,0.0,reviewer1_safety_trace_rerun,configs/reviewer1_remaining/safety_traces/matched_rerun.yaml,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,e16d2a60018da7893f69ff24eb303977a6d19c8a,1.8.0,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7
combined_executed_condition_safety_trace,feed_forward_dqn,16035,240,-1.4437918139994144,0.0,30.0,4.730651599995326,240,53,0.0074762487201951,0.0214392077177763,0,2,2,2.2277351999946404,2.502916400000686,,,,,,1.0,0.0,0.8416666666666667,0.0,0.0,0.026058674101174475,0.1833333333333333,0.31666666666666665,0.0,1.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,,1.0,,,1127.4491666666668,1041.85,0.0,0.0,0.0,240,-1.4437918139994144,240,9.282229999977668,-1.3480885376839433,0.0,reviewer1_safety_trace_rerun,configs/reviewer1_remaining/safety_traces/matched_rerun.yaml,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,e16d2a60018da7893f69ff24eb303977a6d19c8a,1.8.0,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7
combined_executed_condition_safety_trace,feed_forward_dqn,16036,240,-1.4113520361389966,0.0,30.0,4.822675600007642,240,53,0.0058516288145427,0.0187127087265253,0,2,2,2.2086810000182595,2.6139945999893826,,,,,,1.0,0.0,0.8833333333333333,0.0,0.0,0.025970223892363677,0.16666666666666663,0.28333333333333327,0.0,0.9333333333333333,0.0,1.0,0.0,,,0.0,,0.06666666666666665,0.06666666666666665,,1.0,,,1291.8058333333333,1205.25,0.0,0.0,0.0,240,-1.4113520361389966,240,9.20283750007608,-1.2398578571609684,0.0,reviewer1_safety_trace_rerun,configs/reviewer1_remaining/safety_traces/matched_rerun.yaml,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,e16d2a60018da7893f69ff24eb303977a6d19c8a,1.8.0,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7
combined_executed_condition_safety_trace,feed_forward_dqn,16037,240,-1.420205951256212,0.0,30.0,4.61581849999493,240,53,0.004903288134198,0.0191126819700002,0,2,2,2.144697699986864,2.471120800008066,,,,,,1.0,0.0,0.75,0.3333333333333333,-0.01666666666666665,0.024288450541401524,0.2333333333333333,0.4749999999999999,0.0,1.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,,1.0,,,1059.6275,1002.625,0.0,0.0,0.0,240,-1.420205951256212,240,8.936240416611932,-1.596047570341034,0.0,reviewer1_safety_trace_rerun,configs/reviewer1_remaining/safety_traces/matched_rerun.yaml,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,e16d2a60018da7893f69ff24eb303977a6d19c8a,1.8.0,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7
combined_executed_condition_safety_trace,feed_forward_dqn,16038,240,-0.9411971905449174,0.0,30.0,4.57536029999028,240,53,0.0018411118066035,0.0054121250286698,0,2,2,2.1825607999926437,2.3927994999976363,,,,,,1.0,0.0,0.4916666666666667,0.01666666666666665,-0.0008333333333333,0.024629070923159177,0.2083333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,,1.0,,,1067.7700000000002,1006.325,0.0,0.0,0.0,240,-0.9411971905449174,240,9.094003333302682,-1.3417551178418217,0.0,reviewer1_safety_trace_rerun,configs/reviewer1_remaining/safety_traces/matched_rerun.yaml,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,e16d2a60018da7893f69ff24eb303977a6d19c8a,1.8.0,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7
combined_executed_condition_safety_trace,feed_forward_dqn,16039,240,-0.8851115805184235,0.0,30.0,4.537233899987768,240,53,0.0044535163390221,0.018737019971013,0,2,2,2.130912599968724,2.4063213000190444,,,,,,1.0,0.0,0.43333333333333335,0.2833333333333333,-0.01416666666666665,0.02361342989121715,0.14999999999999997,0.37499999999999994,0.0,1.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,,1.0,,,1070.7133333333334,1007.525,0.0,0.0,0.0,240,-0.8851115805184235,240,8.878802499869684,-1.106079095407913,0.0,reviewer1_safety_trace_rerun,configs/reviewer1_remaining/safety_traces/matched_rerun.yaml,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,e16d2a60018da7893f69ff24eb303977a6d19c8a,1.8.0,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7
