environment,agent,metric,n_seeds,minimum,maximum,median,mad,skew,excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,heavy_tail_flag
combined_executed_condition_safety_trace,feed_forward_dqn,return_auc,10,-1.6561436007752488,-1.106079095407913,-1.3595039186763462,0.11371405888508901,-0.04880372455343615,-0.5050773480233364,0,0,False
combined_executed_condition_safety_trace,feed_forward_dqn,mean_return,10,-1.7670798188747718,-0.8851115805184235,-1.4034062935202383,0.042223905326682076,0.4003387521992993,0.4877561666205472,0,2,True
combined_executed_condition_safety_trace,fuzzy_relative_reliability,return_auc,10,-1.6561436007752488,-1.1048891096157605,-1.3563372087552854,0.11371405888508901,-0.06346540128685914,-0.5670357933654642,0,0,False
combined_executed_condition_safety_trace,fuzzy_relative_reliability,mean_return,10,-1.7670798188747718,-0.8827316089341184,-1.3945226568821818,0.035152802222292,0.37279169959476255,0.5543253906241463,1,2,True
combined_executed_condition_safety_trace,selected_approximate_support,return_auc,10,-1.6321921282597762,-1.082989011996251,-1.3819476602398209,0.1101168093722662,0.2631072834553123,0.07257005806518624,0,0,False
combined_executed_condition_safety_trace,selected_approximate_support,mean_return,10,-1.7253054884719312,-0.8772952927852748,-1.3978547285532112,0.048332406993140564,0.9063035957102514,1.6455741980968401,0,1,True
combined_executed_condition_safety_trace,selected_temporal_drqn,return_auc,10,-1.5613985693213182,-0.8807831780018751,-1.3058967904634482,0.16916093291918521,0.5134121531903304,-0.1777795946698988,0,0,False
combined_executed_condition_safety_trace,selected_temporal_drqn,mean_return,10,-1.5581120236963033,-0.5463999343849719,-1.3586025318826431,0.10981831663753816,1.8779413826101223,4.025378093069046,0,0,True
combined_executed_condition_safety_trace,sensorized_controller,return_auc,10,-1.133612323051784,-0.6348176193764085,-0.8355178646426067,0.09643514730720187,-0.4375824183659432,-0.049430711302056896,0,0,False
combined_executed_condition_safety_trace,sensorized_controller,mean_return,10,-1.2265559299336746,-0.38860584113805097,-0.8676024780099398,0.17293310459761413,0.4065833646423103,-0.059343414169933606,0,0,False
latency_only_safety_trace,feed_forward_dqn,return_auc,10,-1.5987841316965934,-1.0290405531525901,-1.4561794834384272,0.14109215231208516,0.6694900110002461,-1.062114553724166,0,0,False
latency_only_safety_trace,feed_forward_dqn,mean_return,10,-1.6828436218368006,-0.8567834809183841,-1.4127431002105006,0.15672217592582438,0.7025510771585364,-0.45277152888376904,0,0,False
latency_only_safety_trace,fuzzy_relative_reliability,return_auc,10,-1.5987841316965934,-1.035874599064846,-1.4553069657911326,0.14153865805976262,0.7313435449029143,-0.8284244192362147,0,0,False
latency_only_safety_trace,fuzzy_relative_reliability,mean_return,10,-1.6828436218368006,-0.8704515727428953,-1.4308154375520825,0.12615637092327248,0.6780491963653572,-0.387052479656953,0,0,False
latency_only_safety_trace,selected_approximate_support,return_auc,10,-1.6539053347067967,-1.0157657483832736,-1.3881294012283978,0.18815288083536874,0.16552128028544774,-1.4895962193023533,0,0,False
latency_only_safety_trace,selected_approximate_support,mean_return,10,-1.7930860278572074,-0.8302338713797508,-1.3114777628277081,0.2807976390114345,0.21473789292859016,-1.1667283026237216,0,0,False
latency_only_safety_trace,selected_temporal_drqn,return_auc,10,-1.5890182548553275,-0.868597249641025,-1.1967554969004413,0.15644339375412541,-0.11934649196159142,-0.6030532169285312,0,0,False
latency_only_safety_trace,selected_temporal_drqn,mean_return,10,-1.6004224605174386,-0.8173673851450441,-1.2958885284780992,0.14803909689086137,0.718957840938548,-0.2906326320871484,0,0,False
latency_only_safety_trace,sensorized_controller,return_auc,10,-1.1772893910171116,-0.654871125513455,-0.8459055187564809,0.10520857810624878,-0.4179315374402356,-0.38208466306637545,0,0,False
latency_only_safety_trace,sensorized_controller,mean_return,10,-1.2403253007488093,-0.41353926671436064,-0.9370998560870065,0.1530932433449197,0.5609518043276686,-0.0673166897198807,0,0,False
