report_family,evidence_class,environment_or_severity,contrast_name,left,right,metric,n_pairs,raw_paired_t_p,report_holm_paired_t_p,raw_wilcoxon_p,report_holm_wilcoxon_p,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,wins,losses,ties,source_file,source_row,source_kind,principal_planned,primary_confirmatory,registry_source_id
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.return_auc,descriptive,combined_executed_condition_safety_trace,fuzzy_relative_reliability_vs_selected_approximate_support,fuzzy_relative_reliability,selected_approximate_support,return_auc,10,0.8724674020169828,1.0,0.845703125,1.0,0.0013898552276078,-0.0018648789575673,-0.0129992407265525,0.0179034931360801,0.0522285357992067,-0.0909090909090909,4,6,0,results/reviewer1_remaining/safety_traces/pairwise.csv,26,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.return_auc,descriptive,combined_executed_condition_safety_trace,fuzzy_relative_reliability_vs_selected_temporal_drqn,fuzzy_relative_reliability,selected_temporal_drqn,return_auc,10,0.0482365364859019,0.2401385220646423,0.064453125,0.38671875,-0.1093702462209693,-0.1114928374860029,-0.1979241849126885,-0.0203983782460861,-0.7223014769568096,-0.6727272727272727,3,7,0,results/reviewer1_remaining/safety_traces/pairwise.csv,27,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.return_auc,descriptive,combined_executed_condition_safety_trace,fuzzy_relative_reliability_vs_sensorized_controller,fuzzy_relative_reliability,sensorized_controller,return_auc,10,1.2841451019348155e-05,9.630043974108672e-05,0.001953125,0.01953125,-0.5273723149619618,-0.5443942911589693,-0.6406691418614875,-0.413612814173762,-2.7069080376678305,-1.0,0,10,0,results/reviewer1_remaining/safety_traces/pairwise.csv,28,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.return_auc,descriptive,combined_executed_condition_safety_trace,selected_approximate_support_vs_selected_temporal_drqn,selected_approximate_support,selected_temporal_drqn,return_auc,10,0.0400230870107737,0.2401385220646423,0.064453125,0.38671875,-0.1107601014485772,-0.1092662702682719,-0.1955540886945406,-0.0256921121810277,-0.7583423433063002,-0.6727272727272727,3,7,0,results/reviewer1_remaining/safety_traces/pairwise.csv,29,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.return_auc,descriptive,combined_executed_condition_safety_trace,selected_approximate_support_vs_sensorized_controller,selected_approximate_support,sensorized_controller,return_auc,10,8.64110107125634e-06,7.776990964130707e-05,0.001953125,0.01953125,-0.5287621701895697,-0.546825490846968,-0.6366138696286079,-0.4194643549926765,-2.841878531969578,-1.0,0,10,0,results/reviewer1_remaining/safety_traces/pairwise.csv,30,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.return_auc,descriptive,combined_executed_condition_safety_trace,selected_temporal_drqn_vs_sensorized_controller,selected_temporal_drqn,sensorized_controller,return_auc,10,6.084457939729222e-06,6.084457939729222e-05,0.001953125,0.01953125,-0.4180020687409924,-0.387407151003572,-0.5057084859812075,-0.3424611849662099,-2.965946364876196,-1.0,0,10,0,results/reviewer1_remaining/safety_traces/pairwise.csv,31,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.success_rate,descriptive,combined_executed_condition_safety_trace,feed_forward_dqn_vs_fuzzy_relative_reliability,feed_forward_dqn,fuzzy_relative_reliability,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,12,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.success_rate,descriptive,combined_executed_condition_safety_trace,feed_forward_dqn_vs_selected_approximate_support,feed_forward_dqn,selected_approximate_support,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,13,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.success_rate,descriptive,combined_executed_condition_safety_trace,feed_forward_dqn_vs_selected_temporal_drqn,feed_forward_dqn,selected_temporal_drqn,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,14,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.success_rate,descriptive,combined_executed_condition_safety_trace,feed_forward_dqn_vs_sensorized_controller,feed_forward_dqn,sensorized_controller,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,15,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.success_rate,descriptive,combined_executed_condition_safety_trace,fuzzy_relative_reliability_vs_selected_approximate_support,fuzzy_relative_reliability,selected_approximate_support,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,16,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.success_rate,descriptive,combined_executed_condition_safety_trace,fuzzy_relative_reliability_vs_selected_temporal_drqn,fuzzy_relative_reliability,selected_temporal_drqn,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,17,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.success_rate,descriptive,combined_executed_condition_safety_trace,fuzzy_relative_reliability_vs_sensorized_controller,fuzzy_relative_reliability,sensorized_controller,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,18,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.success_rate,descriptive,combined_executed_condition_safety_trace,selected_approximate_support_vs_selected_temporal_drqn,selected_approximate_support,selected_temporal_drqn,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,19,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.success_rate,descriptive,combined_executed_condition_safety_trace,selected_approximate_support_vs_sensorized_controller,selected_approximate_support,sensorized_controller,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,20,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.combined_executed_condition_safety_trace.success_rate,descriptive,combined_executed_condition_safety_trace,selected_temporal_drqn_vs_sensorized_controller,selected_temporal_drqn,sensorized_controller,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,21,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.mean_return,descriptive,latency_only_safety_trace,feed_forward_dqn_vs_fuzzy_relative_reliability,feed_forward_dqn,fuzzy_relative_reliability,mean_return,10,0.5945990111504176,1.0,1.0,1.0,-0.0107232780414051,0.0,-0.0522048057701671,0.0183266843083547,-0.1744561628677464,0.0,3,4,3,results/reviewer1_remaining/safety_traces/pairwise.csv,32,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.mean_return,descriptive,latency_only_safety_trace,feed_forward_dqn_vs_selected_approximate_support,feed_forward_dqn,selected_approximate_support,mean_return,10,0.6251478425106609,1.0,0.65234375,1.0,-0.0281525045838206,-0.0036699316487646,-0.1289202807608525,0.0759528864534979,-0.1599502021933555,-0.2,3,6,1,results/reviewer1_remaining/safety_traces/pairwise.csv,33,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.mean_return,descriptive,latency_only_safety_trace,feed_forward_dqn_vs_selected_temporal_drqn,feed_forward_dqn,selected_temporal_drqn,mean_return,10,0.1544780443528884,0.9268682661173304,0.16015625,0.9609375,-0.0865101623088994,-0.0947671371993781,-0.1874489796726818,0.0193673003277246,-0.49158693412501,-0.5272727272727272,3,7,0,results/reviewer1_remaining/safety_traces/pairwise.csv,34,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.mean_return,descriptive,latency_only_safety_trace,feed_forward_dqn_vs_sensorized_controller,feed_forward_dqn,sensorized_controller,mean_return,10,9.95533181926562e-05,0.0008959798637339,0.001953125,0.01953125,-0.443488336470211,-0.4444378543793572,-0.5708430966322485,-0.321408765626901,-2.086335147202802,-1.0,0,10,0,results/reviewer1_remaining/safety_traces/pairwise.csv,35,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.mean_return,descriptive,latency_only_safety_trace,fuzzy_relative_reliability_vs_selected_approximate_support,fuzzy_relative_reliability,selected_approximate_support,mean_return,10,0.7862722084504361,1.0,0.734375,1.0,-0.0174292265424155,-0.0363147407083306,-0.1299273809529447,0.1020124082525829,-0.0883456443435946,-0.1555555555555555,3,6,1,results/reviewer1_remaining/safety_traces/pairwise.csv,36,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.mean_return,descriptive,latency_only_safety_trace,fuzzy_relative_reliability_vs_selected_temporal_drqn,fuzzy_relative_reliability,selected_temporal_drqn,mean_return,10,0.2459783595259875,1.0,0.232421875,1.0,-0.0757868842674942,-0.1016011831116338,-0.1859539925604302,0.0394557512185084,-0.3924383954849837,-0.4545454545454545,4,6,0,results/reviewer1_remaining/safety_traces/pairwise.csv,37,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.mean_return,descriptive,latency_only_safety_trace,fuzzy_relative_reliability_vs_sensorized_controller,fuzzy_relative_reliability,sensorized_controller,mean_return,10,5.413508865365419e-05,0.0005413508865365,0.001953125,0.01953125,-0.4327650584288058,-0.4498159544859664,-0.5502924797056767,-0.3245463614363741,-2.2584856485258635,-1.0,0,10,0,results/reviewer1_remaining/safety_traces/pairwise.csv,38,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.mean_return,descriptive,latency_only_safety_trace,selected_approximate_support_vs_selected_temporal_drqn,selected_approximate_support,selected_temporal_drqn,mean_return,10,0.4315199038415585,1.0,0.322265625,1.0,-0.0583576577250787,-0.0690089932164118,-0.178509549709589,0.0856374956370053,-0.2604039487638499,-0.3818181818181818,3,7,0,results/reviewer1_remaining/safety_traces/pairwise.csv,39,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.mean_return,descriptive,latency_only_safety_trace,selected_approximate_support_vs_sensorized_controller,selected_approximate_support,sensorized_controller,mean_return,10,0.0005577453455699,0.0044619627645596,0.001953125,0.01953125,-0.4153358318863903,-0.3526333363051527,-0.5679230479440798,-0.274482650756075,-1.6470484662264038,-1.0,0,10,0,results/reviewer1_remaining/safety_traces/pairwise.csv,40,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.mean_return,descriptive,latency_only_safety_trace,selected_temporal_drqn_vs_sensorized_controller,selected_temporal_drqn,sensorized_controller,mean_return,10,0.0013768785226133,0.0096381496582937,0.00390625,0.02734375,-0.3569781741613115,-0.3789362684338995,-0.5036563276580165,-0.2113112840898758,-1.440286880080101,-0.9636363636363636,1,9,0,results/reviewer1_remaining/safety_traces/pairwise.csv,41,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.return_auc,descriptive,latency_only_safety_trace,feed_forward_dqn_vs_fuzzy_relative_reliability,feed_forward_dqn,fuzzy_relative_reliability,return_auc,10,0.5913489467686662,1.0,1.0,1.0,-0.0054614370283379,0.0,-0.0264017969079897,0.0091633421541773,-0.1760223657260538,0.0,3,4,3,results/reviewer1_remaining/safety_traces/pairwise.csv,52,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.return_auc,descriptive,latency_only_safety_trace,feed_forward_dqn_vs_selected_approximate_support,feed_forward_dqn,selected_approximate_support,return_auc,10,0.58853682421275,1.0,0.76953125,1.0,-0.0145865088792269,-0.0008478799363365,-0.0642403192112829,0.0315838957896,-0.1773812761543207,-0.1272727272727272,5,5,0,results/reviewer1_remaining/safety_traces/pairwise.csv,53,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.return_auc,descriptive,latency_only_safety_trace,feed_forward_dqn_vs_selected_temporal_drqn,feed_forward_dqn,selected_temporal_drqn,return_auc,10,0.004692927774079,0.0281575666444741,0.001953125,0.01953125,-0.1612017085523985,-0.1660986058940763,-0.2464989705030072,-0.0865912391333848,-1.1797275271482448,-1.0,0,10,0,results/reviewer1_remaining/safety_traces/pairwise.csv,54,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.return_auc,descriptive,latency_only_safety_trace,feed_forward_dqn_vs_sensorized_controller,feed_forward_dqn,sensorized_controller,return_auc,10,2.8871043243495456e-05,0.0002598393891914,0.001953125,0.01953125,-0.4980232663637943,-0.4743608924877479,-0.6161771139822595,-0.3819370920045113,-2.4467680733493817,-1.0,0,10,0,results/reviewer1_remaining/safety_traces/pairwise.csv,55,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.return_auc,descriptive,latency_only_safety_trace,fuzzy_relative_reliability_vs_selected_approximate_support,fuzzy_relative_reliability,selected_approximate_support,return_auc,10,0.7665470285508816,1.0,0.845703125,1.0,-0.009125071850889,-0.0171702844661194,-0.0639973581914831,0.0461894164789386,-0.096773276612148,-0.0909090909090909,4,6,0,results/reviewer1_remaining/safety_traces/pairwise.csv,56,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.return_auc,descriptive,latency_only_safety_trace,fuzzy_relative_reliability_vs_selected_temporal_drqn,fuzzy_relative_reliability,selected_temporal_drqn,return_auc,10,0.0074860154231743,0.0374300771158716,0.009765625,0.0390625,-0.1557402715240605,-0.1729339973707102,-0.2429094302439223,-0.073394510854755,-1.0852542931434614,-0.8909090909090909,1,9,0,results/reviewer1_remaining/safety_traces/pairwise.csv,57,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.return_auc,descriptive,latency_only_safety_trace,fuzzy_relative_reliability_vs_sensorized_controller,fuzzy_relative_reliability,sensorized_controller,return_auc,10,2.2583078330670404e-05,0.0002258307833067,0.001953125,0.01953125,-0.4925618293354564,-0.4339545806204841,-0.6081065345855169,-0.3823236625188553,-2.523479811825125,-1.0,0,10,0,results/reviewer1_remaining/safety_traces/pairwise.csv,58,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.return_auc,descriptive,latency_only_safety_trace,selected_approximate_support_vs_selected_temporal_drqn,selected_approximate_support,selected_temporal_drqn,return_auc,10,0.0140285152802737,0.056114061121095,0.001953125,0.01953125,-0.1466151996731715,-0.1145942153286158,-0.2452620092060939,-0.0683559840985052,-0.9611845891833506,-1.0,0,10,0,results/reviewer1_remaining/safety_traces/pairwise.csv,59,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.return_auc,descriptive,latency_only_safety_trace,selected_approximate_support_vs_sensorized_controller,selected_approximate_support,sensorized_controller,return_auc,10,6.273536497736631e-05,0.0005018829198189,0.001953125,0.01953125,-0.4834367574845674,-0.4707365420794668,-0.6091261108144458,-0.355580551653705,-2.215923773063335,-1.0,0,10,0,results/reviewer1_remaining/safety_traces/pairwise.csv,60,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.return_auc,descriptive,latency_only_safety_trace,selected_temporal_drqn_vs_sensorized_controller,selected_temporal_drqn,sensorized_controller,return_auc,10,0.0004008998352016,0.0028062988464117,0.001953125,0.01953125,-0.3368215578113959,-0.2963295644499885,-0.456205530148375,-0.2276966838245577,-1.7263160780994238,-1.0,0,10,0,results/reviewer1_remaining/safety_traces/pairwise.csv,61,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.success_rate,descriptive,latency_only_safety_trace,feed_forward_dqn_vs_fuzzy_relative_reliability,feed_forward_dqn,fuzzy_relative_reliability,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,42,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.success_rate,descriptive,latency_only_safety_trace,feed_forward_dqn_vs_selected_approximate_support,feed_forward_dqn,selected_approximate_support,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,43,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.success_rate,descriptive,latency_only_safety_trace,feed_forward_dqn_vs_selected_temporal_drqn,feed_forward_dqn,selected_temporal_drqn,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,44,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.success_rate,descriptive,latency_only_safety_trace,feed_forward_dqn_vs_sensorized_controller,feed_forward_dqn,sensorized_controller,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,45,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.success_rate,descriptive,latency_only_safety_trace,fuzzy_relative_reliability_vs_selected_approximate_support,fuzzy_relative_reliability,selected_approximate_support,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,46,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.success_rate,descriptive,latency_only_safety_trace,fuzzy_relative_reliability_vs_selected_temporal_drqn,fuzzy_relative_reliability,selected_temporal_drqn,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,47,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.success_rate,descriptive,latency_only_safety_trace,fuzzy_relative_reliability_vs_sensorized_controller,fuzzy_relative_reliability,sensorized_controller,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,48,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.success_rate,descriptive,latency_only_safety_trace,selected_approximate_support_vs_selected_temporal_drqn,selected_approximate_support,selected_temporal_drqn,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,49,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.success_rate,descriptive,latency_only_safety_trace,selected_approximate_support_vs_sensorized_controller,selected_approximate_support,sensorized_controller,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,50,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment5_safety_trace_rerun.pairwise.latency_only_safety_trace.success_rate,descriptive,latency_only_safety_trace,selected_temporal_drqn_vs_sensorized_controller,selected_temporal_drqn,sensorized_controller,success_rate,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/reviewer1_remaining/safety_traces/pairwise.csv,51,pairwise,False,False,safety_trace_rerun_pairwise
reviewer1_comment9_sensor_aliasing_smoke.pairwise.Crazyflie-sensorized-aliasing-smoke.mean_return,descriptive,Crazyflie-sensorized-aliasing-smoke,fuzzy_reliability_vs_knn_support,fuzzy_reliability,knn_support,mean_return,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,results/reviewer1_remaining/sensor_aliasing/smoke/pairwise.csv,2,pairwise,False,False,sensor_aliasing_smoke_pairwise
reviewer1_comment9_sensor_aliasing_smoke.pairwise.Crazyflie-sensorized-aliasing-smoke.return_auc,descriptive,Crazyflie-sensorized-aliasing-smoke,fuzzy_reliability_vs_knn_support,fuzzy_reliability,knn_support,return_auc,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,results/reviewer1_remaining/sensor_aliasing/smoke/pairwise.csv,4,pairwise,False,False,sensor_aliasing_smoke_pairwise
reviewer1_comment9_sensor_aliasing_smoke.pairwise.Crazyflie-sensorized-aliasing-smoke.success_rate,descriptive,Crazyflie-sensorized-aliasing-smoke,fuzzy_reliability_vs_knn_support,fuzzy_reliability,knn_support,success_rate,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,results/reviewer1_remaining/sensor_aliasing/smoke/pairwise.csv,3,pairwise,False,False,sensor_aliasing_smoke_pairwise
dqn_tuning_development.pairwise.CliffWalking-v1.mean_return,development,CliffWalking-v1,double_dqn_lr3e4_h128_vs_vanilla_dqn_buffer100k,double_dqn_lr3e4_h128,vanilla_dqn_buffer100k,mean_return,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,results/dqn_tuning_development/pairwise.csv,2,pairwise,False,False,dqn_development_pairwise
dqn_tuning_development.pairwise.CliffWalking-v1.mean_return,development,CliffWalking-v1,double_dqn_lr3e4_h128_vs_vanilla_dqn_h128,double_dqn_lr3e4_h128,vanilla_dqn_h128,mean_return,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,results/dqn_tuning_development/pairwise.csv,3,pairwise,False,False,dqn_development_pairwise
dqn_tuning_development.pairwise.CliffWalking-v1.mean_return,development,CliffWalking-v1,double_dqn_lr3e4_h128_vs_vanilla_dqn_h64,double_dqn_lr3e4_h128,vanilla_dqn_h64,mean_return,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,results/dqn_tuning_development/pairwise.csv,4,pairwise,False,False,dqn_development_pairwise
dqn_tuning_development.pairwise.CliffWalking-v1.mean_return,development,CliffWalking-v1,double_dqn_lr3e4_h128_vs_vanilla_dqn_lr3e4_h128,double_dqn_lr3e4_h128,vanilla_dqn_lr3e4_h128,mean_return,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,results/dqn_tuning_development/pairwise.csv,5,pairwise,False,False,dqn_development_pairwise
dqn_tuning_development.pairwise.CliffWalking-v1.mean_return,development,CliffWalking-v1,double_dqn_lr3e4_h128_vs_vanilla_dqn_target1000,double_dqn_lr3e4_h128,vanilla_dqn_target1000,mean_return,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,results/dqn_tuning_development/pairwise.csv,6,pairwise,False,False,dqn_development_pairwise
dqn_tuning_development.pairwise.CliffWalking-v1.mean_return,development,CliffWalking-v1,double_dqn_lr3e4_h128_vs_vanilla_dqn_target250,double_dqn_lr3e4_h128,vanilla_dqn_target250,mean_return,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,results/dqn_tuning_development/pairwise.csv,7,pairwise,False,False,dqn_development_pairwise
dqn_tuning_development.pairwise.CliffWalking-v1.mean_return,development,CliffWalking-v1,vanilla_dqn_buffer100k_vs_vanilla_dqn_h128,vanilla_dqn_buffer100k,vanilla_dqn_h128,mean_return,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,results/dqn_tuning_development/pairwise.csv,8,pairwise,False,False,dqn_development_pairwise
dqn_tuning_development.pairwise.CliffWalking-v1.mean_return,development,CliffWalking-v1,vanilla_dqn_buffer100k_vs_vanilla_dqn_h64,vanilla_dqn_buffer100k,vanilla_dqn_h64,mean_return,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,results/dqn_tuning_development/pairwise.csv,9,pairwise,False,False,dqn_development_pairwise
dqn_tuning_development.pairwise.CliffWalking-v1.mean_return,development,CliffWalking-v1,vanilla_dqn_buffer100k_vs_vanilla_dqn_lr3e4_h128,vanilla_dqn_buffer100k,vanilla_dqn_lr3e4_h128,mean_return,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,results/dqn_tuning_development/pairwise.csv,10,pairwise,False,False,dqn_development_pairwise
dqn_tuning_development.pairwise.CliffWalking-v1.mean_return,development,CliffWalking-v1,vanilla_dqn_buffer100k_vs_vanilla_dqn_target1000,vanilla_dqn_buffer100k,vanilla_dqn_target1000,mean_return,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,results/dqn_tuning_development/pairwise.csv,11,pairwise,False,False,dqn_development_pairwise
dqn_tuning_development.pairwise.CliffWalking-v1.mean_return,development,CliffWalking-v1,vanilla_dqn_buffer100k_vs_vanilla_dqn_target250,vanilla_dqn_buffer100k,vanilla_dqn_target250,mean_return,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,results/dqn_tuning_development/pairwise.csv,12,pairwise,False,False,dqn_development_pairwise
dqn_tuning_development.pairwise.CliffWalking-v1.mean_return,development,CliffWalking-v1,vanilla_dqn_h128_vs_vanilla_dqn_h64,vanilla_dqn_h128,vanilla_dqn_h64,mean_return,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,results/dqn_tuning_development/pairwise.csv,13,pairwise,False,False,dqn_development_pairwise
