environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p
CliffWalking-v1,success_rate,double_dqn_lr3e4_h128,vanilla_dqn_h64,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,double_dqn_lr3e4_h128,vanilla_dqn_lr3e4_h128,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,double_dqn_lr3e4_h128,vanilla_dqn_target1000,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,double_dqn_lr3e4_h128,vanilla_dqn_target250,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_buffer100k,vanilla_dqn_h128,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_buffer100k,vanilla_dqn_h64,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_buffer100k,vanilla_dqn_lr3e4_h128,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_buffer100k,vanilla_dqn_target1000,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_buffer100k,vanilla_dqn_target250,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_h128,vanilla_dqn_h64,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_h128,vanilla_dqn_lr3e4_h128,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_h128,vanilla_dqn_target1000,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_h128,vanilla_dqn_target250,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_h64,vanilla_dqn_lr3e4_h128,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_h64,vanilla_dqn_target1000,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_h64,vanilla_dqn_target250,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_lr3e4_h128,vanilla_dqn_target1000,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_lr3e4_h128,vanilla_dqn_target250,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,success_rate,vanilla_dqn_target1000,vanilla_dqn_target250,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,double_dqn_lr3e4_h128,vanilla_dqn_buffer100k,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,double_dqn_lr3e4_h128,vanilla_dqn_h128,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,double_dqn_lr3e4_h128,vanilla_dqn_h64,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,double_dqn_lr3e4_h128,vanilla_dqn_lr3e4_h128,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,double_dqn_lr3e4_h128,vanilla_dqn_target1000,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,double_dqn_lr3e4_h128,vanilla_dqn_target250,5,6045.6,0.0,0.0,12645.6,0.7252320915959994,1.0,0.18019280574483812,0.5,0.5,2,0,3,0.6711879168749892,-2.9688216993553587,0,0,1.0,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_buffer100k,vanilla_dqn_h128,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_buffer100k,vanilla_dqn_h64,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_buffer100k,vanilla_dqn_lr3e4_h128,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_buffer100k,vanilla_dqn_target1000,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_buffer100k,vanilla_dqn_target250,5,6045.6,0.0,0.0,12645.6,0.7252320915959994,1.0,0.18019280574483812,0.5,0.5,2,0,3,0.6711879168749892,-2.9688216993553587,0,0,1.0,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_h128,vanilla_dqn_h64,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_h128,vanilla_dqn_lr3e4_h128,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_h128,vanilla_dqn_target1000,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_h128,vanilla_dqn_target250,5,6045.6,0.0,0.0,12645.6,0.7252320915959994,1.0,0.18019280574483812,0.5,0.5,2,0,3,0.6711879168749892,-2.9688216993553587,0,0,1.0,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_h64,vanilla_dqn_lr3e4_h128,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_h64,vanilla_dqn_target1000,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_h64,vanilla_dqn_target250,5,6045.6,0.0,0.0,12645.6,0.7252320915959994,1.0,0.18019280574483812,0.5,0.5,2,0,3,0.6711879168749892,-2.9688216993553587,0,0,1.0,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_lr3e4_h128,vanilla_dqn_target1000,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_lr3e4_h128,vanilla_dqn_target250,5,6045.6,0.0,0.0,12645.6,0.7252320915959994,1.0,0.18019280574483812,0.5,0.5,2,0,3,0.6711879168749892,-2.9688216993553587,0,0,1.0,1.0,1.0,1.0
CliffWalking-v1,return_auc,vanilla_dqn_target1000,vanilla_dqn_target250,5,6045.6,0.0,0.0,12645.6,0.7252320915959994,1.0,0.18019280574483812,0.5,0.5,2,0,3,0.6711879168749892,-2.9688216993553587,0,0,1.0,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,double_dqn_lr3e4_h128,vanilla_dqn_buffer100k,5,0.5539000000000006,0.8110000000000013,-0.07289999999999983,0.914500000000001,0.8027943667530615,0.8666666666666667,0.1470742483575276,0.125,0.375,4,1,0,-2.1725110539823764,4.791312384790174,1,0,0.8,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,double_dqn_lr3e4_h128,vanilla_dqn_h128,5,0.41849999999999987,0.6664999999999996,-0.35949999999999954,1.0766999999999993,0.4488072111735435,0.6,0.37237381974995803,0.3125,0.375,4,1,0,-1.1288038731113084,0.8380212846232866,0,0,0.8,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,double_dqn_lr3e4_h128,vanilla_dqn_h64,5,0.22529999999999947,0.5539999999999985,-0.5143000000000006,0.8565999999999997,0.2599205628691958,0.2,0.5922815019527172,0.8125,1.0,3,2,0,-0.9873116768767989,-0.3556279898741437,0,0,0.6,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,double_dqn_lr3e4_h128,vanilla_dqn_lr3e4_h128,5,0.08640000000000025,0.0985000000000027,-0.12650000000000078,0.31750000000000017,0.29960982104167483,0.2,0.5395809948696361,0.8125,1.0,3,2,0,0.6739179600229701,0.13793387508263288,0,0,0.6,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,double_dqn_lr3e4_h128,vanilla_dqn_target1000,5,0.06939999999999973,-0.023499999999998966,-0.1425,0.28129999999999944,0.25518599469718073,0.2,0.598787853277164,0.8125,1.0,2,3,0,0.3278129901690288,-2.915045736798288,0,0,0.4,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,double_dqn_lr3e4_h128,vanilla_dqn_target250,5,-0.14239999999999994,-0.1064999999999996,-0.6950999999999985,0.5248,-0.1782930418729007,-0.3333333333333333,0.7104982378607007,0.625,0.375,1,4,0,0.9645934601547828,1.4237702521212743,0,0,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_buffer100k,vanilla_dqn_h128,5,-0.13540000000000071,0.21799999999999775,-1.025500000000001,0.5541999999999996,-0.12979358971990246,0.06666666666666667,0.7860666868366707,1.0,1.0,3,2,0,-1.474298884886181,2.1553024717104394,0,0,0.6,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_buffer100k,vanilla_dqn_h64,5,-0.3286000000000011,-0.4045000000000005,-0.6946000000000017,0.031099999999999284,-0.6951255320054879,-0.6,0.19507102668509957,0.3125,1.0,2,3,0,-0.6209205009423036,0.046794164443141995,0,0,0.4,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_buffer100k,vanilla_dqn_lr3e4_h128,5,-0.46750000000000036,-0.6740000000000013,-0.8464000000000013,0.05919999999999952,-0.7765407098076347,-0.7333333333333333,0.1574998420911619,0.1875,0.375,1,4,0,1.6158979270328462,3.1203753583883653,0,0,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_buffer100k,vanilla_dqn_target1000,5,-0.4845000000000009,-0.4960000000000018,-0.9138000000000002,0.03509999999999867,-0.7572631927517809,-0.6,0.16565228680576768,0.3125,0.375,1,4,0,1.2642754539365975,1.6755294563176237,0,0,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_buffer100k,vanilla_dqn_target250,5,-0.6963000000000006,-0.9100000000000006,-1.1232000000000002,-0.24890000000000062,-1.1649772621631647,-0.8666666666666667,0.05973509883207278,0.125,0.375,1,4,0,0.36074867026211677,-0.5964051365808354,0,0,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_h128,vanilla_dqn_h64,5,-0.1932000000000004,-0.18649999999999878,-0.7732000000000003,0.4136999999999989,-0.2694037465258993,-0.4666666666666667,0.5793881539164153,0.4375,0.375,1,4,0,0.09177699047170206,1.8181165395374084,0,0,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_h128,vanilla_dqn_lr3e4_h128,5,-0.3320999999999996,-0.23649999999999993,-1.0178999999999996,0.4763000000000014,-0.33451188274888977,-0.4666666666666667,0.4960445475944462,0.4375,0.375,1,4,0,0.5755728419943311,0.7785780321195759,0,0,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_h128,vanilla_dqn_target1000,5,-0.34910000000000013,-0.6899999999999986,-0.7954000000000001,0.2616999999999997,-0.49652701257965964,-0.4666666666666667,0.3291276732941233,0.4375,0.375,1,4,0,1.6019122531836585,2.4618844493841667,0,0,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_h128,vanilla_dqn_target250,5,-0.5608999999999998,-1.1265000000000005,-1.2441,0.12230000000000034,-0.6128828873504575,-0.6,0.24242258618533627,0.3125,1.0,2,3,0,0.5422173559654836,-3.2190355312957175,0,0,0.4,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_h64,vanilla_dqn_lr3e4_h128,5,-0.13889999999999922,-0.039999999999997815,-0.8070000000000004,0.4980000000000019,-0.16365054309427549,-0.2,0.7329463344284146,0.8125,1.0,2,3,0,-0.021514349721934667,-1.0161838644521226,0,0,0.4,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_h64,vanilla_dqn_target1000,5,-0.15589999999999976,-0.5275000000000007,-0.584200000000001,0.44589999999999935,-0.23347804254263482,-0.3333333333333333,0.6291966781905106,0.625,0.375,1,4,0,1.5896696096697833,2.0921700222113646,0,1,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_h64,vanilla_dqn_target250,5,-0.3676999999999994,-0.4009999999999976,-0.9014,0.16600000000000098,-0.5319563247191142,-0.4666666666666667,0.300026854961018,0.4375,1.0,2,3,0,0.34052792681863187,-1.682707838036562,0,0,0.4,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_lr3e4_h128,vanilla_dqn_target1000,5,-0.017000000000000525,-0.0005000000000019433,-0.3503000000000001,0.3274,-0.03874411796148594,-0.06666666666666667,0.935125538798448,1.0,1.0,2,3,0,0.3219479201120035,-0.5640050310342772,0,0,0.4,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_lr3e4_h128,vanilla_dqn_target250,5,-0.2288000000000002,-0.2530000000000001,-0.6920000000000005,0.23699999999999957,-0.37750259709492456,-0.4666666666666667,0.44612829319190894,0.4375,1.0,2,3,0,0.36363678282222933,-1.3568525625477126,0,0,0.4,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,vanilla_dqn_target1000,vanilla_dqn_target250,5,-0.21179999999999968,-0.4309999999999996,-0.699199999999999,0.5044999999999995,-0.2727983212817642,-0.3333333333333333,0.5748182812053364,0.625,0.375,1,4,0,1.8453330926577818,3.921373976544622,1,1,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,double_dqn_lr3e4_h128,vanilla_dqn_buffer100k,5,0.04999999999999999,0.04999999999999999,-0.06000000000000001,0.15,0.3651483716701106,0.4,0.46005075284396096,0.625,0.625,3,1,1,-0.6085806194501847,-0.13333333333333286,0,0,0.75,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,double_dqn_lr3e4_h128,vanilla_dqn_h128,5,0.039999999999999994,0.09999999999999999,-0.17,0.2,0.16791019206444535,0.2,0.7263811693633477,0.875,0.625,3,1,1,-1.4118880136696483,1.994410914242465,0,0,0.75,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,double_dqn_lr3e4_h128,vanilla_dqn_h64,5,0.009999999999999986,0.04999999999999999,-0.15,0.16999999999999998,0.04822428221704114,0.0,0.9193207410538924,1.0,1.0,3,2,0,-0.2355139364088056,-1.9632233639805308,0,0,0.6,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,double_dqn_lr3e4_h128,vanilla_dqn_lr3e4_h128,5,0.009999999999999998,0.0,-0.06,0.07999999999999999,0.11180339887498948,0.2,0.8149020114591813,0.875,1.0,2,2,1,-0.052407843222651185,-2.32421875,0,0,0.5,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,double_dqn_lr3e4_h128,vanilla_dqn_target1000,5,-0.01,-0.05,-0.11000000000000001,0.09000000000000001,-0.07726674092862558,-0.13333333333333333,0.8712193191878358,0.875,1.0,2,3,0,0.3632690058584635,-2.4125640454444195,0,0,0.4,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,double_dqn_lr3e4_h128,vanilla_dqn_target250,5,-0.010000000000000004,0.0,-0.12000000000000002,0.1,-0.06984302957695784,-0.1,0.8834610671467296,1.0,1.0,2,2,1,-0.3066279347281074,-1.5437239738251058,0,0,0.5,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,vanilla_dqn_buffer100k,vanilla_dqn_h128,5,-0.010000000000000009,0.05,-0.19000000000000003,0.11000000000000001,-0.05129891760425775,0.3333333333333333,0.9142041184323154,0.5625,0.375,4,1,0,-1.943958982898186,4.16897506925207,0,0,0.8,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,vanilla_dqn_buffer100k,vanilla_dqn_h64,5,-0.04,0.0,-0.11000000000000001,0.02,-0.48686449556014766,-0.6666666666666666,0.33750185654036463,0.5,1.0,1,2,2,-0.518420527679787,-1.6872427983539091,0,0,0.3333333333333333,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,vanilla_dqn_buffer100k,vanilla_dqn_lr3e4_h128,5,-0.03999999999999999,-0.04999999999999999,-0.09,0.030000000000000006,-0.4868644955601475,-0.4,0.33750185654036463,0.5625,0.375,1,4,0,1.7355817665801547,3.2510288065843556,0,0,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,vanilla_dqn_buffer100k,vanilla_dqn_target1000,5,-0.06000000000000001,-0.04999999999999999,-0.13,0.020000000000000007,-0.5855400437691199,-0.6,0.2605745473680253,0.3125,0.375,1,4,0,1.0223715049937019,0.9183673469387799,0,0,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,vanilla_dqn_buffer100k,vanilla_dqn_target250,5,-0.059999999999999984,-0.04999999999999999,-0.15,0.030000000000000006,-0.5262348115842174,-0.3333333333333333,0.3045587846805348,0.625,1.0,2,3,0,-0.22769775501240222,-2.5073964497041423,0,0,0.4,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,vanilla_dqn_h128,vanilla_dqn_h64,5,-0.029999999999999992,-0.05,-0.16,0.1,-0.1869530858549267,-0.4,0.6973848372768225,0.625,0.625,1,3,1,0.1542816727929009,1.693844848713355,0,0,0.25,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,vanilla_dqn_h128,vanilla_dqn_lr3e4_h128,5,-0.03,-0.09999999999999999,-0.12000000000000002,0.11000000000000001,-0.18695308585492673,-0.3333333333333333,0.6973848372768225,0.625,0.375,1,4,0,1.9693601762387916,4.069186539730417,0,0,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,vanilla_dqn_h128,vanilla_dqn_target1000,5,-0.05,-0.09999999999999999,-0.15,0.09,-0.3333333333333333,-0.4,0.4974708847511573,0.5,0.375,1,4,0,1.4814814814814812,2.925925925925924,0,0,0.2,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,vanilla_dqn_h128,vanilla_dqn_target250,5,-0.04999999999999999,-0.09999999999999999,-0.13999999999999999,0.06000000000000001,-0.3779644730092271,-0.4,0.4456143882486126,0.625,0.625,1,3,1,0.8099238707340581,0.6734693877551017,0,0,0.25,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,success_rate,vanilla_dqn_h64,vanilla_dqn_lr3e4_h128,5,0.0,-0.04999999999999999,-0.09000000000000001,0.11000000000000001,0.0,0.06666666666666667,1.0,1.0,1.0,2,3,0,0.8099238707340576,0.6734693877550981,0,0,0.4,1.0,1.0,1.0
