environment,agent,metric,n_seeds,minimum,maximum,median,mad,skew,excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,heavy_tail_flag
CliffWalking-v1,double_dqn_lr3e4_h128,return_auc,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,double_dqn_lr3e4_h128,mean_return,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,vanilla_dqn_buffer100k,return_auc,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,vanilla_dqn_buffer100k,mean_return,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,vanilla_dqn_h128,return_auc,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,vanilla_dqn_h128,mean_return,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,vanilla_dqn_h64,return_auc,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,vanilla_dqn_h64,mean_return,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,vanilla_dqn_lr3e4_h128,return_auc,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,vanilla_dqn_lr3e4_h128,mean_return,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,vanilla_dqn_target1000,return_auc,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,vanilla_dqn_target1000,mean_return,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
CliffWalking-v1,vanilla_dqn_target250,return_auc,5,-17000.0,-500.0,-500.0,0.0,-0.6711879168749892,-2.9688216993553587,0,0,False
CliffWalking-v1,vanilla_dqn_target250,mean_return,5,-500.0,-500.0,-500.0,0.0,0.0,0.0,0,0,False
FourRooms-11-slip-unseen-goals,double_dqn_lr3e4_h128,return_auc,5,-3.3976944444444417,-3.141444444444441,-3.326638888888886,0.016333333333333755,1.5267796670758655,3.175483556740291,0,1,True
FourRooms-11-slip-unseen-goals,double_dqn_lr3e4_h128,mean_return,5,-3.6169999999999973,-2.554499999999997,-2.6554999999999973,0.10100000000000042,-1.2309500360092467,0.32069807359090907,1,0,True
FourRooms-11-slip-unseen-goals,vanilla_dqn_buffer100k,return_auc,5,-3.2842129629629593,-2.9905833333333307,-3.117740740740737,0.07127777777777711,-0.20503506933015014,-0.13440454563310533,0,0,False
FourRooms-11-slip-unseen-goals,vanilla_dqn_buffer100k,mean_return,5,-3.917999999999997,-2.943499999999997,-3.438999999999998,0.20000000000000018,0.32297613216970517,0.6160782445934823,0,0,False
FourRooms-11-slip-unseen-goals,vanilla_dqn_h128,return_auc,5,-3.640009259259257,-3.0193148148148117,-3.4481944444444417,0.13558333333333383,0.9568078258690925,1.132312537923701,0,0,False
FourRooms-11-slip-unseen-goals,vanilla_dqn_h128,mean_return,5,-3.849999999999998,-2.063499999999997,-3.6569999999999956,0.19300000000000228,1.8691495661228845,3.53611687226455,0,0,True
FourRooms-11-slip-unseen-goals,vanilla_dqn_h64,return_auc,5,-3.573388888888886,-3.1511018518518488,-3.1744722222222177,0.02337037037036893,-0.6587086883593866,-2.981796191216331,2,0,True
