environment,agent,metric,n_seeds,mean,std,median,q25,q75,t_ci_low,t_ci_high,bootstrap_ci_low,bootstrap_ci_high
CliffWalking-v1,double_dqn_lr3e4_h128,mean_return,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,double_dqn_lr3e4_h128,success_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,double_dqn_lr3e4_h128,return_auc,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,double_dqn_lr3e4_h128,success_rate_auc,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,double_dqn_lr3e4_h128,seconds_per_1000_steps,5,0.4159154400000261,0.006665845997461802,0.4144866299997375,0.4114316600000166,0.416095100000166,0.4076386990074071,0.4241921809926451,0.4116466140000557,0.4217787020000105
CliffWalking-v1,double_dqn_lr3e4_h128,gradient_updates,5,594.0,0.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0
CliffWalking-v1,vanilla_dqn_buffer100k,mean_return,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,vanilla_dqn_buffer100k,success_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,vanilla_dqn_buffer100k,return_auc,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,vanilla_dqn_buffer100k,success_rate_auc,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,vanilla_dqn_buffer100k,seconds_per_1000_steps,5,0.4035346019998542,0.008638034870707958,0.39898221000003115,0.3984695300001477,0.40623887999972796,0.39280906508566743,0.41426013891404095,0.39777716999997215,0.41104429399965736
CliffWalking-v1,vanilla_dqn_buffer100k,gradient_updates,5,594.0,0.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0
CliffWalking-v1,vanilla_dqn_h128,mean_return,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,vanilla_dqn_h128,success_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,vanilla_dqn_h128,return_auc,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,vanilla_dqn_h128,success_rate_auc,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,vanilla_dqn_h128,seconds_per_1000_steps,5,0.4086307939998369,0.0035812560697894404,0.4081428500001493,0.4073667899996508,0.4081718499997805,0.4041840772696307,0.4130775107300432,0.4061961259997043,0.41185223000000404
CliffWalking-v1,vanilla_dqn_h128,gradient_updates,5,610.0,0.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0
CliffWalking-v1,vanilla_dqn_h64,mean_return,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,vanilla_dqn_h64,success_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,vanilla_dqn_h64,return_auc,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,vanilla_dqn_h64,success_rate_auc,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,vanilla_dqn_h64,seconds_per_1000_steps,5,0.38103773400020147,0.007326537274187683,0.3787235700005112,0.3761827299997094,0.38371616000040376,0.3719406364353447,0.39013483156505824,0.37585922200021743,0.3870415420000791
CliffWalking-v1,vanilla_dqn_h64,gradient_updates,5,610.0,0.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0
CliffWalking-v1,vanilla_dqn_lr3e4_h128,mean_return,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,vanilla_dqn_lr3e4_h128,success_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,vanilla_dqn_lr3e4_h128,return_auc,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,vanilla_dqn_lr3e4_h128,success_rate_auc,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,vanilla_dqn_lr3e4_h128,seconds_per_1000_steps,5,0.40436816800014636,0.001931474030435433,0.4032910100002482,0.4031466599994019,0.4059988000004523,0.40196992623308914,0.4067664097672036,0.40293111799997855,0.4059503360000963
CliffWalking-v1,vanilla_dqn_lr3e4_h128,gradient_updates,5,610.0,0.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0
CliffWalking-v1,vanilla_dqn_target1000,mean_return,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,vanilla_dqn_target1000,success_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,vanilla_dqn_target1000,return_auc,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,vanilla_dqn_target1000,success_rate_auc,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,vanilla_dqn_target1000,seconds_per_1000_steps,5,0.4047136799996224,0.008923352273591778,0.4076913299999433,0.3969938199992612,0.4096950699993613,0.39363387473821376,0.415793485261031,0.3977274519995991,0.41149844999963536
CliffWalking-v1,vanilla_dqn_target1000,gradient_updates,5,594.0,0.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0
CliffWalking-v1,vanilla_dqn_target250,mean_return,5,-500.0,0.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
CliffWalking-v1,vanilla_dqn_target250,success_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,vanilla_dqn_target250,return_auc,5,-6545.6,8336.090018707811,-500.0,-14228.0,-500.0,-16896.22286201523,3805.02286201523,-13145.6,-500.0
CliffWalking-v1,vanilla_dqn_target250,success_rate_auc,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CliffWalking-v1,vanilla_dqn_target250,seconds_per_1000_steps,5,0.40161655799965956,0.003841203556136257,0.4027275499993266,0.39891193999901586,0.40418347000013455,0.3968470738342329,0.4063860421650862,0.39850179599983676,0.404534353999843
CliffWalking-v1,vanilla_dqn_target250,gradient_updates,5,594.0,0.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0
FourRooms-11-slip-unseen-goals,double_dqn_lr3e4_h128,mean_return,5,-2.905599999999997,0.455403035782591,-2.6554999999999973,-3.1069999999999958,-2.5939999999999976,-3.4710575542039406,-2.3401424457960536,-3.310399999999997,-2.5904999999999974
FourRooms-11-slip-unseen-goals,double_dqn_lr3e4_h128,success_rate,5,0.16,0.11401754250991379,0.15,0.05,0.25,0.018428522301772804,0.30157147769822723,0.06999999999999999,0.25
FourRooms-11-slip-unseen-goals,double_dqn_lr3e4_h128,return_auc,5,-3.301937037037034,0.09566899632958739,-3.326638888888886,-3.3336018518518493,-3.3103055555555523,-3.4207257855237705,-3.1831482885502975,-3.366005555555553,-3.2169148148148117
FourRooms-11-slip-unseen-goals,double_dqn_lr3e4_h128,success_rate_auc,5,0.10666666666666666,0.028414010049237846,0.1037037037037037,0.09537037037037037,0.11203703703703703,0.07138601334392806,0.14194731998940524,0.08607870370370371,0.12981481481481483
FourRooms-11-slip-unseen-goals,double_dqn_lr3e4_h128,seconds_per_1000_steps,5,0.5526701549998961,0.002437962669766049,0.5532077062500775,0.5525621999997838,0.554472231249747,0.5496430245238829,0.5556972854759094,0.5505527074999008,0.5542313337498399
FourRooms-11-slip-unseen-goals,double_dqn_lr3e4_h128,gradient_updates,5,969.0,0.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0
FourRooms-11-slip-unseen-goals,vanilla_dqn_buffer100k,mean_return,5,-3.4594999999999976,0.3603543395048824,-3.438999999999998,-3.638999999999998,-3.357999999999998,-3.9069390099597063,-3.012060990040289,-3.7263999999999973,-3.181699999999997
FourRooms-11-slip-unseen-goals,vanilla_dqn_buffer100k,success_rate,5,0.11000000000000001,0.05477225575051661,0.1,0.1,0.1,0.04199126193417445,0.17800873806582557,0.07,0.16
FourRooms-11-slip-unseen-goals,vanilla_dqn_buffer100k,return_auc,5,-3.1325222222222187,0.11092325102661153,-3.117740740740737,-3.1890185185185143,-3.0810555555555514,-3.270251629585681,-2.9947928148587564,-3.2176240740740703,-3.0483648148148115
FourRooms-11-slip-unseen-goals,vanilla_dqn_buffer100k,success_rate_auc,5,0.1262962962962963,0.022553472506136346,0.11388888888888889,0.1111111111111111,0.14537037037037037,0.09829246145094837,0.1543001311416442,0.10944444444444446,0.14462962962962964
FourRooms-11-slip-unseen-goals,vanilla_dqn_buffer100k,seconds_per_1000_steps,5,0.5965126975000203,0.020223919229914938,0.5922996750002768,0.5815142562501022,0.6111881749995972,0.5714013850896542,0.6216240099103865,0.5809128525000687,0.6123064925000563
FourRooms-11-slip-unseen-goals,vanilla_dqn_buffer100k,gradient_updates,5,969.0,0.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0
FourRooms-11-slip-unseen-goals,vanilla_dqn_h128,mean_return,5,-3.324099999999997,0.731376305331257,-3.6569999999999956,-3.727999999999997,-3.321999999999997,-4.232223627469103,-2.4159763725308916,-3.762599999999997,-2.672499999999997
FourRooms-11-slip-unseen-goals,vanilla_dqn_h128,success_rate,5,0.12000000000000002,0.15652475842498528,0.05,0.05,0.05,-0.07435115736384548,0.31435115736384556,0.05,0.26000000000000006
FourRooms-11-slip-unseen-goals,vanilla_dqn_h128,return_auc,5,-3.3823240740740714,0.23414394129509108,-3.4481944444444417,-3.4914907407407387,-3.312611111111108,-3.6730521763777215,-3.0915959717704213,-3.544825925925923,-3.190866666666664
FourRooms-11-slip-unseen-goals,vanilla_dqn_h128,success_rate_auc,5,0.12703703703703703,0.02237026306081694,0.1287037037037037,0.10925925925925926,0.13333333333333333,0.0992606867640731,0.15481338731000097,0.11074074074074074,0.14462962962962964
FourRooms-11-slip-unseen-goals,vanilla_dqn_h128,seconds_per_1000_steps,5,0.579480437499933,0.019088763288899465,0.5840306249999685,0.5763066249999156,0.5913889625001048,0.5557786073538729,0.6031822676459933,0.5626383937498758,0.5922813374999805
FourRooms-11-slip-unseen-goals,vanilla_dqn_h128,gradient_updates,5,985.0,0.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0
FourRooms-11-slip-unseen-goals,vanilla_dqn_h64,mean_return,5,-3.1308999999999965,0.41769088450671316,-3.209499999999996,-3.470499999999997,-2.8929999999999954,-3.6495317336698685,-2.6122682663301244,-3.4470999999999967,-2.7960999999999965
FourRooms-11-slip-unseen-goals,vanilla_dqn_h64,success_rate,5,0.15,0.09999999999999999,0.1,0.1,0.2,0.025833600179623592,0.2741663998203764,0.07999999999999999,0.24
FourRooms-11-slip-unseen-goals,vanilla_dqn_h64,return_auc,5,-3.3151407407407367,0.20695087045702898,-3.1744722222222177,-3.50696296296296,-3.1697777777777745,-3.5721041859841605,-3.058177295497313,-3.4793814814814787,-3.1632462962962924
FourRooms-11-slip-unseen-goals,vanilla_dqn_h64,success_rate_auc,5,0.11648148148148148,0.04477309046324175,0.1,0.08888888888888889,0.14166666666666666,0.060888346964953904,0.17207461599800905,0.08370370370370371,0.155
FourRooms-11-slip-unseen-goals,vanilla_dqn_h64,seconds_per_1000_steps,5,0.5625812937499631,0.014822099756279744,0.563962993749783,0.555361912500075,0.56610569999998,0.5441772261048058,0.5809853613951205,0.5516657512499024,0.5746084612500908
FourRooms-11-slip-unseen-goals,vanilla_dqn_h64,gradient_updates,5,985.0,0.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0
FourRooms-11-slip-unseen-goals,vanilla_dqn_lr3e4_h128,mean_return,5,-2.9919999999999973,0.4523134974771377,-3.169499999999998,-3.2054999999999985,-2.7649999999999966,-3.5536213857189884,-2.430378614281006,-3.312699999999998,-2.5911999999999966
FourRooms-11-slip-unseen-goals,vanilla_dqn_lr3e4_h128,success_rate,5,0.15,0.03535533905932738,0.15,0.15,0.15,0.10610054834574584,0.19389945165425415,0.12,0.18
FourRooms-11-slip-unseen-goals,vanilla_dqn_lr3e4_h128,return_auc,5,-3.2295925925925895,0.08646448128768482,-3.2488888888888856,-3.2685462962962926,-3.2316018518518486,-3.3369524261308707,-3.122232759054308,-3.287899999999996,-3.1510407407407373
FourRooms-11-slip-unseen-goals,vanilla_dqn_lr3e4_h128,success_rate_auc,5,0.10888888888888888,0.013395559528782786,0.10740740740740741,0.1,0.11944444444444445,0.09225610488620392,0.12552167289157384,0.09851851851851852,0.11925925925925926
