environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,idle_rate,risk_adjusted_score,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,gym_pybullet_drones_version,pybullet_version
ReliabilityShift-boundary-020-confirmatory,count_gate,1420,8000,0.65,0.825,1.0,21.196040099996026,8000,1969,17.909356000003754,3.2866840999922715,0.8443234123707949,0.0,1.0,1.0,41.0,0.175,0.0,0.0,0.0,0.825,0.0,0.905961610982712,0.0940383890172879,0.0,,,0.9999183520458456,,489.1535,442.9500000000001,41.0,82.0,820.0,8000,0.65,8000,2.2386695000004693,0.434,0.717,fuzzy_reliability_shift_independent_confirmatory,configs/fuzzy_reliability_shift_confirmatory_30seed.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-confirmatory,count_gate,1421,8000,0.65,0.825,1.0,21.194102599998587,8000,1969,17.90199329997995,3.292109300018637,0.8427979421228889,0.0,1.0,1.0,41.0,0.175,0.0,0.0,0.0,0.825,0.0,0.906717079030564,0.093282920969436,0.0,,,0.9999226369134326,,490.288,445.75,41.0,82.0,820.0,8000,0.65,8000,2.2377491624974937,0.4266666666666667,0.7133333333333334,fuzzy_reliability_shift_independent_confirmatory,configs/fuzzy_reliability_shift_confirmatory_30seed.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-confirmatory,count_gate,1422,8000,0.43,0.715,1.0,20.694809599997825,8000,1969,17.597371800002293,3.0974377999955323,0.840087120167663,0.0,1.0,1.0,41.0,0.285,0.0,0.0,0.0,0.715,0.0,0.90692103405192,0.0930789659480799,0.0,,,0.9999290764776424,,490.49300000000005,465.2,41.0,82.0,820.0,8000,0.43,8000,2.1996714750002866,0.4176666666666667,0.7088333333333333,fuzzy_reliability_shift_independent_confirmatory,configs/fuzzy_reliability_shift_confirmatory_30seed.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-confirmatory,count_gate,1423,8000,0.62,0.81,1.0,21.345134899995173,8000,1969,18.03944600000977,3.305688899985398,0.8430150349480938,0.0,1.0,1.0,41.0,0.19,0.0,0.0,0.0,0.81,0.0,0.9064535487605332,0.0935464512394667,0.0,,,0.9999290618154846,,468.556,461.5,41.0,82.0,820.0,8000,0.62,8000,2.254930750001221,0.4133333333333333,0.7066666666666667,fuzzy_reliability_shift_independent_confirmatory,configs/fuzzy_reliability_shift_confirmatory_30seed.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-confirmatory,count_gate,1424,8000,0.51,0.755,1.0,21.1108768999984,8000,1969,17.84035589999985,3.2705209999985527,0.842444563027591,0.0,1.0,1.0,41.0,0.245,0.0,0.0,0.0,0.755,0.0,0.9071530233666404,0.0928469766333594,0.0,,,0.9999338357255336,,530.372,480.05,41.0,82.0,820.0,8000,0.51,8000,2.230044487499981,0.4106666666666667,0.7053333333333334,fuzzy_reliability_shift_independent_confirmatory,configs/fuzzy_reliability_shift_confirmatory_30seed.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-confirmatory,count_gate,1425,8000,0.5,0.75,1.0,21.228476699994644,8000,1969,17.993778300035046,3.2346983999595977,0.843598157113122,0.0,1.0,1.0,41.0,0.25,0.0,0.0,0.0,0.75,0.0,0.9065389709122268,0.093461029087773,0.0,,,0.999916612265443,,544.6565,478.55,41.0,82.0,820.0,8000,0.5,8000,2.249222287504381,0.4,0.7,fuzzy_reliability_shift_independent_confirmatory,configs/fuzzy_reliability_shift_confirmatory_30seed.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-confirmatory,count_gate,1426,8000,0.56,0.78,1.0,20.817539000010584,8000,1969,17.541176100014127,3.2763628999964567,0.8442426129934806,0.0,1.0,1.0,41.0,0.22,0.0,0.0,0.0,0.78,0.0,0.9060028197811127,0.093997180218887,0.0,,,0.9999226001076934,,489.1605,471.55,41.0,82.0,820.0,8000,0.56,8000,2.192647012501766,0.4033333333333333,0.7016666666666667,fuzzy_reliability_shift_independent_confirmatory,configs/fuzzy_reliability_shift_confirmatory_30seed.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-confirmatory,count_gate,1427,8000,0.71,0.855,1.0,20.809868599986658,8000,1969,17.637286799988942,3.172581799997716,0.8430328077761041,0.0,1.0,1.0,41.0,0.145,0.0,0.0,0.0,0.855,0.0,0.906734617316905,0.093265382683095,0.0,,,0.9999282416201593,,559.3055,470.8,41.0,82.0,820.0,8000,0.71,8000,2.2046608499986178,0.409,0.7045,fuzzy_reliability_shift_independent_confirmatory,configs/fuzzy_reliability_shift_confirmatory_30seed.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-confirmatory,count_gate,1428,8000,0.54,0.77,1.0,20.698232499999,8000,1969,17.548440700033098,3.1497917999658966,0.8453760698718927,0.0,1.0,1.0,41.0,0.23,0.0,0.0,0.0,0.77,0.0,0.9063803055687571,0.0936196944312427,0.0,,,0.9999191903171264,,520.8330000000001,464.15,41.0,82.0,820.0,8000,0.54,8000,2.193555087504137,0.4026666666666667,0.7013333333333334,fuzzy_reliability_shift_independent_confirmatory,configs/fuzzy_reliability_shift_confirmatory_30seed.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-confirmatory,count_gate,1429,8000,0.55,0.775,1.0,20.99928860001092,8000,1969,17.80140780004149,3.197880799969425,0.842548338871973,0.0,1.0,1.0,41.0,0.225,0.0,0.0,0.0,0.775,0.0,0.9064835006973412,0.0935164993026587,0.0,,,0.9999212696086504,,620.6105,469.35,41.0,82.0,820.0,8000,0.55,8000,2.225175975005186,0.4073333333333333,0.7036666666666667,fuzzy_reliability_shift_independent_confirmatory,configs/fuzzy_reliability_shift_confirmatory_30seed.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_crisp,1400,8000,1.0,1.0,1.0,27.130094099993585,8000,1969,22.02895060001174,5.101143499981845,0.2082743153918741,0.0,0.2912752,0.0262582029589477,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1939999999999999,0.8059999999999999,0.0,0.1939999999999999,0.0,0.9999209909053718,0.3678794411714423,728.6475,652.85,41.0,82.0,820.0,8000,1.0,8000,2.7536188250014675,0.5243333333333333,0.7621666666666667,fuzzy_reliability_shift_independent_confirmatory,configs/fuzzy_reliability_shift_confirmatory_30seed.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_crisp,1401,8000,1.0,1.0,1.0,27.274462000001225,8000,1969,22.094961200011312,5.17950079998991,0.1893711872360357,0.0,0.35746825,0.0056127053409877,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2209999999999999,0.7789999999999999,0.0,0.2209999999999999,0.0,0.999928877565185,0.3678794411714423,746.1315,671.0,41.0,82.0,820.0,8000,1.0,8000,2.761870150001414,0.496,0.748,fuzzy_reliability_shift_independent_confirmatory,configs/fuzzy_reliability_shift_confirmatory_30seed.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
