environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,contrast,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p
ReliabilityShift-boundary-020-confirmatory,return_auc,fuzzy_shift_full,count_gate,30,0.08717777777777776,0.08700000000000002,0.08495555555555558,0.08940027777777779,13.632430710050564,1.0,1.0453656988748975e-34,1.7322162331441136e-06,1.862645149230957e-09,30,0,0,-0.25534341789096343,-0.07295330065192385,0,0,1.0,fuzzy_shift_vs_count,6.272194193249385e-34,1.033456969645844e-05,1.1175870895385742e-08
ReliabilityShift-boundary-030-confirmatory,return_auc,fuzzy_shift_full,count_gate,30,0.0585,0.05833333333333335,0.05623333333333334,0.060777777777777785,8.98686821716208,1.0,1.6840656980220476e-29,1.7311263949197286e-06,1.862645149230957e-09,30,0,0,0.15748819112140358,0.18872380601258198,0,0,1.0,fuzzy_shift_vs_count,8.420328490110238e-29,1.033456969645844e-05,1.1175870895385742e-08
ReliabilityShift-boundary-020-confirmatory,return_auc,fuzzy_shift_full,original_fuzzy,30,0.055522222222222244,0.055499999999999994,0.05336666666666668,0.05786666666666669,8.547262548155368,1.0,7.086260920117098e-29,1.7289484360195754e-06,1.862645149230957e-09,30,0,0,0.795163538712685,1.1354115575535353,0,0,1.0,fuzzy_shift_vs_original,2.8345043680468393e-28,1.033456969645844e-05,1.1175870895385742e-08
ReliabilityShift-boundary-030-confirmatory,return_auc,fuzzy_shift_full,original_fuzzy,30,0.037711111111111105,0.037666666666666626,0.03564444444444443,0.039899999999999984,6.278017708256614,1.0,4.666493842149831e-25,1.7224282827430733e-06,1.862645149230957e-09,30,0,0,0.8606694884693752,3.4326036272372846,0,0,1.0,fuzzy_shift_vs_original,1.3999481526449494e-24,1.033456969645844e-05,1.1175870895385742e-08
ReliabilityShift-boundary-020-confirmatory,return_auc,fuzzy_shift_full,fuzzy_shift_crisp,30,-0.007988888888888915,-0.0076666666666667105,-0.009955555555555577,-0.006100000000000032,-1.4532878139702137,-0.9655913978494624,8.867198163315747e-09,3.86622550226854e-06,8.430331945419312e-06,3,27,0,-0.30140887546161443,0.37020739668259495,0,0,0.1,fuzzy_shift_vs_crisp,1.7734396326631494e-08,1.033456969645844e-05,8.430331945419312e-06
ReliabilityShift-boundary-030-confirmatory,return_auc,fuzzy_shift_full,fuzzy_shift_crisp,30,-0.006133333333333324,-0.006833333333333302,-0.007599999999999996,-0.004644444444444436,-1.4417788621223686,-0.9605911330049262,1.0406472197449249e-08,8.9002534797562e-06,3.032386302947998e-06,2,26,2,0.39609210953241164,-0.15188676035101567,0,0,0.07142857142857142,fuzzy_shift_vs_crisp,1.7734396326631494e-08,1.033456969645844e-05,6.064772605895996e-06
