environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p
FourRooms-11-slip-unseen-goals,mean_return,count_gated_tau_20,fixed_hybrid,30,0.06088888888888871,0.06599999999999939,-0.14280805555555598,0.2455677777777774,0.11127145955199881,0.1870967741935484,0.5469660311764966,0.3817984350025654,0.5846647117286922,17,13,0,-0.6341684940572312,0.24140743987777613,0,0,0.5666666666666667,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,count_gated_tau_20,random,30,-1.266966666666668,-1.198000000000001,-1.4139866666666678,-1.1373436111111126,-3.201389339364114,-1.0,5.615214106337894e-17,1.862645149230957e-09,1.862645149230957e-09,0,30,0,-0.8599349412230414,0.9688564028797884,0,0,0.0,7.299778338239262e-16,3.91155481338501e-08,3.91155481338501e-08
FourRooms-11-slip-unseen-goals,mean_return,count_gated_tau_20,reliability_gated,30,0.16620000000000024,0.08650000000000002,0.0015663888888888247,0.33361611111111117,0.3502255625823011,0.3333333333333333,0.06497108949160701,0.11417667381465435,0.36159460805356514,18,12,0,0.49411458664033336,-0.12329894765006477,0,0,0.6,0.5847398054244631,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,count_gated_tau_20,support_abstain_tau_20,30,-1.3464888888888902,-1.2720000000000014,-1.469156944444446,-1.2329658333333344,-4.055357361122796,-1.0,9.388029119251616e-20,1.862645149230957e-09,1.862645149230957e-09,0,30,0,-0.8351710021023933,0.5319684193737557,0,0,0.0,1.877605823850323e-18,3.91155481338501e-08,3.91155481338501e-08
FourRooms-11-slip-unseen-goals,mean_return,count_gated_tau_20,tabular,30,-1.286522222222224,-1.3666666666666694,-1.4078686111111127,-1.167340555555557,-3.7765329322511625,-1.0,6.578487280375222e-19,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.049965959731581536,0.23959021981340367,0,0,0.0,1.18412771046754e-17,3.91155481338501e-08,3.91155481338501e-08
FourRooms-11-slip-unseen-goals,mean_return,count_gated_tau_20,validated_dqn,30,0.14366666666666683,0.10916666666666641,-0.019974444444444787,0.30610194444444455,0.31226645339888487,0.3161290322580645,0.0978801158394969,0.13473508320748806,0.36159460805356514,18,12,0,0.362432098414472,-0.0510020807653766,0,0,0.6,0.7830409267159752,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,fixed_hybrid,random,30,-1.327855555555557,-1.4001666666666686,-1.495671111111112,-1.1557986111111125,-2.732151444024092,-1.0,3.570032979539378e-15,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.3653524155425811,-0.45773975225681696,0,0,0.0,4.2840395754472535e-14,3.91155481338501e-08,3.91155481338501e-08
FourRooms-11-slip-unseen-goals,mean_return,fixed_hybrid,reliability_gated,30,0.10531111111111155,0.06100000000000105,-0.1130413888888888,0.3363950000000006,0.16591967376338906,0.16989247311827957,0.3709575536826372,0.42795460671186447,1.0,15,15,0,0.16457285298864543,-0.15177005677929456,0,0,0.5,1.0,1.0,1.0
FourRooms-11-slip-unseen-goals,mean_return,fixed_hybrid,support_abstain_tau_20,30,-1.4073777777777792,-1.4400000000000013,-1.5956333333333346,-1.2075725000000015,-2.57241433645962,-1.0,1.669486336471158e-14,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.1451972147927782,-0.5022481636621547,0,0,0.0,1.8364349701182737e-13,3.91155481338501e-08,3.91155481338501e-08
FourRooms-11-slip-unseen-goals,mean_return,fixed_hybrid,tabular,30,-1.347411111111112,-1.361000000000001,-1.5334500000000013,-1.1567530555555565,-2.5198898658636875,-1.0,2.8168468178007517e-14,1.862645149230957e-09,1.862645149230957e-09,0,30,0,-0.04430692970266871,-0.8230711207959112,0,0,0.0,2.816846817800752e-13,3.91155481338501e-08,3.91155481338501e-08
