report_family,evidence_class,environment,environment_key,contrast,contrast_status,left,right,metric,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,wins,losses,ties,source_file,source_column,paired_t_holm_p,wilcoxon_holm_p,global_holm_paired_t_p,global_holm_wilcoxon_p,global_sensitivity_scope,does_not_replace_report_holm
reviewer1_comment8_support_final.application_goal_shift,replication,support-final-application-goal-shift,application_goal_shift,raw_normalized_s1_vs_exact_count_gate,primary_replication,raw_normalized_s1,exact_count_gate,normalized_return_auc,30,2.2044116666666667,2.005675,1.9087308611111107,2.5294589999999997,2.5170603731857053,1.0,2.898021732013309e-14,1.862645149230957e-09,30,0,0,results/reviewer1_remaining/support_final/seed_metrics.csv,normalized_return_auc,3.477626078415971e-13,2.2351741790771484e-08,8.694065196039927e-14,5.587935447692871e-09,three_predeclared_primary_replication_rows_across_environments,True
reviewer1_comment8_support_final.independent_observation_shift,replication,support-final-observation-shift,independent_observation_shift,raw_normalized_s1_vs_exact_count_gate,primary_replication,raw_normalized_s1,exact_count_gate,normalized_return_auc,30,0.48592708333333345,0.49099999999999966,0.4113160937500001,0.5618460416666667,2.2556745191564684,0.9956989247311828,4.4491627859482e-13,3.725290298461914e-09,29,1,0,results/reviewer1_remaining/support_final/seed_metrics.csv,normalized_return_auc,4.8940790645430205e-12,3.3527612686157227e-08,8.8983255718964e-13,7.450580596923828e-09,three_predeclared_primary_replication_rows_across_environments,True
reviewer1_comment8_support_final.independent_transition_dynamics_shift,replication,support-final-transition-dynamics-shift,independent_transition_dynamics_shift,raw_normalized_s1_vs_exact_count_gate,primary_replication,raw_normalized_s1,exact_count_gate,normalized_return_auc,30,0.4138979166666665,0.39403124999999983,0.3090998437499997,0.5226917187499996,1.3658324313529668,0.9612903225806452,3.03010096881168e-08,6.146728992462158e-08,27,3,0,results/reviewer1_remaining/support_final/seed_metrics.csv,normalized_return_auc,2.121070678168176e-07,4.917383193969727e-07,3.03010096881168e-08,6.146728992462158e-08,three_predeclared_primary_replication_rows_across_environments,True
