environment,agent,metric,n_seeds,minimum,maximum,median,mad,skew,excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,heavy_tail_flag
FourRooms-7-unseen-goals,dqn,mean_return,30,-1.9183333333333343,-0.9936666666666675,-1.5280000000000011,0.13600000000000012,0.3550645615238216,0.24199999613386636,0,0,False
FourRooms-7-unseen-goals,fixed_hybrid,return_auc,30,-1.8583333333333343,-1.3810555555555566,-1.674527777777779,0.06858333333333344,0.5620269445172478,-0.10304213855914357,0,0,False
FourRooms-7-unseen-goals,fixed_hybrid,mean_return,30,-1.9523333333333346,-1.1943333333333341,-1.636000000000001,0.10183333333333344,0.48836026018338513,0.03752259102715838,0,0,False
FourRooms-7-unseen-goals,random,return_auc,30,-0.6745555555555562,-0.3622222222222228,-0.5302777777777785,0.06794444444444458,0.2048761554605421,-0.7571317942527158,0,0,False
FourRooms-7-unseen-goals,random,mean_return,30,-0.8206666666666674,-0.17500000000000052,-0.5435000000000006,0.11383333333333329,0.3481498227109043,-0.5057453669577892,0,0,False
FourRooms-7-unseen-goals,reliability_gated,return_auc,30,-1.9015000000000013,-1.3493888888888899,-1.6428888888888902,0.09250000000000003,0.38089200929456724,0.21974676729893616,0,0,False
FourRooms-7-unseen-goals,reliability_gated,mean_return,30,-1.9870000000000012,-1.163000000000001,-1.6538333333333344,0.1343333333333333,0.6294829314532281,0.13297415301147097,0,0,False
FourRooms-7-unseen-goals,tabular,return_auc,30,-0.7561666666666674,-0.3785000000000006,-0.5418055555555562,0.05047222222222225,-0.07386403166079049,0.684388544620596,0,0,False
FourRooms-7-unseen-goals,tabular,mean_return,30,-0.9310000000000008,-0.2220000000000005,-0.5125000000000006,0.08366666666666667,-0.5838239016504065,1.1103119543816709,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_20,return_auc,30,-2.612033333333334,-1.9568000000000008,-2.314616666666667,0.10115000000000007,0.06844240782568613,-0.4523191852988342,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_20,mean_return,30,-2.638000000000001,-1.531666666666667,-2.1838333333333337,0.21899999999999964,0.2856614621548139,-0.8380985435060406,0,0,False
FourRooms-9-slip-unseen-goals,dqn,return_auc,30,-2.5327666666666673,-1.9925333333333335,-2.314566666666667,0.1114166666666665,0.17060220087265013,-0.7233878144476891,0,0,False
FourRooms-9-slip-unseen-goals,dqn,mean_return,30,-3.0093333333333345,-1.5370000000000004,-2.1993333333333336,0.21216666666666684,-0.4245134489407915,-0.1646203198274736,0,0,False
FourRooms-9-slip-unseen-goals,fixed_hybrid,return_auc,30,-2.7588666666666675,-1.9378333333333344,-2.328400000000001,0.11735000000000051,-0.14050394608680192,0.2099311766685279,0,0,False
FourRooms-9-slip-unseen-goals,fixed_hybrid,mean_return,30,-2.8016666666666676,-1.4230000000000007,-2.2428333333333335,0.24483333333333346,0.3330521580487774,-0.5904914442332521,0,0,False
FourRooms-9-slip-unseen-goals,random,return_auc,30,-1.2360333333333342,-0.9049000000000007,-1.0549166666666674,0.047816666666666674,-0.11188936610214384,-0.18640629360842143,0,0,False
FourRooms-9-slip-unseen-goals,random,mean_return,30,-1.4486666666666677,-0.5656666666666673,-0.9736666666666676,0.18983333333333346,-0.11414206812406098,-1.1287916240441298,0,0,False
FourRooms-9-slip-unseen-goals,reliability_gated,return_auc,30,-2.671366666666667,-1.9677333333333336,-2.334433333333334,0.11379999999999968,0.16297488009840405,-0.6101742167379958,0,0,False
FourRooms-9-slip-unseen-goals,reliability_gated,mean_return,30,-2.9023333333333343,-1.5936666666666668,-2.280500000000001,0.27383333333333315,0.13801966795966597,-0.8077630279541914,0,0,False
FourRooms-9-slip-unseen-goals,tabular,return_auc,30,-1.223333333333334,-0.8819333333333339,-1.049283333333334,0.05606666666666682,0.012297225235391448,-0.331748195211059,0,0,False
FourRooms-9-slip-unseen-goals,tabular,mean_return,30,-1.484666666666668,-0.3360000000000005,-1.0760000000000007,0.1225,0.5563835401419276,0.4801524449527097,0,0,False
FrozenLake-v1,count_gated_tau_20,return_auc,30,0.32083333333333325,0.65,0.5125,0.04791666666666666,-0.7460379999533194,0.4068875469754816,0,0,False
FrozenLake-v1,count_gated_tau_20,mean_return,30,0.3333333333333333,0.9,0.6833333333333333,0.10000000000000003,-0.4291664779347111,-0.14189149525687972,0,0,False
FrozenLake-v1,dqn,return_auc,30,0.025,0.49166666666666664,0.18125000000000002,0.06874999999999998,0.7773386366221805,0.23567314856579769,0,0,False
FrozenLake-v1,dqn,mean_return,30,0.0,0.7333333333333333,0.21666666666666667,0.1333333333333333,0.6983457769947227,-0.194221502014567,0,0,False
FrozenLake-v1,fixed_hybrid,return_auc,30,0.25,0.6291666666666665,0.4916666666666666,0.0666666666666666,-0.5390817691107895,-0.23451660972185762,0,0,False
FrozenLake-v1,fixed_hybrid,mean_return,30,0.23333333333333334,0.9,0.6333333333333333,0.09999999999999998,-0.8062019554226588,0.9036692947473153,0,0,False
FrozenLake-v1,random,return_auc,30,0.0,0.025000000000000005,0.010416666666666668,0.004166666666666667,0.20652324464945393,-0.15011676939683527,0,0,False
FrozenLake-v1,random,mean_return,30,0.0,0.06666666666666667,0.0,0.0,2.153395850769206,4.24880150459069,0,0,True
FrozenLake-v1,reliability_gated,return_auc,30,0.12916666666666668,0.65,0.38958333333333334,0.06666666666666665,-0.13426477481285742,0.40470749861491395,0,0,False
FrozenLake-v1,reliability_gated,mean_return,30,0.0,0.9333333333333333,0.6166666666666667,0.13333333333333336,-0.951115801656851,0.7413434096048244,0,0,False
FrozenLake-v1,tabular,return_auc,30,0.2833333333333333,0.6125,0.5416666666666666,0.06875000000000009,-0.49465595652166555,-1.153234043103837,0,0,False
FrozenLake-v1,tabular,mean_return,30,0.23333333333333334,0.9333333333333333,0.6666666666666666,0.09999999999999998,-0.7121738891568336,1.7705251372203286,0,0,False
