environment,agent,metric,n_seeds,minimum,maximum,median,mad,skew,excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,heavy_tail_flag
MiniGrid-Empty-5x5,count_gated_tau_1,return_auc,5,0.0,0.15916666666666662,0.0,0.0,2.23606797749979,4.999999999999997,0,0,True
MiniGrid-Empty-5x5,count_gated_tau_1,mean_return,5,0.0,0.9549999999999998,0.0,0.0,2.23606797749979,5.000000000000002,0,0,True
MiniGrid-Empty-5x5,count_gated_tau_10,return_auc,5,0.0,0.47749999999999987,0.0,0.0,0.8895358639501945,-1.718036636736965,0,0,False
MiniGrid-Empty-5x5,count_gated_tau_10,mean_return,5,0.0,0.9549999999999998,0.0,0.0,0.6087511192092293,-3.3323372192858067,0,0,True
MiniGrid-Empty-5x5,count_gated_tau_100,return_auc,5,0.0,0.6366666666666665,0.15916666666666662,0.15916666666666662,0.5292499704159298,-1.6191107659111204,0,0,False
MiniGrid-Empty-5x5,count_gated_tau_100,mean_return,5,0.0,0.9549999999999998,0.946,0.008999999999999897,-0.6083544815313806,-3.333006510336716,2,0,True
MiniGrid-Empty-5x5,count_gated_tau_20,return_auc,5,0.15766666666666668,0.31833333333333325,0.15916666666666662,0.0014999999999999458,2.235453274109205,4.997800830752543,0,1,True
MiniGrid-Empty-5x5,count_gated_tau_20,mean_return,5,0.0,0.9549999999999998,0.946,0.008999999999999897,-0.6083520899299325,-3.3329960306867634,2,0,True
MiniGrid-Empty-5x5,count_gated_tau_5,return_auc,5,0.0,0.473,0.0,0.0,1.7058569999480557,2.6224196516728657,0,0,False
MiniGrid-Empty-5x5,count_gated_tau_5,mean_return,5,0.0,0.9549999999999998,0.0,0.0,0.6087511192092293,-3.3323372192858067,0,0,True
MiniGrid-Empty-5x5,count_gated_tau_50,return_auc,5,0.0,0.473,0.15916666666666662,0.15916666666666662,0.5347391894405871,-1.4902869115276567,0,0,False
MiniGrid-Empty-5x5,count_gated_tau_50,mean_return,5,0.0,0.946,0.0,0.0,2.23606797749979,4.999999999999997,0,0,True
