environment,agent,metric,n_seeds,mean,std,median,q25,q75,t_ci_low,t_ci_high,bootstrap_ci_low,bootstrap_ci_high
MiniGrid-Empty-5x5,count_gated_tau_1,mean_return,5,0.19099999999999998,0.4270889837024598,0.0,0.0,0.0,-0.33930101509277855,0.7213010150927784,0.0,0.5729999999999998
MiniGrid-Empty-5x5,count_gated_tau_1,success_rate,5,0.2,0.447213595499958,0.0,0.0,0.0,-0.3552890210395587,0.7552890210395586,0.0,0.6
MiniGrid-Empty-5x5,count_gated_tau_1,return_auc,5,0.031833333333333325,0.07118149728374329,0.0,0.0,0.0,-0.05655016918212974,0.12021683584879639,0.0,0.09549999999999997
MiniGrid-Empty-5x5,count_gated_tau_1,success_rate_auc,5,0.03333333333333333,0.07453559924999299,0.0,0.0,0.0,-0.05921483683992645,0.1258815035065931,0.0,0.1
MiniGrid-Empty-5x5,count_gated_tau_1,seconds_per_1000_steps,5,1.828518787000212,0.01186389164543183,1.8246698900009506,1.819819114994607,1.8408111349999672,1.8137878198654889,1.843249754134935,1.8192498819995673,1.8377876920008567
MiniGrid-Empty-5x5,count_gated_tau_1,gradient_updates,5,1235.0,0.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0
MiniGrid-Empty-5x5,count_gated_tau_1,mean_gate,5,0.9972351783745801,0.0003227862573720267,0.9974041292589536,0.9971193784016992,0.9974281050104772,0.9968343862996863,0.9976359704494738,0.9969567914248147,0.9974537196325686
MiniGrid-Empty-5x5,count_gated_tau_1,support_abstention_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MiniGrid-Empty-5x5,count_gated_tau_1,global_tabular_error,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MiniGrid-Empty-5x5,count_gated_tau_1,global_neural_error,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MiniGrid-Empty-5x5,count_gated_tau_1,visited_states,5,32.0,0.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
MiniGrid-Empty-5x5,count_gated_tau_10,mean_return,5,0.3802,0.5206200149821365,0.0,0.0,0.946,-0.26623512934762317,1.026635129347623,0.0,0.7622
MiniGrid-Empty-5x5,count_gated_tau_10,success_rate,5,0.4,0.5477225575051662,0.0,0.0,1.0,-0.28008738065825567,1.0800873806582558,0.0,0.8
MiniGrid-Empty-5x5,count_gated_tau_10,return_auc,5,0.15886666666666666,0.22483133801931512,0.0,0.0,0.31683333333333336,-0.12029831141989811,0.4380316447532314,0.0,0.3498666666666666
MiniGrid-Empty-5x5,count_gated_tau_10,success_rate_auc,5,0.16666666666666666,0.23570226039551587,0.0,0.0,0.3333333333333333,-0.1259963443616943,0.45932967769502764,0.0,0.36666666666666664
MiniGrid-Empty-5x5,count_gated_tau_10,seconds_per_1000_steps,5,1.8329526730004002,0.02152180154671363,1.8448102900001686,1.8123004950030008,1.845593545000884,1.8062298268433599,1.8596755191574406,1.8160077710001499,1.8490704479999842
MiniGrid-Empty-5x5,count_gated_tau_10,gradient_updates,5,1235.0,0.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0
MiniGrid-Empty-5x5,count_gated_tau_10,mean_gate,5,0.9751090927524235,0.00401548068878586,0.9744560175151324,0.9724673863419064,0.9781405892756428,0.9701232149456757,0.9800949705591714,0.9720175854880629,0.9782013363287604
MiniGrid-Empty-5x5,count_gated_tau_10,support_abstention_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MiniGrid-Empty-5x5,count_gated_tau_10,global_tabular_error,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MiniGrid-Empty-5x5,count_gated_tau_10,global_neural_error,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MiniGrid-Empty-5x5,count_gated_tau_10,visited_states,5,32.0,0.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
MiniGrid-Empty-5x5,count_gated_tau_100,mean_return,5,0.5711999999999999,0.5214448197077041,0.946,0.0,0.9549999999999998,-0.07625925968090885,1.2186592596809087,0.18919999999999998,0.9532
MiniGrid-Empty-5x5,count_gated_tau_100,success_rate,5,0.6,0.5477225575051662,1.0,0.0,1.0,-0.08008738065825571,1.2800873806582556,0.2,1.0
MiniGrid-Empty-5x5,count_gated_tau_100,return_auc,5,0.28559999999999997,0.260722409853852,0.15916666666666662,0.15916666666666662,0.473,-0.03812962984045437,0.6093296298404542,0.09549999999999997,0.5057333333333333
MiniGrid-Empty-5x5,count_gated_tau_100,success_rate_auc,5,0.3,0.27386127875258304,0.16666666666666666,0.16666666666666666,0.5,-0.0400436903291278,0.6400436903291278,0.1,0.5333333333333332
MiniGrid-Empty-5x5,count_gated_tau_100,seconds_per_1000_steps,5,1.8520877410005778,0.02081886998112765,1.8498853550030616,1.84395444499969,1.8516174949967534,1.8262376996617264,1.8779377823394292,1.8374562980025075,1.8702546500012978
MiniGrid-Empty-5x5,count_gated_tau_100,gradient_updates,5,1235.0,0.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0
MiniGrid-Empty-5x5,count_gated_tau_100,mean_gate,5,0.838127839439481,0.018117485300518713,0.8402987672671021,0.8243188321398371,0.8441451693617188,0.815632010203841,0.860623668675121,0.8244064679759372,0.8520952278714461
MiniGrid-Empty-5x5,count_gated_tau_100,support_abstention_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MiniGrid-Empty-5x5,count_gated_tau_100,global_tabular_error,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MiniGrid-Empty-5x5,count_gated_tau_100,global_neural_error,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MiniGrid-Empty-5x5,count_gated_tau_100,visited_states,5,32.0,0.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
MiniGrid-Empty-5x5,count_gated_tau_20,mean_return,5,0.5693999999999999,0.5198016929560734,0.946,0.0,0.946,-0.07601904834892348,1.2148190483489234,0.18919999999999998,0.9495999999999999
MiniGrid-Empty-5x5,count_gated_tau_20,success_rate,5,0.6,0.5477225575051662,1.0,0.0,1.0,-0.08008738065825571,1.2800873806582556,0.2,1.0
MiniGrid-Empty-5x5,count_gated_tau_20,return_auc,5,0.19039999999999999,0.07152084000873837,0.15916666666666662,0.15766666666666668,0.15916666666666662,0.10159514783985817,0.2792048521601418,0.15796666666666667,0.2543666666666666
MiniGrid-Empty-5x5,count_gated_tau_20,success_rate_auc,5,0.19999999999999998,0.07453559924999298,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.10745182982674022,0.29254817017325974,0.16666666666666666,0.26666666666666666
MiniGrid-Empty-5x5,count_gated_tau_20,seconds_per_1000_steps,5,1.8338147580012447,0.02355689746129302,1.8241359250008824,1.8210576100012985,1.8318414550012676,1.8045650065141796,1.8630645094883098,1.8201289490022465,1.8547128510003676
MiniGrid-Empty-5x5,count_gated_tau_20,gradient_updates,5,1235.0,0.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0
MiniGrid-Empty-5x5,count_gated_tau_20,mean_gate,5,0.954060276846071,0.004364271856370275,0.9549669688259582,0.95178162646139,0.9564286406465464,0.9486413176036421,0.9594792360884998,0.950383393888678,0.9572536156976673
MiniGrid-Empty-5x5,count_gated_tau_20,support_abstention_rate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MiniGrid-Empty-5x5,count_gated_tau_20,global_tabular_error,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MiniGrid-Empty-5x5,count_gated_tau_20,global_neural_error,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MiniGrid-Empty-5x5,count_gated_tau_20,visited_states,5,32.0,0.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
MiniGrid-Empty-5x5,count_gated_tau_5,mean_return,5,0.3802,0.5206200149821365,0.0,0.0,0.946,-0.26623512934762317,1.026635129347623,0.0,0.7622
MiniGrid-Empty-5x5,count_gated_tau_5,success_rate,5,0.4,0.5477225575051662,0.0,0.0,1.0,-0.28008738065825567,1.0800873806582558,0.0,0.8
MiniGrid-Empty-5x5,count_gated_tau_5,return_auc,5,0.12643333333333331,0.20563079103631884,0.0,0.0,0.15916666666666662,-0.1288910168186251,0.3817576834852917,0.0,0.31563333333333327
MiniGrid-Empty-5x5,count_gated_tau_5,success_rate_auc,5,0.13333333333333333,0.21730674684008833,0.0,0.0,0.16666666666666666,-0.13648863078478393,0.4031552974514506,0.0,0.3333333333333333
