report_family,evidence_class,primary_confirmatory,environment_or_severity,contrast_name,left,right,metric,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,wins,losses,ties,raw_paired_t_p,report_holm_paired_t_p,global_holm_paired_t_p,raw_wilcoxon_p,report_holm_wilcoxon_p,global_holm_wilcoxon_p,source_file,source_row
dqn_strong_validation.planned,confirmatory,True,FourRooms-9-slip-unseen-goals,validated_vs_original_dqn,validated_dqn,original_selected_dqn,return_auc,30,0.0085251461988302,0.005793859649122,-0.0538766520467838,0.071574692982456,0.0480363285962381,0.0236559139784946,16,14,0,0.7943293897524202,1.0,1.0,0.9192965272814037,1.0,1.0,results/dqn_strong_validation/planned_contrasts.csv,5
dqn_strong_validation.planned,confirmatory,True,FrozenLake-4x4-slippery,validated_vs_original_dqn,validated_dqn,original_selected_dqn,return_auc,30,0.0714814814814814,0.0555555555555555,0.0109212962962962,0.1312962962962962,0.4194685027844105,0.4505747126436781,20,9,1,0.028996290456985,0.2319703236558803,1.0,0.0340737731267872,0.2725901850142977,1.0,results/dqn_strong_validation/planned_contrasts.csv,6
dqn_strong_validation.planned,confirmatory,True,FrozenLake-8x8-slippery,validated_vs_original_dqn,validated_dqn,original_selected_dqn,return_auc,30,0.0109523809523809,0.0035714285714285,0.0021428571428571,0.0207142857142857,0.4105202300461713,0.4615384615384615,16,9,5,0.0323120642059782,0.2319703236558803,1.0,0.0434372523036658,0.3040607661256609,1.0,results/dqn_strong_validation/planned_contrasts.csv,7
dqn_strong_validation.planned,confirmatory,True,MiniGrid-Empty-5x5-validation,validated_vs_original_dqn,validated_dqn,original_selected_dqn,return_auc,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1.0,1.0,1.0,1.0,1.0,1.0,results/dqn_strong_validation/planned_contrasts.csv,8
dqn_strong_validation.planned,confirmatory,True,Taxi-v3-compatible,validated_vs_original_dqn,validated_dqn,original_selected_dqn,return_auc,30,-16.272857142857145,0.0,-35.977875000000004,1.002874999999998,-0.3061428446983175,-0.5357142857142857,1,6,23,0.1043277846897259,0.6259667081383555,1.0,0.2040841777655732,1.0,1.0,results/dqn_strong_validation/planned_contrasts.csv,9
fuzzy_ablation.planned,confirmatory,True,ApplicationNavigation-deployment-goal-shift,crisp_threshold_vs_full,crisp_threshold_gate,fuzzy_support_adaptive,return_auc,30,-0.256092222222222,-0.1497166666666665,-0.6752329722222217,0.1522217777777779,-0.2126848132000563,-0.2129032258064516,14,16,0,0.2535436098583392,1.0,1.0,0.3183960802853107,1.0,1.0,results/fuzzy_ablation/combined/planned_contrasts.csv,5
fuzzy_ablation.planned,confirmatory,True,ApplicationNavigation-deployment-goal-shift,no_confidence_vs_full,fuzzy_no_confidence,fuzzy_support_adaptive,return_auc,30,-0.1260644444444444,0.0711499999999996,-0.5783771111111108,0.2721695833333333,-0.1029592263604412,0.0709677419354838,18,12,0,0.5771366846022863,1.0,1.0,0.7456546742469072,1.0,1.0,results/fuzzy_ablation/combined/planned_contrasts.csv,4
fuzzy_ablation.planned,confirmatory,True,ApplicationNavigation-deployment-goal-shift,no_count_vs_full,fuzzy_no_count,fuzzy_support_adaptive,return_auc,30,0.2491599999999998,0.0638666666666667,-0.1748715277777774,0.7002543333333325,0.1983415053593353,0.1784946236559139,15,15,0,0.2862670306451555,1.0,1.0,0.4044945035129785,1.0,1.0,results/fuzzy_ablation/combined/planned_contrasts.csv,3
fuzzy_ablation.planned,confirmatory,True,ApplicationNavigation-deployment-goal-shift,no_td_residual_vs_full,fuzzy_no_td_residual,fuzzy_support_adaptive,return_auc,30,-0.1968944444444443,0.0186833333333329,-0.5631096111111111,0.1438606111111108,-0.1938297042409123,-0.0795698924731182,16,14,0,0.2971567522568527,1.0,1.0,0.7151329666376114,1.0,1.0,results/fuzzy_ablation/combined/planned_contrasts.csv,2
fuzzy_reliability_shift.planned,confirmatory,True,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_vs_count,fuzzy_shift_full,count_gate,return_auc,30,0.0871777777777777,0.087,0.0849555555555555,0.0894002777777777,13.632430710050572,1.0,30,0,0,1.0453656988748771e-34,2.0907313977497543e-34,8.258389021111529e-33,1.7311263949197286e-06,3.462252789839457e-06,0.00010386758369518371,results/fuzzy_reliability_shift_confirmatory/planned_contrasts.csv,2
fuzzy_reliability_shift.planned,confirmatory,True,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_vs_count,fuzzy_shift_full,count_gate,return_auc,30,0.0585,0.0583333333333333,0.0562333333333333,0.0607777777777777,8.98686821716208,1.0,30,0,0,1.6840656980220476e-29,1.6840656980220476e-29,1.2798899304967562e-27,1.7311263949197286e-06,3.462252789839457e-06,0.00010386758369518371,results/fuzzy_reliability_shift_confirmatory/planned_contrasts.csv,3
fuzzy_reliability_stationary.planned,confirmatory,True,CliffWalking-confirmatory,fuzzy_reliability_vs_count,fuzzy_reliability_full,count_gate_tau_20,return_auc,30,11.091666666666669,0.0,-40.43375,69.03343749999999,0.0711699570274913,-0.0457516339869281,8,9,13,0.6995224455880344,0.9425394691671228,1.0,0.867799297150097,0.8799335323274136,1.0,results/fuzzy_reliability_confirmatory/planned_contrasts.csv,2
fuzzy_reliability_stationary.planned,confirmatory,True,FourRooms-9-support-shift-confirmatory,fuzzy_reliability_vs_count,fuzzy_reliability_full,count_gate_tau_20,return_auc,30,-0.0207988888888889,-0.0380000000000002,-0.0766069444444446,0.0329748333333333,-0.133272063718954,-0.1655913978494623,14,16,0,0.4712697345835613,0.9425394691671228,1.0,0.4399667661637068,0.8799335323274136,1.0,results/fuzzy_reliability_confirmatory/planned_contrasts.csv,3
fuzzy_reliability_stationary.planned,confirmatory,True,FrozenLake-4x4-slippery-confirmatory,fuzzy_reliability_vs_count,fuzzy_reliability_full,count_gate_tau_20,return_auc,30,0.0266666666666666,0.0312499999999998,-0.0137534722222222,0.0655555555555555,0.2317468823397263,0.2967741935483871,19,11,0,0.2144160934592516,0.643248280377755,1.0,0.1558252859818348,0.4674758579455045,1.0,results/fuzzy_reliability_confirmatory/planned_contrasts.csv,4
strong_baselines.planned,confirmatory,True,ApplicationNavigation-deployment-goal-shift,double_dqn_vs_validated_dqn,double_dqn,validated_dqn,return_auc,30,0.2135155555555551,0.3143333333333322,-0.2478102500000001,0.6507624166666662,0.1693267612125834,0.2172043010752688,19,11,0,0.3613527374959205,0.7227054749918411,1.0,0.308520769700408,0.617041539400816,1.0,results/strong_baselines/planned_contrasts.csv,2
strong_baselines.planned,confirmatory,True,ApplicationNavigation-deployment-goal-shift,dueling_double_dqn_vs_validated_dqn,dueling_double_dqn,validated_dqn,return_auc,30,-0.1232422222222221,0.0417499999999999,-0.7125382222222223,0.4185726944444444,-0.0771633038915512,-0.0666666666666666,15,15,0,0.6756747654320792,0.7227054749918411,1.0,0.761065473780036,0.761065473780036,1.0,results/strong_baselines/planned_contrasts.csv,3
uav_pybullet_validation.planned,confirmatory,True,Crazyflie-waypoint-physics-and-goal-shift,double_dqn_vs_dqn,double_dqn,dqn,risk_adjusted_score,30,0.0260643788095348,0.0015052573764276,-0.0510979444674294,0.1058670344221878,0.1166546820314934,0.1010752688172043,16,14,0,0.527874122383881,1.0,1.0,0.6408254038542509,1.0,1.0,results/uav_pybullet_validation/planned_contrasts.csv,2
uav_pybullet_validation.planned,confirmatory,True,Crazyflie-waypoint-physics-and-goal-shift,feature_support_vs_dqn,feature_support,dqn,risk_adjusted_score,30,0.0457660660215531,0.0100466916814462,-0.0227931763744793,0.1189522802293947,0.2286614769648964,0.2301075268817204,18,12,0,0.2204193856069837,0.6612581568209511,1.0,0.2800867818295955,0.8402603454887867,1.0,results/uav_pybullet_validation/planned_contrasts.csv,4
uav_pybullet_validation.planned,confirmatory,True,Crazyflie-waypoint-physics-and-goal-shift,feature_support_vs_pid_safe_controller,feature_support,pid_safe_controller,risk_adjusted_score,30,-0.7728231694666678,-0.8484234428597421,-0.8407653747508864,-0.6990078058539632,-3.859836106308695,-1.0,0,30,0,3.62974030023874e-19,1.451896120095496e-18,2.5045208071647308e-17,1.862645149230957e-09,7.450580596923828e-09,1.471489667892456e-07,results/uav_pybullet_validation/planned_contrasts.csv,5
uav_pybullet_validation.planned,confirmatory,True,Crazyflie-waypoint-physics-and-goal-shift,fuzzy_support_vs_dqn,fuzzy_support,dqn,risk_adjusted_score,30,0.0057352114882978,-0.0009971161255764,-0.0697967414270968,0.0829744152961291,0.0263303240665343,0.0021505376344086,15,15,0,0.8863265820612384,1.0,1.0,1.0,1.0,1.0,results/uav_pybullet_validation/planned_contrasts.csv,3
uav_sensorized_motor_validation.planned,confirmatory,True,Crazyflie-sensorized-motor-control-shift,double_dqn_vs_dqn,double_dqn,dqn,risk_adjusted_score,30,-0.0008307027905513,-0.0010379453350166,-0.003148304000355,0.0013736555288737,-0.1288857486942473,-0.0967741935483871,12,18,0,0.4858606115611082,1.0,1.0,0.6554384250193834,1.0,1.0,results/uav_sensorized_motor_validation/planned_contrasts.csv,2
uav_sensorized_motor_validation.planned,confirmatory,True,Crazyflie-sensorized-motor-control-shift,fuzzy_reliability_vs_dqn,fuzzy_reliability,dqn,risk_adjusted_score,30,-0.0008349581095958,-0.000791073199797,-0.0031581413272928,0.0013600619314569,-0.1297407981542886,-0.1139784946236559,12,18,0,0.4829962868998244,1.0,1.0,0.5978077705949545,1.0,1.0,results/uav_sensorized_motor_validation/planned_contrasts.csv,3
uav_sensorized_motor_validation.planned,confirmatory,True,Crazyflie-sensorized-motor-control-shift,fuzzy_reliability_vs_sensorized_controller,fuzzy_reliability,sensorized_controller,risk_adjusted_score,30,-0.4788374341632008,-0.4676374965877135,-0.5277610153662952,-0.4320723835276287,-3.5357406116978365,-1.0,0,30,0,3.923302010368183e-18,1.9616510051840908e-17,2.6678453670503646e-16,1.862645149230957e-09,9.313225746154784e-09,1.471489667892456e-07,results/uav_sensorized_motor_validation/planned_contrasts.csv,4
uav_sensorized_motor_validation.planned,confirmatory,True,Crazyflie-sensorized-motor-control-shift,knn_support_vs_dqn,knn_support,dqn,risk_adjusted_score,30,-0.0013233244907719,-0.001064402199984,-0.0031352693044476,0.0005403167314256,-0.2587240384284403,-0.2688172043010752,13,17,0,0.1671110300404056,0.6684441201616226,1.0,0.2054096926003694,0.8216387704014778,1.0,results/uav_sensorized_motor_validation/planned_contrasts.csv,5
uav_sensorized_motor_validation.planned,confirmatory,True,Crazyflie-sensorized-motor-control-shift,knn_support_vs_fuzzy_reliability,knn_support,fuzzy_reliability,risk_adjusted_score,30,-0.0004883663811761,-0.0006176974306571,-0.0023052894504547,0.0013122668308608,-0.094240952131449,-0.1182795698924731,13,17,0,0.6096431383772404,1.0,1.0,0.583757072687149,1.0,1.0,results/uav_sensorized_motor_validation/planned_contrasts.csv,6
cost_support_metrics.planned,descriptive,False,ApplicationNavigation-cost-support,fuzzy_vs_count_cost,fuzzy_support_adaptive,count_gated_tau_20,inference_time_us_per_decision_mean,10,139.79699620851972,172.2745017253923,-39.81178812478376,262.6484609871077,0.5265126952701366,0.6363636363636364,9,1,0,0.1302724665777531,0.1302724665777531,,0.083984375,0.083984375,,results/cost_support_metrics/planned_contrasts.csv,2
cost_support_metrics.planned,descriptive,False,ApplicationNavigation-cost-support,fuzzy_vs_dqn_cost,fuzzy_support_adaptive,validated_dqn,inference_time_us_per_decision_mean,10,270.60484066191304,211.20247263844013,138.14134872347773,440.9161420318305,1.044604891041937,0.9636363636363636,9,1,0,0.0091810119111389,0.0183620238222778,,0.00390625,0.0078125,,results/cost_support_metrics/planned_contrasts.csv,4
cost_support_metrics.planned,descriptive,False,FourRooms-9-cost-support,fuzzy_vs_count_cost,fuzzy_support_adaptive,count_gated_tau_20,inference_time_us_per_decision_mean,10,170.0151491566779,150.85286363904174,131.3790961782982,213.64237695152403,2.4037399947900178,1.0,10,0,0,3.322202031816793e-05,9.96660609545038e-05,,0.001953125,0.0078125,,results/cost_support_metrics/planned_contrasts.csv,3
cost_support_metrics.planned,descriptive,False,FourRooms-9-cost-support,fuzzy_vs_dqn_cost,fuzzy_support_adaptive,validated_dqn,inference_time_us_per_decision_mean,10,238.30300424207348,230.8912055308473,205.6103316501797,272.11016046841223,4.215436206155396,1.0,10,0,0,3.129528884018474e-07,1.2518115536073897e-06,,0.001953125,0.0078125,,results/cost_support_metrics/planned_contrasts.csv,5
approximate_support_baseline_validation.planned,exploratory,False,ApplicationNavigation-deployment-goal-shift,approx_vs_exact_count,approx_count_gated_k5,count_gated_tau_20,return_auc,3,0.2044444444444432,0.0,0.0,0.6133333333333297,0.5773502691896256,1.0,1,0,2,0.4226497308103743,1.0,,1.0,1.0,,results/approximate_support_baseline_validation/planned_contrasts.csv,2
approximate_support_baseline_validation.planned,exploratory,False,ApplicationNavigation-deployment-goal-shift,approx_vs_support_abstain,approx_count_gated_k5,support_abstain_tau_20,return_auc,3,-4.049444444444443,0.0,-12.148333333333332,0.0,-0.5773502691896257,-1.0,0,1,2,0.4226497308103742,1.0,,1.0,1.0,,results/approximate_support_baseline_validation/planned_contrasts.csv,3
approximate_support_baseline_validation.planned,exploratory,False,ApplicationNavigation-deployment-goal-shift,approx_vs_tabular,approx_count_gated_k5,tabular,return_auc,3,-2.9350000000000045,-0.9966666666666696,-9.233333333333338,1.4249999999999938,-0.5252988808856028,-0.3333333333333333,1,2,0,0.4589449285109316,1.0,,0.75,1.0,,results/approximate_support_baseline_validation/planned_contrasts.csv,4
fuzzy_sensitivity_ablation.planned,exploratory,False,ApplicationNavigation-deployment-goal-shift,kappa_025_vs_kappa_1,fuzzy_kappa_025,fuzzy_tau_20,return_auc,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1.0,1.0,,1.0,1.0,,results/fuzzy_sensitivity_ablation/planned_contrasts.csv,4
fuzzy_sensitivity_ablation.planned,exploratory,False,ApplicationNavigation-deployment-goal-shift,kappa_4_vs_kappa_1,fuzzy_kappa_4,fuzzy_tau_20,return_auc,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1.0,1.0,,1.0,1.0,,results/fuzzy_sensitivity_ablation/planned_contrasts.csv,5
fuzzy_sensitivity_ablation.planned,exploratory,False,ApplicationNavigation-deployment-goal-shift,shoulder_conservative_vs_triangular_default,fuzzy_shoulder_conservative,fuzzy_tau_20,return_auc,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1.0,1.0,,1.0,1.0,,results/fuzzy_sensitivity_ablation/planned_contrasts.csv,6
fuzzy_sensitivity_ablation.planned,exploratory,False,ApplicationNavigation-deployment-goal-shift,tau_5_vs_tau_20,fuzzy_tau_5,fuzzy_tau_20,return_auc,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1.0,1.0,,1.0,1.0,,results/fuzzy_sensitivity_ablation/planned_contrasts.csv,2
fuzzy_sensitivity_ablation.planned,exploratory,False,ApplicationNavigation-deployment-goal-shift,tau_80_vs_tau_20,fuzzy_tau_80,fuzzy_tau_20,return_auc,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1.0,1.0,,1.0,1.0,,results/fuzzy_sensitivity_ablation/planned_contrasts.csv,3
fuzzy_sensitivity_ablation.planned,exploratory,False,ApplicationNavigation-deployment-goal-shift,zero_support_abstain_vs_zero_support_neural,fuzzy_zero_support_abstain,fuzzy_tau_20,return_auc,2,1.74625,1.74625,1.3074999999999997,2.1850000000000005,2.8143252801071394,1.0,2,0,0,0.1567086120500698,0.9402516723004192,,0.5,1.0,,results/fuzzy_sensitivity_ablation/planned_contrasts.csv,7
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-DoorKey-5x5,count_vs_tabular,count_gated_tau_20,tabular,return_auc,10,-0.1687925333333333,-0.1458453333333333,-0.2778871433333333,-0.0636219633333333,-0.9262380582502088,-0.8545454545454545,1,9,0,0.0167836848573642,0.2014042182883715,,0.013671875,0.177734375,,results/minigrid_extended_diagnostic/planned_contrasts.csv,8
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-DoorKey-5x5,count_vs_validated_dqn,count_gated_tau_20,validated_dqn,return_auc,10,0.0410457333333333,0.0,0.0009568,0.0831178666666666,0.5897161777775723,1.0,4,0,6,0.095076453220531,0.9334938724368184,,0.125,1.0,,results/minigrid_extended_diagnostic/planned_contrasts.csv,2
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-DoorKey-5x5,support_abstain_vs_count,support_abstain_tau_20,count_gated_tau_20,return_auc,10,-0.0084362666666666,0.0,-0.0379175999999999,0.0166973333333333,-0.1789491016700435,-0.4,2,2,6,0.5853014056049202,1.0,,0.625,1.0,,results/minigrid_extended_diagnostic/planned_contrasts.csv,14
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-DoorKey-6x6,count_vs_tabular,count_gated_tau_20,tabular,return_auc,10,-0.0211279761904761,-0.0188988095238095,-0.0264237648809523,-0.0173994047619047,-2.626506932326886,-1.0,0,10,0,1.6383556184456918e-05,0.0002949040113202,,0.001953125,0.03515625,,results/minigrid_extended_diagnostic/planned_contrasts.csv,9
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-DoorKey-6x6,count_vs_validated_dqn,count_gated_tau_20,validated_dqn,return_auc,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1.0,1.0,,1.0,1.0,,results/minigrid_extended_diagnostic/planned_contrasts.csv,3
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-DoorKey-6x6,support_abstain_vs_count,support_abstain_tau_20,count_gated_tau_20,return_auc,10,0.0002440476190476,0.0,0.0,0.0005107142857142,0.593351887063786,1.0,3,0,7,0.0933493872436818,0.9334938724368184,,0.25,1.0,,results/minigrid_extended_diagnostic/planned_contrasts.csv,15
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-Empty-5x5,count_vs_tabular,count_gated_tau_20,tabular,return_auc,10,-0.0314083333333333,0.0,-0.2056166666666666,0.14265,-0.1092938557397511,-0.1666666666666666,4,4,2,0.7375712721718276,1.0,,0.75,1.0,,results/minigrid_extended_diagnostic/planned_contrasts.csv,10
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-Empty-5x5,count_vs_validated_dqn,count_gated_tau_20,validated_dqn,return_auc,10,0.1588666666666666,0.1591666666666666,0.0636666666666666,0.2543666666666667,0.950469652784021,1.0,6,0,4,0.0148200074554163,0.1926600969204121,,0.03125,0.375,,results/minigrid_extended_diagnostic/planned_contrasts.csv,4
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-Empty-5x5,support_abstain_vs_count,support_abstain_tau_20,count_gated_tau_20,return_auc,10,0.0157666666666666,0.0,-0.00045,0.04775,0.3129062496095407,0.3333333333333333,1,1,8,0.3482750676702245,1.0,,1.0,1.0,,results/minigrid_extended_diagnostic/planned_contrasts.csv,16
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-Empty-6x6,count_vs_tabular,count_gated_tau_20,tabular,return_auc,10,-0.0117187499999999,0.000390625,-0.131015625,0.1079687499999999,-0.0568414754442045,0.0555555555555555,5,3,2,0.8613318787683748,1.0,,0.921875,1.0,,results/minigrid_extended_diagnostic/planned_contrasts.csv,11
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-Empty-6x6,count_vs_validated_dqn,count_gated_tau_20,validated_dqn,return_auc,10,0.20265625,0.11953125,0.107421875,0.3103984374999999,1.140077648415974,1.0,9,0,1,0.0057014738592517,0.0798206340295247,,0.00390625,0.05859375,,results/minigrid_extended_diagnostic/planned_contrasts.csv,5
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-Empty-6x6,support_abstain_vs_count,support_abstain_tau_20,count_gated_tau_20,return_auc,10,0.059296875,0.0,-0.036171875,0.178203125,0.3153035332060284,0.4,3,1,6,0.3447777057422164,1.0,,0.625,1.0,,results/minigrid_extended_diagnostic/planned_contrasts.csv,17
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-Empty-8x8,count_vs_tabular,count_gated_tau_20,tabular,return_auc,10,-0.1827847656249999,-0.0426263020833332,-0.34110830078125,-0.0430907779947916,-0.7051181433286593,-0.6,3,7,0,0.0527157743596509,0.5798735179561609,,0.10546875,1.0,,results/minigrid_extended_diagnostic/planned_contrasts.csv,12
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-Empty-8x8,count_vs_validated_dqn,count_gated_tau_20,validated_dqn,return_auc,10,0.5960234375,0.576796875,0.4422109374999999,0.7498359375000001,2.2964713122102958,1.0,10,0,0,4.75411485577071e-05,0.0007606583769233,,0.001953125,0.03515625,,results/minigrid_extended_diagnostic/planned_contrasts.csv,6
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-Empty-8x8,support_abstain_vs_count,support_abstain_tau_20,count_gated_tau_20,return_auc,10,-0.01017578125,0.04806640625,-0.2309648437499999,0.1820898437499999,-0.0291361637932736,0.0,5,4,1,0.9286077539297876,1.0,,1.0,1.0,,results/minigrid_extended_diagnostic/planned_contrasts.csv,18
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-FourRooms,count_vs_tabular,count_gated_tau_20,tabular,return_auc,10,-0.0148519047619047,-0.0166238095238095,-0.019555238095238,-0.0090990119047619,-1.6339298588339823,-0.9272727272727272,1,9,0,0.0005895777603789,0.0088436664056837,,0.005859375,0.08203125,,results/minigrid_extended_diagnostic/planned_contrasts.csv,13
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-FourRooms,count_vs_validated_dqn,count_gated_tau_20,validated_dqn,return_auc,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1.0,1.0,,1.0,1.0,,results/minigrid_extended_diagnostic/planned_contrasts.csv,7
minigrid_extended_diagnostic.planned,exploratory,False,MiniGrid-FourRooms,support_abstain_vs_count,support_abstain_tau_20,count_gated_tau_20,return_auc,10,0.0122390476190476,0.0132642857142857,0.0093537797619047,0.014831744047619,2.601308545613431,1.0,10,0,0,1.7704928761409667e-05,0.0003009837889439,,0.001953125,0.03515625,,results/minigrid_extended_diagnostic/planned_contrasts.csv,19
stronger_baseline_validation.planned,exploratory,False,ApplicationNavigation-deployment-goal-shift,a2c_vs_validated_dqn,a2c_actor_critic,validated_dqn,return_auc,2,-2.6562500000000013,-2.6562500000000013,-7.267500000000001,1.9549999999999983,-0.4073195744162142,-0.3333333333333333,1,1,0,0.6672941269709775,1.0,,1.0,1.0,,results/stronger_baseline_validation/planned_contrasts.csv,4
stronger_baseline_validation.planned,exploratory,False,ApplicationNavigation-deployment-goal-shift,dueling_double_dqn_vs_validated_dqn,dueling_double_dqn,validated_dqn,return_auc,2,-4.43875,-4.43875,-8.8775,0.0,-0.7071067811865475,-1.0,0,1,1,0.5000000000000001,1.0,,1.0,1.0,,results/stronger_baseline_validation/planned_contrasts.csv,2
stronger_baseline_validation.planned,exploratory,False,FourRooms-7-unseen-goals,a2c_vs_validated_dqn,a2c_actor_critic,validated_dqn,return_auc,2,0.0012499999999999,0.0012499999999999,0.0,0.0024999999999999,0.7071067811865476,1.0,1,0,1,0.5000000000000001,1.0,,1.0,1.0,,results/stronger_baseline_validation/planned_contrasts.csv,5
stronger_baseline_validation.planned,exploratory,False,FourRooms-7-unseen-goals,dueling_double_dqn_vs_validated_dqn,dueling_double_dqn,validated_dqn,return_auc,2,-0.2687500000000001,-0.2687500000000001,-0.4425,-0.0950000000000002,-1.0937263162237976,-1.0,0,2,0,0.3653682007875264,1.0,,0.5,1.0,,results/stronger_baseline_validation/planned_contrasts.csv,3
reviewer1_comment6_shift_primary,replication,False,final-localized-multistep-reward-or-policy-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,relative_reliability_fuzzy,count_gated_tau_20,normalized_return_auc,30,-0.992913888888889,-0.9948114583333336,-1.2700337118055556,-0.7107715555555555,-1.2427946834254509,-0.9225806451612903,3,27,0,1.788012703018365e-07,1.072807621811019e-06,,4.7124922275543213e-07,2.3562461137771606e-06,,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,6
reviewer1_comment6_shift_primary,replication,False,final-localized-multistep-reward-or-policy-shift,same_input_crisp_vs_relative_reliability_fuzzy,same_input_crisp,relative_reliability_fuzzy,normalized_return_auc,30,1.023607638888889,0.7287947916666672,0.729035935763889,1.3340984670138891,1.1886218280570666,0.956989247311828,29,1,0,3.967893290311752e-07,1.983946645155876e-06,,8.009374141693115e-08,4.805624485015869e-07,,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,7
reviewer1_comment6_shift_primary,replication,False,final-observation-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,relative_reliability_fuzzy,count_gated_tau_20,normalized_return_auc,30,0.0004461111111111,0.0018281249999999,-0.0415859531249999,0.0436164010416667,0.0036897073990695,-0.0279569892473118,15,15,0,0.9840147711471844,1.0,,0.9032264724373816,1.0,,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,4
reviewer1_comment6_shift_primary,replication,False,final-observation-shift,same_input_crisp_vs_relative_reliability_fuzzy,same_input_crisp,relative_reliability_fuzzy,normalized_return_auc,30,-0.0168041666666665,-0.010321875,-0.0572362239583333,0.0249226562500001,-0.1428742874822123,-0.1397849462365591,13,17,0,0.440232302994454,1.0,,0.5158484429121017,1.0,,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,5
reviewer1_comment6_shift_primary,replication,False,final-transition-dynamics-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,relative_reliability_fuzzy,count_gated_tau_20,normalized_return_auc,30,-0.0152294444444444,-0.0390906249999999,-0.0724275746527777,0.0443751770833332,-0.0918889385490581,-0.1139784946236559,14,16,0,0.6185574448714355,1.0,,0.5978077705949545,1.0,,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,2
reviewer1_comment6_shift_primary,replication,False,final-transition-dynamics-shift,same_input_crisp_vs_relative_reliability_fuzzy,same_input_crisp,relative_reliability_fuzzy,normalized_return_auc,30,-0.0690786805555555,-0.056671875,-0.1170259618055554,-0.0230905763888889,-0.5225579626963625,-0.513978494623656,8,22,0,0.0077324824239414,0.0309299296957659,,0.0128337331116199,0.0513349324464798,,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,3
reviewer1_comment8_support_final.support-final-application-goal-shift,replication,False,support-final-application-goal-shift,frozen_embedding_s1_vs_exact_count_gate,frozen_embedding_s1,exact_count_gate,normalized_return_auc,30,1.4981816666666667,1.6411000000000002,1.181606722222222,1.791260819444444,1.737938726856372,0.9526881720430108,29,1,0,1.9947988063089663e-10,1.595839045047173e-09,,1.0244548320770265e-07,7.171183824539185e-07,,results/reviewer1_remaining/support_final/planned_contrasts.csv,2
reviewer1_comment8_support_final.support-final-application-goal-shift,replication,False,support-final-application-goal-shift,frozen_embedding_s1_vs_raw_normalized_s1,frozen_embedding_s1,raw_normalized_s1,normalized_return_auc,30,-0.7062299999999998,-0.4816583333333329,-1.0928010277777778,-0.3431235833333333,-0.6736966752542368,-0.6989247311827957,6,24,0,0.0009217632274982,0.0009217632274982,,0.0004601068794727,0.0009202137589454,,results/reviewer1_remaining/support_final/planned_contrasts.csv,3
reviewer1_comment8_support_final.support-final-application-goal-shift,replication,False,support-final-application-goal-shift,gaussian_affinity_executed_vs_exact_count_gate,gaussian_affinity_executed,exact_count_gate,normalized_return_auc,30,1.6282927777777778,1.3689,1.3641782361111114,1.9082002361111103,2.1143491922986315,1.0,30,0,0,2.1387789191613934e-12,2.1387789191613933e-11,,1.862645149230957e-09,2.2351741790771484e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,4
