experiment_name,experiment,config_file,environment,environment_id,resolved_environment_id,observation_representation,agent,seed,phase,train_steps,eval_checkpoint,eval_return,checkpoint,episode,return,length,success,environment_steps,gradient_updates,training_loss_mean,training_loss_max,nonfinite_loss_count,completed_checkpoint_count,expected_checkpoint_count,elapsed_seconds,training_elapsed_seconds,evaluation_elapsed_seconds,wall_clock_training_time,wall_clock_evaluation_time,git_commit_hash,package_version,source_snapshot_sha256,execution_inputs_clean,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,gym_pybullet_drones_version,pybullet_version,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,idle_rate,risk_adjusted_score,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,exact_support_coverage,approximate_support_coverage,fuzzy_gate_active_rate,neural_only_fallback_rate,out_of_fuzzy_support_count,out_of_fuzzy_support_ratio,support_status,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,selected_branch,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,localization_error_mean,sensor_dropout_rate,camera_visible_rate,motor_saturation_rate,tabular_greedy_action,neural_greedy_action,mixed_selected_action,optimal_action,tabular_action_correct,neural_action_correct,relative_reliability_score,predicted_better_branch,actually_better_branch,actually_better_branch_value,tabular_q_error,neural_q_error,post_shift,shift_region,steps_since_shift
reviewer1_transition_dynamics_shift_smoke,reviewer1_transition_dynamics_shift_smoke,configs/reviewer1_remaining/smoke/transition_dynamics_shift.yaml,Reviewer1-transition-dynamics-shift-smoke,Reviewer1TransitionDynamicsShift-v0,Reviewer1TransitionDynamicsShift-v0,native_gymnasium_observation,count_gated_tau_20,11000,train,1582,,,1582,11,0.35999999999999965,56,1.0,1582,67,0.0004412767524790165,0.004236951470375061,0,0,3,2.7229071999972803,2.7229071999972803,0.0,2.7229071999972803,0.0,b240632d76bfe6919b44416ecd12239cbcb93cea,1.8.0,cde18190c3c8d2f5e97799ac5572ab19fe5ea4929fd0422da19b385b1d617f1e,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.15197658420162607,0.0,1.0,1.0,267.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0826409615229491,0.9173590384770509,0.0,nan,nan,0.08690654680511659,nan,1.0,1.0,nan,0.0,nan,nan,exact,90.83928571428571,28.8,neural,267.0,1068.0,10680.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_transition_dynamics_shift_smoke,reviewer1_transition_dynamics_shift_smoke,configs/reviewer1_remaining/smoke/transition_dynamics_shift.yaml,Reviewer1-transition-dynamics-shift-smoke,Reviewer1TransitionDynamicsShift-v0,Reviewer1TransitionDynamicsShift-v0,native_gymnasium_observation,count_gated_tau_20,11000,train,1742,,,1742,12,-2.0500000000000003,160,0.0,1742,77,0.0003881167275095948,0.004236951470375061,0,0,3,3.0626035000022966,3.0626035000022966,0.0,3.0626035000022966,0.0,b240632d76bfe6919b44416ecd12239cbcb93cea,1.8.0,cde18190c3c8d2f5e97799ac5572ab19fe5ea4929fd0422da19b385b1d617f1e,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.15984603831565247,0.0,1.0,1.0,286.0,1.0,0.0,0.0,0.0,0.0,0.06875,0.16152085527085527,0.8384791447291446,0.0,nan,nan,0.1816416664593378,nan,0.93125,0.93125,nan,0.06875,nan,nan,exact,69.66624999999999,27.200000000000003,neural,286.0,1144.0,11440.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_transition_dynamics_shift_smoke,reviewer1_transition_dynamics_shift_smoke,configs/reviewer1_remaining/smoke/transition_dynamics_shift.yaml,Reviewer1-transition-dynamics-shift-smoke,Reviewer1TransitionDynamicsShift-v0,Reviewer1TransitionDynamicsShift-v0,native_gymnasium_observation,count_gated_tau_20,11000,train,1779,,,1779,13,0.5399999999999998,37,1.0,1779,80,0.0005646417609113996,0.01521733682602644,0,0,3,3.1221175999962725,3.1221175999962725,0.0,3.1221175999962725,0.0,b240632d76bfe6919b44416ecd12239cbcb93cea,1.8.0,cde18190c3c8d2f5e97799ac5572ab19fe5ea4929fd0422da19b385b1d617f1e,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.158689000631964,0.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.274476912549768,0.7255230874502321,0.0,nan,nan,0.3321929202346836,nan,1.0,1.0,nan,0.0,nan,nan,exact,57.47837837837839,25.0,neural,300.0,1200.0,12000.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_transition_dynamics_shift_smoke,reviewer1_transition_dynamics_shift_smoke,configs/reviewer1_remaining/smoke/transition_dynamics_shift.yaml,Reviewer1-transition-dynamics-shift-smoke,Reviewer1TransitionDynamicsShift-v0,Reviewer1TransitionDynamicsShift-v0,native_gymnasium_observation,count_gated_tau_20,11000,train,1832,,,1832,14,0.34999999999999964,53,1.0,1832,83,0.0005474837665363349,0.01521733682602644,0,0,3,3.202463000001444,3.202463000001444,0.0,3.202463000001444,0.0,b240632d76bfe6919b44416ecd12239cbcb93cea,1.8.0,cde18190c3c8d2f5e97799ac5572ab19fe5ea4929fd0422da19b385b1d617f1e,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.1567847007562884,0.0,1.0,1.0,314.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09762100082034453,0.9023789991796555,0.0,nan,nan,0.10342503471477651,nan,1.0,1.0,nan,0.0,nan,nan,exact,60.71886792452829,24.5,neural,314.0,1256.0,12560.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_transition_dynamics_shift_smoke,reviewer1_transition_dynamics_shift_smoke,configs/reviewer1_remaining/smoke/transition_dynamics_shift.yaml,Reviewer1-transition-dynamics-shift-smoke,Reviewer1TransitionDynamicsShift-v0,Reviewer1TransitionDynamicsShift-v0,native_gymnasium_observation,count_gated_tau_20,11000,train,1992,,,1992,15,-2.0300000000000007,160,0.0,1992,93,0.0004964683490881373,0.01521733682602644,0,0,3,3.512228100000357,3.512228100000357,0.0,3.512228100000357,0.0,b240632d76bfe6919b44416ecd12239cbcb93cea,1.8.0,cde18190c3c8d2f5e97799ac5572ab19fe5ea4929fd0422da19b385b1d617f1e,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.16197052789384261,0.0,1.0,1.0,332.0,1.0,0.0,0.0,0.0,0.0,0.125,0.19645766995412917,0.8035423300458708,0.0,nan,nan,0.22364061767492646,nan,0.875,0.875,nan,0.125,nan,nan,exact,102.58937499999999,29.75,neural,332.0,1328.0,13280.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_transition_dynamics_shift_smoke,reviewer1_transition_dynamics_shift_smoke,configs/reviewer1_remaining/smoke/transition_dynamics_shift.yaml,Reviewer1-transition-dynamics-shift-smoke,Reviewer1TransitionDynamicsShift-v0,Reviewer1TransitionDynamicsShift-v0,native_gymnasium_observation,count_gated_tau_20,11000,train,2122,,,2122,16,-0.6000000000000012,130,1.0,2122,101,0.00046166236097633373,0.01521733682602644,0,0,3,3.811600399996678,3.811600399996678,0.0,3.811600399996678,0.0,b240632d76bfe6919b44416ecd12239cbcb93cea,1.8.0,cde18190c3c8d2f5e97799ac5572ab19fe5ea4929fd0422da19b385b1d617f1e,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.15502426391353974,0.0,1.0,1.0,364.0,0.0,0.0,0.0,0.0,1.0,0.17692307692307693,0.1488761213798695,0.8511238786201305,0.0,nan,nan,0.16701253056643584,nan,0.823076923076923,0.823076923076923,nan,0.17692307692307693,nan,nan,exact,116.51692307692305,29.6,neural,364.0,1456.0,14560.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_transition_dynamics_shift_smoke,reviewer1_transition_dynamics_shift_smoke,configs/reviewer1_remaining/smoke/transition_dynamics_shift.yaml,Reviewer1-transition-dynamics-shift-smoke,Reviewer1TransitionDynamicsShift-v0,Reviewer1TransitionDynamicsShift-v0,native_gymnasium_observation,count_gated_tau_20,11000,train,2282,,,2282,17,-1.9600000000000013,160,0.0,2282,111,0.0007012303024542209,0.01568901352584362,0,0,3,4.217190800001845,4.217190800001845,0.0,4.217190800001845,0.0,b240632d76bfe6919b44416ecd12239cbcb93cea,1.8.0,cde18190c3c8d2f5e97799ac5572ab19fe5ea4929fd0422da19b385b1d617f1e,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.158666020349499,0.0,1.0,1.0,383.0,1.0,0.0,0.0,0.0,0.0,0.19375,0.1769229773849339,0.8230770226150661,0.0,nan,nan,0.20156101305629157,nan,0.80625,0.80625,nan,0.19375,nan,nan,exact,94.45750000000001,30.75,neural,383.0,1532.0,15320.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_transition_dynamics_shift_smoke,reviewer1_transition_dynamics_shift_smoke,configs/reviewer1_remaining/smoke/transition_dynamics_shift.yaml,Reviewer1-transition-dynamics-shift-smoke,Reviewer1TransitionDynamicsShift-v0,Reviewer1TransitionDynamicsShift-v0,native_gymnasium_observation,count_gated_tau_20,11000,train,2394,,,2394,18,-0.31000000000000094,112,1.0,2394,118,0.0006677657436862858,0.01568901352584362,0,0,3,4.397770199997467,4.397770199997467,0.0,4.397770199997467,0.0,b240632d76bfe6919b44416ecd12239cbcb93cea,1.8.0,cde18190c3c8d2f5e97799ac5572ab19fe5ea4929fd0422da19b385b1d617f1e,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.15922153816952253,0.0,1.0,1.0,404.0,0.0,0.0,0.0,0.0,1.0,0.3125,0.14926994391186185,0.8507300560881382,0.0,nan,nan,0.17281957660509034,nan,0.6875,0.6875,nan,0.3125,nan,nan,exact,127.91428571428571,26.0,neural,404.0,1616.0,16160.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_transition_dynamics_shift_smoke,reviewer1_transition_dynamics_shift_smoke,configs/reviewer1_remaining/smoke/transition_dynamics_shift.yaml,Reviewer1-transition-dynamics-shift-smoke,Reviewer1TransitionDynamicsShift-v0,Reviewer1TransitionDynamicsShift-v0,native_gymnasium_observation,count_gated_tau_20,11000,train,2396,,,2396,19,0.98,2,1.0,2396,118,0.0006677657436862858,0.01568901352584362,0,0,3,4.400444099999731,4.400444099999731,0.0,4.400444099999731,0.0,b240632d76bfe6919b44416ecd12239cbcb93cea,1.8.0,cde18190c3c8d2f5e97799ac5572ab19fe5ea4929fd0422da19b385b1d617f1e,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.15922153816952253,0.0,1.0,1.0,405.0,0.0,0.0,0.0,0.0,1.0,0.0,0.047619047619047616,0.9523809523809523,0.0,nan,nan,0.048770575499285984,nan,1.0,1.0,nan,0.0,nan,nan,exact,28.3,28.3,neural,405.0,1620.0,16200.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_transition_dynamics_shift_smoke,reviewer1_transition_dynamics_shift_smoke,configs/reviewer1_remaining/smoke/transition_dynamics_shift.yaml,Reviewer1-transition-dynamics-shift-smoke,Reviewer1TransitionDynamicsShift-v0,Reviewer1TransitionDynamicsShift-v0,native_gymnasium_observation,count_gated_tau_20,11000,train,2556,,,2556,20,-1.9100000000000015,160,0.0,2556,128,0.0007373909428451952,0.01568901352584362,0,0,3,4.654912699996203,4.654912699996203,0.0,4.654912699996203,0.0,b240632d76bfe6919b44416ecd12239cbcb93cea,1.8.0,cde18190c3c8d2f5e97799ac5572ab19fe5ea4929fd0422da19b385b1d617f1e,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.16457460956214673,0.0,1.0,1.0,423.0,1.0,0.0,0.0,0.0,0.0,0.025,0.21806779165093962,0.7819322083490604,0.0,nan,nan,0.24948082658920628,nan,0.975,0.975,nan,0.025,nan,nan,exact,99.06750000000001,25.799999999999997,neural,423.0,1692.0,16920.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_transition_dynamics_shift_smoke,reviewer1_transition_dynamics_shift_smoke,configs/reviewer1_remaining/smoke/transition_dynamics_shift.yaml,Reviewer1-transition-dynamics-shift-smoke,Reviewer1TransitionDynamicsShift-v0,Reviewer1TransitionDynamicsShift-v0,native_gymnasium_observation,count_gated_tau_20,11000,train,2559,,,2559,21,0.98,3,1.0,2559,128,0.0007373909428451952,0.01568901352584362,0,0,3,4.659061799997289,4.659061799997289,0.0,4.659061799997289,0.0,b240632d76bfe6919b44416ecd12239cbcb93cea,1.8.0,cde18190c3c8d2f5e97799ac5572ab19fe5ea4929fd0422da19b385b1d617f1e,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.16457460956214673,0.0,1.0,1.0,423.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3548387096774193,0.6451612903225806,0.0,nan,nan,0.42305018961951335,nan,1.0,1.0,nan,0.0,nan,nan,exact,22.8,20.2,neural,423.0,1692.0,16920.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_transition_dynamics_shift_smoke,reviewer1_transition_dynamics_shift_smoke,configs/reviewer1_remaining/smoke/transition_dynamics_shift.yaml,Reviewer1-transition-dynamics-shift-smoke,Reviewer1TransitionDynamicsShift-v0,Reviewer1TransitionDynamicsShift-v0,native_gymnasium_observation,count_gated_tau_20,11000,train,2620,,,2620,22,0.2999999999999996,61,1.0,2620,132,0.0007170088800359571,0.01568901352584362,0,0,3,4.792462299999897,4.792462299999897,0.0,4.792462299999897,0.0,b240632d76bfe6919b44416ecd12239cbcb93cea,1.8.0,cde18190c3c8d2f5e97799ac5572ab19fe5ea4929fd0422da19b385b1d617f1e,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.16081464557446587,0.0,1.0,1.0,447.0,0.0,0.0,0.0,0.0,1.0,0.4426229508196721,0.09370649132679802,0.9062935086732018,0.0,nan,nan,0.10341340177190061,nan,0.5573770491803278,0.5573770491803278,nan,0.4426229508196721,nan,nan,exact,135.21967213114755,27.1,neural,447.0,1788.0,17880.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
