environment,agent,metric,n_seeds,mean,std,median,q25,q75,t_ci_low,t_ci_high,bootstrap_ci_low,bootstrap_ci_high
MiniGrid-Empty-5x5,count_gated_tau_20,mean_return,10,0.4738999999999999,0.499541667709289,0.473,0.0,0.946,0.11654941818405701,0.8312505818159428,0.18919999999999998,0.7585999999999999
MiniGrid-Empty-5x5,count_gated_tau_20,success_rate,10,0.5,0.5270462766947299,0.5,0.0,1.0,0.12297380620029918,0.8770261937997008,0.2,0.8
MiniGrid-Empty-5x5,count_gated_tau_20,return_auc,10,0.14235000000000003,0.17386243053945388,0.07883333333333334,0.0,0.2774166666666667,0.0179763096247567,0.26672369037524335,0.047450000000000006,0.25272041666666667
MiniGrid-Empty-5x5,count_gated_tau_20,success_rate_auc,10,0.15,0.18341748910243533,0.08333333333333333,0.0,0.29166666666666663,0.018791032494773763,0.2812089675052262,0.05,0.26666666666666666
MiniGrid-Empty-5x5,count_gated_tau_20,seconds_per_1000_steps,10,1.9180066675000123,0.027245993584949127,1.9195159675029572,1.8940810487525594,1.942039836247568,1.8985160578289864,1.9374972771710381,1.9018383936122918,1.9341345202742668
MiniGrid-Empty-5x5,count_gated_tau_20,gradient_updates,10,1235.0,0.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0
MiniGrid-Empty-5x5,count_gated_tau_20,mean_gate,10,0.9549200033065933,0.0021966529526104414,0.9545305024884934,0.9530498204318771,0.9570935927774364,0.9533486124469226,0.956491394166264,0.9536571668767648,0.9562158068666659
MiniGrid-Empty-5x5,count_gated_tau_20,global_tabular_error,10,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MiniGrid-Empty-5x5,count_gated_tau_20,global_neural_error,10,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MiniGrid-Empty-5x5,count_gated_tau_20,visited_states,10,32.0,0.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
MiniGrid-Empty-5x5,dqn,mean_return,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
