environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p
MiniGrid-Empty-5x5,mean_return,count_gated_tau_20,dqn,10,0.4738999999999999,0.473,0.18919999999999998,0.7585999999999999,0.9486696118326381,1.0,0.014957413573509201,0.0625,0.0625,5,0,5,0.00010303428398541659,-2.571222213366028,0,0,1.0,0.08974448144105521,0.375,0.375
MiniGrid-Empty-5x5,mean_return,count_gated_tau_20,reliability_gated,10,0.2829,0.0,-0.0982,0.6630999999999999,0.44070892522201316,0.38095238095238093,0.19687790585812115,0.46875,0.6875,4,2,4,-0.437963398960333,-0.2707665443527252,0,0,0.6666666666666666,0.6714026242283001,1.0,1.0
MiniGrid-Empty-5x5,mean_return,count_gated_tau_20,tabular,10,-0.0009000000000000119,0.0,-0.47569999999999996,0.4738999999999999,-0.0011596621302414065,-0.14285714285714285,0.997154024303132,0.90625,1.0,3,3,4,-0.0028990556888058155,-1.392621164420745,0,0,0.5,0.997154024303132,1.0,1.0
MiniGrid-Empty-5x5,mean_return,dqn,reliability_gated,10,-0.191,0.0,-0.4774999999999999,0.0,-0.47434164902525694,-1.0,0.16785065605707503,0.5,0.5,0,2,8,-1.7787811838447136,1.40625,0,0,0.0,0.6714026242283001,1.0,1.0
MiniGrid-Empty-5x5,mean_return,dqn,tabular,10,-0.47479999999999994,-0.473,-0.7604,-0.1901,-0.9486628466968169,-1.0,0.014957932452880048,0.0625,0.0625,0,5,5,-0.00015357401784573757,-2.5711225413601824,0,0,0.0,0.08974448144105521,0.375,0.375
MiniGrid-Empty-5x5,mean_return,reliability_gated,tabular,10,-0.28379999999999994,0.0,-0.6631,0.0964,-0.44242013371941336,-0.4,0.1953025183233914,0.5625,0.375,1,4,5,0.44297061227069023,-0.25659273459569,0,0,0.2,0.6714026242283001,1.0,1.0
MiniGrid-Empty-5x5,success_rate,count_gated_tau_20,dqn,10,0.5,0.5,0.2,0.8,0.9486832980505138,1.0,0.014956363910414222,0.0625,0.0625,5,0,5,0.0,-2.571428571428571,0,0,1.0,0.08973818346248533,0.375,0.375
MiniGrid-Empty-5x5,success_rate,count_gated_tau_20,reliability_gated,10,0.3,0.0,-0.1,0.7,0.44447831849231534,0.6,0.1934220596033322,0.375,0.375,4,1,5,-0.4336373838949422,-0.2829948160108766,0,0,0.8,0.6714026242283001,1.0,1.0
MiniGrid-Empty-5x5,success_rate,count_gated_tau_20,tabular,10,0.0,0.0,-0.5,0.5,0.0,0.0,1.0,1.0,1.0,3,3,4,0.0,-1.3928571428571428,0,0,0.5,1.0,1.0,1.0
MiniGrid-Empty-5x5,success_rate,dqn,reliability_gated,10,-0.2,0.0,-0.5,0.0,-0.4743416490252569,-1.0,0.16785065605707503,0.5,0.5,0,2,8,-1.778781183844713,1.4062499999999991,0,0,0.0,0.6714026242283001,1.0,1.0
MiniGrid-Empty-5x5,success_rate,dqn,tabular,10,-0.5,-0.5,-0.8,-0.2,-0.9486832980505138,-1.0,0.014956363910414222,0.0625,0.0625,0,5,5,0.0,-2.571428571428571,0,0,0.0,0.08973818346248533,0.375,0.375
MiniGrid-Empty-5x5,success_rate,reliability_gated,tabular,10,-0.3,0.0,-0.7,0.1,-0.44447831849231534,-0.6,0.1934220596033322,0.375,0.375,1,4,5,0.4336373838949423,-0.2829948160108766,0,0,0.2,0.6714026242283001,1.0,1.0
MiniGrid-Empty-5x5,return_auc,count_gated_tau_20,dqn,10,0.14235000000000003,0.07883333333333334,0.047450000000000006,0.25272041666666667,0.8187507764519439,1.0,0.029255801691688666,0.0625,0.0625,5,0,5,0.8551732731129579,-0.5510423930226693,0,0,1.0,0.14627900845844333,0.3125,0.3125
MiniGrid-Empty-5x5,return_auc,count_gated_tau_20,reliability_gated,10,0.09460000000000002,0.0,-0.0006000000000000005,0.2057166666666667,0.5095967003630514,0.5714285714285714,0.1415332057286705,0.25,0.6875,4,2,4,0.9783186030566127,0.7197691133778901,0,0,0.6666666666666666,0.4245996171860115,0.75,1.0
MiniGrid-Empty-5x5,return_auc,count_gated_tau_20,tabular,10,-0.06411666666666667,0.0,-0.2386,0.1091704166666666,-0.21994291121541248,-0.35714285714285715,0.5042903402086025,0.453125,1.0,3,4,3,-0.20791585775273472,-1.1186751434916598,0,0,0.42857142857142855,0.5042903402086025,0.90625,1.0
MiniGrid-Empty-5x5,return_auc,dqn,reliability_gated,10,-0.04775,0.0,-0.11141666666666668,0.0,-0.44447831849231534,-1.0,0.1934220596033322,0.5,0.5,0,2,8,-2.276596265448444,4.765020820939919,0,0,0.0,0.4245996171860115,0.90625,1.0
MiniGrid-Empty-5x5,return_auc,dqn,tabular,10,-0.20646666666666666,-0.15916666666666668,-0.3177333333333333,-0.0955,-1.1196839070154538,-1.0,0.0063066689350904925,0.015625,0.015625,0,7,3,-0.34947327132591827,-1.2138429544698177,0,0,0.0,0.037840013610542955,0.09375,0.09375
MiniGrid-Empty-5x5,return_auc,reliability_gated,tabular,10,-0.15871666666666667,-0.15916666666666668,-0.28575,-0.015916666666666662,-0.7058434609510733,-0.6111111111111112,0.052518728617755625,0.1484375,0.0703125,1,7,2,0.8819080771324899,1.2342449884919464,0,0,0.125,0.2100749144710225,0.59375,0.3125
