experiment_name,experiment,config_file,environment,environment_id,resolved_environment_id,observation_representation,agent,seed,phase,train_steps,eval_checkpoint,eval_return,checkpoint,episode,return,length,success,environment_steps,gradient_updates,training_loss_mean,training_loss_max,nonfinite_loss_count,completed_checkpoint_count,expected_checkpoint_count,elapsed_seconds,training_elapsed_seconds,evaluation_elapsed_seconds,wall_clock_training_time,wall_clock_evaluation_time,git_commit_hash,package_version,source_snapshot_sha256,execution_inputs_clean,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,gym_pybullet_drones_version,pybullet_version,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,idle_rate,risk_adjusted_score,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,exact_support_coverage,approximate_support_coverage,fuzzy_gate_active_rate,neural_only_fallback_rate,out_of_fuzzy_support_count,out_of_fuzzy_support_ratio,support_status,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,selected_branch,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,estimator_support_score,support_neighbor_count,support_nearest_distance,support_effective_sample_mass,support_density_log_score,support_estimator_type,support_representation_type,support_index_type,support_query_latency,support_memory_bytes,embedding_snapshot_hash,embedding_freeze_step,localization_error_mean,sensor_dropout_rate,camera_visible_rate,motor_saturation_rate,tabular_greedy_action,neural_greedy_action,mixed_selected_action,optimal_action,tabular_action_correct,neural_action_correct,relative_reliability_score,predicted_better_branch,actually_better_branch,actually_better_branch_value,tabular_q_error,neural_q_error,post_shift,shift_region,steps_since_shift
reviewer1_sensorized_final,reviewer1_sensorized_final,configs/reviewer1_remaining/sensorized_final/matched_final.yaml,combined_executed_condition,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,feed_forward_dqn,16000,train,30,,,30,1,-1.4899355376581664,30,0.0,30,0,nan,nan,0,0,2,0.5600030999921728,0.5600030999921728,0.0,0.5600030999921728,0.0,e9ca5db37e4bafa40a04323df805b19653edea8d,1.8.0,f6143fdbcaa831228632fda8fb26558136d16846f2435c6a5bca0b8476d407df,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.1,-0.005000000000000002,1.0,0.0,0.1,0.0,nan,nan,0.0,nan,0.0,0.0,nan,0.1,nan,nan,unsupported,2924.603333333333,30.35,none,0.0,0.0,0.0,,,,,,,,,,,,,0.03000149273624023,0.13333333333333333,0.4666666666666667,0.0,,,,,,,,,,,,,,,
reviewer1_sensorized_final,reviewer1_sensorized_final,configs/reviewer1_remaining/sensorized_final/matched_final.yaml,combined_executed_condition,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,feed_forward_dqn,16000,train,60,,,60,2,-1.531977695634123,30,0.0,60,8,0.014016033033840358,0.0272195003926754,0,0,2,1.3966090999892913,1.3966090999892913,0.0,1.3966090999892913,0.0,e9ca5db37e4bafa40a04323df805b19653edea8d,1.8.0,f6143fdbcaa831228632fda8fb26558136d16846f2435c6a5bca0b8476d407df,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.03333333333333333,-0.0016666666666666672,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,240.09666666666666,40.95,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.030394013288120428,0.16666666666666666,0.0,0.0,,,,,,,,,,,,,,,
reviewer1_sensorized_final,reviewer1_sensorized_final,configs/reviewer1_remaining/sensorized_final/matched_final.yaml,combined_executed_condition,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,feed_forward_dqn,16000,train,90,,,90,3,-1.4046672088000922,30,0.0,90,15,0.011728579519937436,0.0272195003926754,0,0,2,1.6854939000040758,1.6854939000040758,0.0,1.6854939000040758,0.0,e9ca5db37e4bafa40a04323df805b19653edea8d,1.8.0,f6143fdbcaa831228632fda8fb26558136d16846f2435c6a5bca0b8476d407df,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.06666666666666667,-0.0033333333333333344,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,326.9833333333334,51.25,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.029769111595426997,0.23333333333333334,0.0,0.0,,,,,,,,,,,,,,,
reviewer1_sensorized_final,reviewer1_sensorized_final,configs/reviewer1_remaining/sensorized_final/matched_final.yaml,combined_executed_condition,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,feed_forward_dqn,16000,eval,120,120,-1.295380051098764,120,1,-1.295380051098764,30,0.0,120,23,0.00930966800281211,0.0272195003926754,0,1,2,3.753844699996989,2.0978627000004053,1.655981999996584,2.0978627000004053,1.655981999996584,e9ca5db37e4bafa40a04323df805b19653edea8d,1.8.0,f6143fdbcaa831228632fda8fb26558136d16846f2435c6a5bca0b8476d407df,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,1497.596666666667,1233.2,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.03366110365216931,0.13333333333333333,0.0,0.0,nan,nan,2,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensorized_final,reviewer1_sensorized_final,configs/reviewer1_remaining/sensorized_final/matched_final.yaml,combined_executed_condition,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,feed_forward_dqn,16000,eval,120,120,-0.8353036668337883,120,2,-0.8353036668337883,30,0.0,120,23,0.00930966800281211,0.0272195003926754,0,1,2,3.7539780999941286,2.0979960999975447,1.655981999996584,2.0979960999975447,1.655981999996584,e9ca5db37e4bafa40a04323df805b19653edea8d,1.8.0,f6143fdbcaa831228632fda8fb26558136d16846f2435c6a5bca0b8476d407df,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,1202.28,1105.75,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.02899666065350175,0.26666666666666666,0.0,0.0,nan,nan,22,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensorized_final,reviewer1_sensorized_final,configs/reviewer1_remaining/sensorized_final/matched_final.yaml,combined_executed_condition,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,feed_forward_dqn,16000,eval,120,120,-1.4838425834663211,120,3,-1.4838425834663211,30,0.0,120,23,0.00930966800281211,0.0272195003926754,0,1,2,3.7540472999971826,2.0980653000005987,1.655981999996584,2.0980653000005987,1.655981999996584,e9ca5db37e4bafa40a04323df805b19653edea8d,1.8.0,f6143fdbcaa831228632fda8fb26558136d16846f2435c6a5bca0b8476d407df,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,1289.9799999999998,1049.9499999999998,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.03278217976912856,0.16666666666666666,0.36666666666666664,0.0,nan,nan,12,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensorized_final,reviewer1_sensorized_final,configs/reviewer1_remaining/sensorized_final/matched_final.yaml,combined_executed_condition,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,feed_forward_dqn,16000,eval,120,120,-1.4048356790468102,120,4,-1.4048356790468102,30,0.0,120,23,0.00930966800281211,0.0272195003926754,0,1,2,3.754118999990169,2.098136999993585,1.655981999996584,2.098136999993585,1.655981999996584,e9ca5db37e4bafa40a04323df805b19653edea8d,1.8.0,f6143fdbcaa831228632fda8fb26558136d16846f2435c6a5bca0b8476d407df,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,1203.71,1097.85,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.03038362894828121,0.23333333333333334,0.0,0.0,nan,nan,2,nan,nan,nan,nan,unavailable,unavailable,unavailable,nan,nan,0.0,unavailable,nan
reviewer1_sensorized_final,reviewer1_sensorized_final,configs/reviewer1_remaining/sensorized_final/matched_final.yaml,combined_executed_condition,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,feed_forward_dqn,16000,train,120,,,120,4,-1.364329818729312,30,0.0,120,23,0.00930966800281211,0.0272195003926754,0,1,2,3.762840999988839,2.106858999992255,1.655981999996584,2.106858999992255,1.655981999996584,e9ca5db37e4bafa40a04323df805b19653edea8d,1.8.0,f6143fdbcaa831228632fda8fb26558136d16846f2435c6a5bca0b8476d407df,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.03333333333333333,-0.0016666666666666672,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,852.7266666666666,856.7,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.027877914362276594,0.26666666666666666,0.0,0.0,,,,,,,,,,,,,,,
reviewer1_sensorized_final,reviewer1_sensorized_final,configs/reviewer1_remaining/sensorized_final/matched_final.yaml,combined_executed_condition,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,feed_forward_dqn,16000,train,150,,,150,5,-1.002176234219223,30,0.0,150,30,0.00766873864728647,0.0272195003926754,0,1,2,4.098337800009176,2.4423558000125922,1.655981999996584,2.4423558000125922,1.655981999996584,e9ca5db37e4bafa40a04323df805b19653edea8d,1.8.0,f6143fdbcaa831228632fda8fb26558136d16846f2435c6a5bca0b8476d407df,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,0.6333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,709.5766666666666,926.0,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.03338434213461975,0.13333333333333333,0.6,0.0,,,,,,,,,,,,,,,
reviewer1_sensorized_final,reviewer1_sensorized_final,configs/reviewer1_remaining/sensorized_final/matched_final.yaml,combined_executed_condition,SensorizedPyBulletUAVWaypoint-v0,SensorizedPyBulletUAVWaypoint-v0,native_gymnasium_observation,feed_forward_dqn,16000,train,180,,,180,6,-1.5475046920217574,30,0.0,180,38,0.006451063848400831,0.0272195003926754,0,1,2,4.446684399998048,2.7907024000014644,1.655981999996584,2.7907024000014644,1.655981999996584,e9ca5db37e4bafa40a04323df805b19653edea8d,1.8.0,f6143fdbcaa831228632fda8fb26558136d16846f2435c6a5bca0b8476d407df,True,3.12.13,2.12.0+cpu,2.4.6,1.2.3,3.1.0,2.1.0,3.2.7,,,,,,1.0,0.0,1.0,0.06666666666666667,-0.0033333333333333344,1.0,0.0,1.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,unsupported,732.49,945.8499999999999,neural,0.0,0.0,0.0,,,,,,,,,,,,,0.028309811279177664,0.16666666666666666,0.9666666666666667,0.0,,,,,,,,,,,,,,,
