report_family,evidence_class,environment,contrast,contrast_status,left,right,metric,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,wins,losses,ties,source_file,source_column,paired_t_holm_p,wilcoxon_holm_p,report_holm_scope
reviewer1_comment9_sensorized_final_eight_rows,replication,combined_executed_condition,selected_temporal_drqn_vs_feed_forward_dqn,primary_replication,selected_temporal_drqn,feed_forward_dqn,normalized_return_auc,30,0.03982921144455153,0.025872625562915197,-0.008470360881361591,0.08853980334679894,0.29428397744851414,0.3032258064516129,0.11782415483751668,0.15188691951334476,20,10,0,results/reviewer1_remaining/sensorized_final/sensor_seed_metrics.csv,normalized_return_auc,0.7069449290251001,0.9113215170800686,all_eight_rows_together
reviewer1_comment9_sensorized_final_eight_rows,replication,combined_executed_condition,fuzzy_relative_reliability_vs_feed_forward_dqn,secondary_replication,fuzzy_relative_reliability,feed_forward_dqn,normalized_return_auc,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,30,results/reviewer1_remaining/sensorized_final/sensor_seed_metrics.csv,normalized_return_auc,1.0,1.0,all_eight_rows_together
reviewer1_comment9_sensorized_final_eight_rows,replication,combined_executed_condition,selected_approximate_support_vs_feed_forward_dqn,secondary_replication,selected_approximate_support,feed_forward_dqn,normalized_return_auc,30,0.016299496185028486,-0.0052059952348644245,-0.009676620292240697,0.04448470622117439,0.20935173523543527,0.08817204301075268,0.26089264678397034,0.685047073289752,13,17,0,results/reviewer1_remaining/sensorized_final/sensor_seed_metrics.csv,normalized_return_auc,1.0,1.0,all_eight_rows_together
reviewer1_comment9_sensorized_final_eight_rows,replication,combined_executed_condition,sensorized_controller_vs_feed_forward_dqn,secondary_replication,sensorized_controller,feed_forward_dqn,normalized_return_auc,30,0.3851962440680546,0.36443484011619137,0.34319803428770984,0.428944859349311,3.187768710417921,1.0,6.288803645349651e-17,1.862645149230957e-09,30,0,0,results/reviewer1_remaining/sensorized_final/sensor_seed_metrics.csv,normalized_return_auc,4.402162551744756e-16,1.4901161193847656e-08,all_eight_rows_together
reviewer1_comment9_sensorized_final_eight_rows,replication,latency_only,selected_temporal_drqn_vs_feed_forward_dqn,primary_replication,selected_temporal_drqn,feed_forward_dqn,normalized_return_auc,30,0.02149516874003354,0.03686137450476967,-0.02371363612554871,0.06484458947903558,0.17459419441114563,0.2086021505376344,0.3468293992148969,0.3284698575735092,17,13,0,results/reviewer1_remaining/sensorized_final/sensor_seed_metrics.csv,normalized_return_auc,1.0,1.0,all_eight_rows_together
reviewer1_comment9_sensorized_final_eight_rows,replication,latency_only,fuzzy_relative_reliability_vs_feed_forward_dqn,secondary_replication,fuzzy_relative_reliability,feed_forward_dqn,normalized_return_auc,30,0.008259973170235775,0.0013799375755479404,-0.019085646352336755,0.03546958433916333,0.1054822483476437,0.23809523809523808,0.5678921482227098,0.2796415340373015,17,10,3,results/reviewer1_remaining/sensorized_final/sensor_seed_metrics.csv,normalized_return_auc,1.0,1.0,all_eight_rows_together
reviewer1_comment9_sensorized_final_eight_rows,replication,latency_only,selected_approximate_support_vs_feed_forward_dqn,secondary_replication,selected_approximate_support,feed_forward_dqn,normalized_return_auc,30,-0.0019990325604194153,0.0008832918424738212,-0.0301472661618578,0.027775313648360354,-0.024162505599682912,-0.04946236559139785,0.895626602650397,0.8235769439488649,16,14,0,results/reviewer1_remaining/sensorized_final/sensor_seed_metrics.csv,normalized_return_auc,1.0,1.0,all_eight_rows_together
reviewer1_comment9_sensorized_final_eight_rows,replication,latency_only,sensorized_controller_vs_feed_forward_dqn,secondary_replication,sensorized_controller,feed_forward_dqn,normalized_return_auc,30,0.34699672845220514,0.34488452323741536,0.311291071719719,0.3834683903748154,3.3609617991944907,1.0,1.5333278865649498e-17,1.862645149230957e-09,30,0,0,results/reviewer1_remaining/sensorized_final/sensor_seed_metrics.csv,normalized_return_auc,1.2266623092519598e-16,1.4901161193847656e-08,all_eight_rows_together
