environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,idle_rate,risk_adjusted_score,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,gym_pybullet_drones_version,pybullet_version
ApplicationNavigation-deployment-goal-shift,double_dqn,610,12000,-2.561333333333335,0.03333333333333333,119.06666666666666,17.142370999994455,12000,719,7.363331400003517,9.779039599990938,,,,,,0.9666666666666667,0.006111111111111093,0.0186111111111111,0.9634420289855073,-0.06912198067632848,0.5333333333333333,0.0,1.0,0.0,,,0.0,,372.869268115942,348.65,0.0,0.0,0.0,12000,-2.561333333333335,12000,0.6136109500002931,-3.9798,0.06,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,611,12000,-2.5193333333333343,0.06666666666666667,117.76666666666667,17.388424500000838,12000,719,7.339775200001895,10.048649299998942,,,,,,0.9333333333333333,0.008888888888888861,0.02638888888888889,0.9590229619355833,-0.038124518415780524,0.4666666666666667,0.0,1.0,0.0,,,0.0,,397.4977725381415,351.0,0.0,0.0,0.0,12000,-2.5193333333333343,12000,0.6116479333334913,-4.282666666666667,0.05,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,612,12000,-4.118,0.0,120.0,17.295875899995735,12000,719,7.412285399994289,9.883590500001446,,,,,,1.0,0.052777777777777764,0.027222222222222214,0.7077777777777778,-0.12355555555555554,0.43333333333333335,0.0,1.0,0.0,,,0.0,,387.9754722222222,354.8,0.0,0.0,0.0,12000,-4.118,12000,0.617690449999524,-2.959666666666667,0.03333333333333333,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,613,12000,-3.201333333333333,0.0,120.0,17.154143299994757,12000,719,7.284420799987856,9.8697225000069,,,,,,1.0,0.014444444444444426,0.04194444444444444,0.9466666666666668,-0.1091111111111111,0.3333333333333333,0.0,1.0,0.0,,,0.0,,388.1483611111111,349.9,0.0,0.0,0.0,12000,-3.201333333333333,12000,0.6070350666656547,-5.356433333333333,0.08333333333333334,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,614,12000,-2.270666666666668,0.1,111.03333333333333,17.143739400002232,12000,719,7.303326700006437,9.840412699995795,,,,,,0.9,0.008888888888888866,0.03384099616858237,0.894300766283525,0.001681034482758625,0.26666666666666666,0.0,1.0,0.0,,,0.0,,427.4559588122605,350.975,0.0,0.0,0.0,12000,-2.270666666666668,12000,0.6086105583338698,-2.7760666666666673,0.03666666666666667,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,615,12000,-2.632666666666667,0.03333333333333333,118.3,16.832558800000697,12000,719,7.27008659997955,9.562472200021148,,,,,,0.9666666666666667,0.0072222222222222,0.02444444444444444,0.9579227053140097,-0.06968115942028982,0.39222222222222225,0.0,1.0,0.0,,,0.0,,373.74822705314006,347.25,0.0,0.0,0.0,12000,-2.632666666666667,12000,0.6058405499982958,-3.2386000000000004,0.08333333333333334,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,616,12000,-3.5736666666666665,0.0,120.0,17.7183503999986,12000,719,7.459947000003012,10.258403399995586,,,,,,1.0,0.03305555555555554,0.027222222222222217,0.9325,-0.12630555555555553,0.5333333333333333,0.0,1.0,0.0,,,0.0,,391.6663888888889,354.8,0.0,0.0,0.0,12000,-3.5736666666666665,12000,0.621662250000251,-4.356066666666667,0.04,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,617,12000,-1.1766666666666667,0.23333333333333334,97.56666666666666,16.631796800000302,12000,719,7.363130600009754,9.268666199990548,,,,,,0.7666666666666667,0.00732758620689653,0.02055555555555555,0.8227941981390257,0.14372632731253424,0.4,0.0,1.0,0.0,,,0.0,,394.0753761631089,353.7,0.0,0.0,0.0,12000,-1.1766666666666667,12000,0.6135942166674795,-3.073966666666667,0.06333333333333332,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,618,12000,-2.515333333333334,0.1,114.0,17.867847699999402,12000,719,7.395391899997776,10.472455800001626,,,,,,0.9,0.007777777777777763,0.06409197012138187,0.9556019243855735,-0.003337970216335101,0.4,0.0,1.0,0.0,,,0.0,,383.1249989594708,351.65,0.0,0.0,0.0,12000,-2.515333333333334,12000,0.616282658333148,-3.307766666666667,0.03,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,619,12000,-5.856333333333333,0.03333333333333333,119.13333333333334,17.579310799999803,12000,719,7.396951099995931,10.182359700003872,,,,,,0.9666666666666667,0.11694444444444443,0.04305555555555555,0.8502482269503546,-0.16863593380614658,0.5,0.0,1.0,0.0,,,0.0,,401.1335833333333,357.1,0.0,0.0,0.0,12000,-5.856333333333333,12000,0.6164125916663276,-3.1288666666666662,0.043333333333333335,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
